class,cg27413732,cg27627006,cg03068376,cg10150615,cg26996201,cg24061542,cg04656009,cg00949670,cg00656478,cg15004938,cg00589181,cg08042322,cg07093324,cg09545123,cg04181864,cg05835416,cg19212550,cg17492891,cg14913676,cg26864230,cg14337027,cg25986322,cg01517148,cg05419984,cg00957480,cg09716038,cg11826008,cg02706575,cg13380204,cg04445570,cg05241830,cg15719025,cg16989822,cg25983288,cg07195224,cg14208041,cg07563765,cg19446838,cg01353960,cg00113117,cg22355463,cg13017471,cg13817545,cg20958098,cg08642716,cg07512295,cg24046864,cg11808459,cg15045943,cg09812397,cg00511596,cg01630567,cg15491094,cg21034183,cg01060952,cg26662007,cg01328621,cg13978347,cg09551996,cg16082606,cg26055718,cg02151101,cg07947533,cg16803064,cg18835596,cg26210364,cg15324185,cg04792024,cg19455335,cg13888445
1.0,0.092491,0.332423,0.0654336,0.0772991,0.0985856,0.0562698,0.710008,0.0310163,0.918727,0.847799,0.894775,0.509147,0.317944,0.0699391,0.953982,0.477321,0.73651,0.0355384,0.0534999,0.0567401,0.260319,0.840753,0.871298,0.0771849,0.828971,0.96552,0.784651,0.850006,0.555303,0.869818,0.863738,0.0814254,0.91664,0.959638,0.602751,0.612485,0.914145,0.0336175,0.81189,0.862339,0.0549893,0.911941,0.230017,0.853869,0.797121,0.543623,0.925188,0.450854,0.0679304,0.655919,0.0294588,0.0425137,0.680062,0.53865,0.045516,0.0318126,0.775855,0.858662,0.0995334,0.0673875,0.823997,0.922375,0.0216114,0.872814,0.844062,0.84313,0.907111,0.78261,0.0556543,0.782557
1.0,0.073056,0.426457,0.0781444,0.0976266,0.0776487,0.0638154,0.725848,0.032755,0.888817,0.844548,0.924054,0.484973,0.4638,0.0925187,0.960831,0.602014,0.60014,0.0363432,0.0318563,0.0415181,0.341795,0.907776,0.880663,0.0476874,0.857946,0.948867,0.713009,0.882332,0.491546,0.909772,0.886623,0.0977835,0.922058,0.956046,0.629219,0.543818,0.900011,0.103855,0.864265,0.862832,0.0773326,0.900326,0.291862,0.892518,0.844689,0.656304,0.903676,0.520078,0.0737135,0.673356,0.0151686,0.0670661,0.771941,0.610407,0.0581515,0.0151871,0.836671,0.840615,0.0590871,0.0315458,0.847709,0.947165,0.0304042,0.861133,0.863708,0.748604,0.921738,0.833809,0.0828504,0.831549
1.0,0.0928917,0.388808,0.0541564,0.0936711,0.0767358,0.0599406,0.726285,0.0327125,0.907908,0.841743,0.883212,0.539137,0.370615,0.0632833,0.949109,0.471773,0.750696,0.032553,0.0474382,0.121337,0.199232,0.820352,0.826652,0.0879139,0.831885,0.919169,0.718976,0.805064,0.567604,0.866093,0.84113,0.0844765,0.887977,0.964323,0.519195,0.623931,0.948434,0.0855657,0.824573,0.85632,0.0619061,0.883494,0.285117,0.902819,0.84822,0.615817,0.863225,0.466072,0.0824639,0.693652,0.0289895,0.048272,0.750977,0.536617,0.0415577,0.0297271,0.789811,0.826738,0.10334,0.0550776,0.886876,0.922527,0.031911,0.825377,0.858612,0.787488,0.902312,0.821553,0.0726244,0.813935
1.0,0.0597826,0.462978,0.0389455,0.0743116,0.0205151,0.0365055,0.649575,0.0350335,0.878931,0.810036,0.907043,0.712045,0.368608,0.0799242,0.957353,0.572794,0.704397,0.0309545,0.059532,0.0342907,0.428951,0.830061,0.806157,0.100097,0.818016,0.916772,0.800827,0.797108,0.551561,0.859132,0.856637,0.0787465,0.928053,0.951745,0.518241,0.599553,0.970118,0.0548637,0.784754,0.83331,0.088037,0.868449,0.279903,0.851319,0.828145,0.55991,0.88181,0.653846,0.0614333,0.683499,0.0275504,0.033494,0.798126,0.545795,0.0523597,0.0233693,0.804806,0.806732,0.0497745,0.0509841,0.902561,0.879597,0.0199001,0.818788,0.843179,0.771106,0.875114,0.846816,0.0608276,0.812111
1.0,0.0696828,0.334841,0.0289835,0.0413722,0.0489971,0.0538074,0.697192,0.027718,0.85854,0.783605,0.834505,0.727995,0.211254,0.0520846,0.960338,0.566436,0.82678,0.0156805,0.0383733,0.0765108,0.281468,0.765682,0.782171,0.0589691,0.788973,0.90261,0.676226,0.78454,0.438776,0.860259,0.878519,0.061039,0.905661,0.96928,0.482848,0.579465,0.96196,0.0329607,0.806858,0.821742,0.0776522,0.870362,0.228341,0.817523,0.810858,0.494479,0.858594,0.675818,0.0348073,0.626664,0.0223234,0.0219183,0.757512,0.5113,0.0396509,0.0287425,0.806169,0.756458,0.0526655,0.043413,0.891938,0.903749,0.0181558,0.786629,0.840641,0.734907,0.881889,0.833724,0.042011,0.748932
1.0,0.0679699,0.373901,0.0519081,0.0775338,0.0740597,0.0630861,0.696179,0.0312208,0.907217,0.826053,0.861725,0.339411,0.220353,0.0629899,0.932347,0.481423,0.735509,0.0281907,0.0586903,0.0496806,0.176332,0.794881,0.791676,0.0967769,0.814523,0.943656,0.766016,0.763265,0.583158,0.848877,0.869872,0.0865233,0.907548,0.95461,0.533463,0.595286,0.972976,0.0940322,0.822405,0.837211,0.0928307,0.889273,0.203163,0.880319,0.79469,0.552403,0.909219,0.514582,0.0654668,0.740049,0.0380114,0.0348764,0.798785,0.583137,0.0700494,0.0425154,0.859588,0.834084,0.0746662,0.0751803,0.866574,0.886244,0.024872,0.786684,0.856624,0.768811,0.830215,0.834208,0.0521815,0.792158
1.0,0.0729752,0.366873,0.0669191,0.0728102,0.0798616,0.0545765,0.727047,0.0323682,0.878148,0.770879,0.833376,0.44385,0.56381,0.0686986,0.935317,0.503811,0.664654,0.0266053,0.0467722,0.0427845,0.17468,0.826427,0.776226,0.0704827,0.821493,0.9263,0.738165,0.785106,0.532416,0.87462,0.826336,0.0861408,0.886353,0.952726,0.437682,0.61242,0.953366,0.0447338,0.759443,0.853452,0.105322,0.909267,0.183157,0.848222,0.861985,0.53167,0.865622,0.48264,0.067473,0.687849,0.0310879,0.0369591,0.727123,0.583926,0.0459001,0.0354837,0.857621,0.858649,0.0742525,0.0656238,0.874293,0.902009,0.0279785,0.782189,0.877516,0.780982,0.789902,0.826471,0.0456031,0.807903
1.0,0.0642219,0.356966,0.0353241,0.0955449,0.0107579,0.0401638,0.774722,0.0315536,0.874507,0.787152,0.802141,0.404126,0.371529,0.0664373,0.961793,0.566036,0.785607,0.0369383,0.0403326,0.0389878,0.175357,0.82329,0.795886,0.0527717,0.813697,0.917775,0.707097,0.798645,0.5721,0.864328,0.814662,0.114792,0.90739,0.960072,0.520939,0.533806,0.974256,0.0620946,0.786596,0.800101,0.0555769,0.84118,0.27232,0.809545,0.800763,0.490132,0.880882,0.66996,0.0598642,0.688527,0.0255119,0.0378681,0.825442,0.533465,0.0585007,0.0245781,0.79156,0.816921,0.0648197,0.0419286,0.899513,0.867836,0.025153,0.781207,0.848958,0.749841,0.857136,0.890948,0.0441088,0.815274
1.0,0.0613984,0.243688,0.0452782,0.0686895,0.00797792,0.0301237,0.658902,0.0392857,0.859609,0.739645,0.859062,0.748738,0.122196,0.0698848,0.954693,0.669241,0.763374,0.0286579,0.0427466,0.0407908,0.356087,0.810761,0.779253,0.0814422,0.809033,0.921109,0.692978,0.770681,0.483655,0.837675,0.846964,0.0795922,0.890783,0.962255,0.471852,0.592809,0.973692,0.0394099,0.794612,0.791754,0.073628,0.849453,0.237777,0.83071,0.847031,0.496199,0.846859,0.70202,0.0646495,0.551512,0.0223864,0.0239243,0.845218,0.53612,0.0434902,0.0231872,0.813996,0.792072,0.062154,0.0413079,0.902455,0.886066,0.0291529,0.757897,0.847466,0.766383,0.868184,0.845764,0.0498875,0.732233
1.0,0.0675837,0.310658,0.0512939,0.0571612,0.0757826,0.0389385,0.700215,0.0245155,0.861407,0.812328,0.860698,0.487136,0.29218,0.0911352,0.928672,0.620868,0.763938,0.0149536,0.0479639,0.0391193,0.210939,0.826433,0.812131,0.0779814,0.829636,0.923705,0.770697,0.815687,0.527632,0.864102,0.841452,0.0593565,0.907655,0.963042,0.519108,0.642785,0.949925,0.0420585,0.773598,0.820965,0.0458644,0.845069,0.254869,0.861782,0.847139,0.576501,0.890319,0.633133,0.0298797,0.658646,0.0260609,0.0259702,0.785082,0.556609,0.0341642,0.0290025,0.827447,0.766092,0.0511175,0.0501172,0.884889,0.922457,0.0241647,0.802559,0.877235,0.773355,0.868346,0.87573,0.0404539,0.788499
1.0,0.0842904,0.452555,0.173085,0.0627935,0.0932599,0.0366245,0.733241,0.0226135,0.89975,0.861986,0.935022,0.297313,0.527221,0.056509,0.963553,0.570046,0.650313,0.0169222,0.041248,0.100315,0.26202,0.885876,0.907654,0.0498683,0.872355,0.924976,0.857865,0.879205,0.585938,0.87054,0.88011,0.0532821,0.931487,0.959307,0.724312,0.584795,0.824684,0.0316385,0.87824,0.922378,0.0428746,0.909909,0.289371,0.821948,0.831447,0.67307,0.85446,0.392006,0.0377448,0.727933,0.0257243,0.0333847,0.699455,0.614466,0.0334703,0.0239281,0.846417,0.840641,0.0756644,0.0418259,0.8059,0.944035,0.0196623,0.851948,0.900775,0.883449,0.925501,0.782782,0.032061,0.837322
1.0,0.0882656,0.267472,0.0500251,0.0768476,0.0603076,0.0507405,0.716759,0.0207415,0.857996,0.77311,0.872626,0.734543,0.242225,0.0565574,0.958821,0.608809,0.733113,0.0207754,0.0441026,0.0375734,0.620385,0.835505,0.769544,0.0584231,0.798148,0.927866,0.746744,0.789821,0.310157,0.851624,0.857517,0.106751,0.859552,0.961675,0.480287,0.655857,0.970769,0.0262506,0.779896,0.778301,0.0739167,0.863569,0.205579,0.801983,0.796092,0.460429,0.87378,0.552466,0.0611191,0.620784,0.0238366,0.0293305,0.819619,0.514731,0.0606484,0.0399706,0.817389,0.814041,0.0870013,0.0492522,0.904209,0.920723,0.0236375,0.808992,0.832761,0.755282,0.847339,0.872686,0.0507355,0.757478
1.0,0.0651061,0.307036,0.0294177,0.0308327,0.0103273,0.0458397,0.676117,0.0295778,0.863485,0.768216,0.814,0.496973,0.170306,0.0589331,0.948741,0.652113,0.77531,0.0214078,0.0445662,0.0509799,0.207945,0.804775,0.770884,0.0717921,0.793344,0.903377,0.612119,0.763264,0.559682,0.856692,0.816111,0.0902809,0.882418,0.955004,0.504358,0.59853,0.968639,0.047474,0.761801,0.784945,0.0935515,0.831328,0.244621,0.832102,0.852881,0.410019,0.869851,0.69129,0.0353523,0.642706,0.0250103,0.0271707,0.779834,0.541707,0.0368293,0.0310032,0.820493,0.6968,0.0528524,0.0621135,0.899193,0.89729,0.0227517,0.779623,0.840852,0.726139,0.862843,0.85406,0.0382001,0.783068
1.0,0.0538861,0.41911,0.0844116,0.0335421,0.031405,0.0475399,0.614592,0.0218364,0.848146,0.728174,0.805934,0.548708,0.118521,0.0461519,0.957071,0.502294,0.764923,0.0146863,0.0399083,0.0884595,0.277544,0.833065,0.711414,0.0609681,0.770381,0.91082,0.664545,0.711207,0.451538,0.82002,0.77681,0.0631694,0.883468,0.965131,0.331059,0.600317,0.968987,0.0490201,0.73242,0.703946,0.0788339,0.84409,0.253707,0.735321,0.750658,0.576391,0.866614,0.622356,0.0287666,0.722849,0.0309667,0.0331048,0.801654,0.514636,0.0363472,0.0267541,0.823606,0.668324,0.0430015,0.0505122,0.885692,0.8878,0.0260312,0.6389,0.816325,0.654646,0.889015,0.853468,0.0384305,0.745392
1.0,0.115125,0.395128,0.0947211,0.0793841,0.0651136,0.041169,0.758239,0.0400045,0.881328,0.864919,0.903461,0.477319,0.330841,0.0975003,0.955885,0.599558,0.703713,0.0355479,0.0434291,0.0836437,0.260103,0.869456,0.837327,0.0713405,0.838261,0.934436,0.785114,0.82933,0.554995,0.857152,0.828367,0.0829588,0.916585,0.957049,0.618138,0.661604,0.920963,0.0696703,0.831174,0.869351,0.0730549,0.881852,0.262693,0.861343,0.852039,0.612432,0.889318,0.534577,0.0860052,0.71432,0.0246218,0.0413798,0.678772,0.5501,0.0509479,0.0242325,0.845338,0.832148,0.0733466,0.044419,0.866369,0.937119,0.0336547,0.841714,0.854509,0.864114,0.917036,0.821095,0.0534758,0.810103
1.0,0.062946,0.36068,0.031746,0.0933514,0.0208644,0.0444528,0.77965,0.0327757,0.891473,0.787964,0.891735,0.400344,0.454509,0.083739,0.947445,0.5709,0.678225,0.0389078,0.0598252,0.0394686,0.24526,0.814445,0.850193,0.0790777,0.816695,0.916121,0.747442,0.787261,0.547026,0.867776,0.862757,0.0782903,0.908408,0.96216,0.505979,0.633274,0.978008,0.0393884,0.816414,0.846508,0.0792324,0.842568,0.263496,0.88492,0.829126,0.606928,0.841491,0.677382,0.0796184,0.718841,0.0290204,0.0410699,0.847941,0.560961,0.0432825,0.0271969,0.823849,0.798699,0.0551497,0.0486544,0.8948,0.897101,0.0259597,0.80651,0.820142,0.768803,0.903401,0.883505,0.0601708,0.778232
1.0,0.065029,0.368434,0.0738816,0.0676172,0.067099,0.0560388,0.693054,0.0258138,0.881908,0.803379,0.870616,0.381311,0.180717,0.0613586,0.928372,0.530883,0.698453,0.0276757,0.0603795,0.0426555,0.183299,0.834736,0.787939,0.0906658,0.826144,0.946515,0.730298,0.827631,0.265255,0.856239,0.839137,0.0687375,0.849808,0.957761,0.470247,0.60981,0.968123,0.05368,0.821129,0.847797,0.105477,0.885819,0.23196,0.864896,0.745433,0.540571,0.917035,0.532313,0.0676536,0.657845,0.0334113,0.0324399,0.804642,0.50559,0.0483979,0.0349561,0.823558,0.841964,0.0810645,0.0666411,0.859153,0.901309,0.0265155,0.742065,0.868857,0.766606,0.792578,0.828435,0.0525805,0.727033
1.0,0.0550174,0.222585,0.0560483,0.0667003,0.0343109,0.0591777,0.707435,0.0286924,0.878668,0.758279,0.877616,0.846249,0.110092,0.0606551,0.935102,0.540852,0.645764,0.0266222,0.0533048,0.0354693,0.635668,0.846016,0.758767,0.0594393,0.807221,0.929216,0.694013,0.774935,0.215632,0.823064,0.885242,0.115886,0.892029,0.963303,0.507201,0.586816,0.968623,0.0502134,0.780864,0.815873,0.0635163,0.870861,0.183068,0.85367,0.76029,0.449766,0.855548,0.522227,0.0618207,0.562699,0.02882,0.0369613,0.820335,0.437282,0.0558915,0.0314476,0.81652,0.0435793,0.0727218,0.053743,0.884763,0.914198,0.0257869,0.755282,0.86607,0.745032,0.790432,0.868645,0.0501161,0.718413
1.0,0.0948807,0.347457,0.0548891,0.0698467,0.0792189,0.0640105,0.61462,0.0242569,0.851428,0.791068,0.855188,0.480825,0.309623,0.0558588,0.944553,0.573294,0.723942,0.0248266,0.0543957,0.0515094,0.222229,0.821279,0.77917,0.0931104,0.803341,0.928624,0.684427,0.789607,0.475614,0.876977,0.810183,0.0766404,0.914436,0.956634,0.452346,0.524865,0.965962,0.0450191,0.788797,0.855976,0.0806548,0.860707,0.191728,0.847095,0.809485,0.58939,0.851319,0.581681,0.06863,0.632476,0.0332303,0.0364991,0.775678,0.517539,0.0505823,0.0289387,0.813182,0.812044,0.0882706,0.0606861,0.881141,0.907043,0.023259,0.695608,0.862556,0.809203,0.845663,0.848392,0.0462241,0.732142
-1.0,0.058393,0.19551,0.0263028,0.0477298,0.02067,0.032232,0.602534,0.0131985,0.872554,0.760311,0.860118,0.862878,0.107486,0.0276814,0.963954,0.656239,0.850904,0.021965,0.035344,0.0224071,0.593386,0.748043,0.742654,0.060572,0.787843,0.922842,0.610737,0.774636,0.495213,0.842494,0.837657,0.0678431,0.873242,0.963618,0.435687,0.501339,0.979807,0.0334522,0.730121,0.793392,0.0500687,0.847185,0.245901,0.783129,0.83776,0.426798,0.802635,0.608729,0.0627576,0.613671,0.0227976,0.0292336,0.851562,0.50193,0.0364715,0.0268109,0.795113,0.757273,0.0432247,0.0368614,0.908323,0.876378,0.0146215,0.75961,0.798008,0.668598,0.875641,0.876673,0.0532673,0.711444
-1.0,0.0642526,0.286748,0.0386812,0.0907816,0.0117144,0.0304697,0.590044,0.032307,0.853582,0.762003,0.875717,0.822044,0.135843,0.0621636,0.965051,0.646971,0.855777,0.0357487,0.0379527,0.0285452,0.585241,0.791552,0.789357,0.0766211,0.781598,0.913015,0.636399,0.78162,0.436945,0.871799,0.845784,0.0729911,0.888713,0.970634,0.406026,0.55839,0.974701,0.0508762,0.752319,0.780132,0.0620882,0.824047,0.303717,0.848277,0.804937,0.420839,0.852123,0.664507,0.0594096,0.602285,0.0199659,0.0359112,0.833046,0.532844,0.0294843,0.0190085,0.787482,0.733825,0.059169,0.0404812,0.920283,0.927828,0.0210289,0.827926,0.804636,0.705964,0.862066,0.895869,0.0702275,0.734199
-1.0,0.0552169,0.227667,0.0361249,0.0366464,0.0114544,0.0410501,0.677308,0.0212858,0.850542,0.772948,0.880234,0.84009,0.143932,0.0635172,0.958105,0.647198,0.818078,0.0163447,0.0401778,0.0233549,0.57015,0.784239,0.770985,0.0844373,0.829514,0.912001,0.629683,0.772393,0.230758,0.858182,0.86092,0.0688681,0.853059,0.965314,0.500354,0.540528,0.977934,0.0331676,0.756236,0.810907,0.0612489,0.831286,0.219509,0.818051,0.81714,0.521816,0.833685,0.595143,0.0324986,0.625668,0.0250439,0.0313944,0.824896,0.485185,0.0370525,0.0267505,0.800433,0.749386,0.0512333,0.0450663,0.907031,0.906917,0.0175838,0.78449,0.838156,0.753911,0.857315,0.892557,0.0400402,0.767411
-1.0,0.0549585,0.219244,0.0345454,0.0479925,0.0165852,0.0307784,0.619935,0.024228,0.827562,0.722253,0.813943,0.836032,0.109789,0.0420353,0.953854,0.666402,0.831537,0.0168751,0.0314493,0.0321803,0.569397,0.749127,0.708971,0.0646781,0.763279,0.880651,0.595028,0.757116,0.463955,0.825988,0.782292,0.0607732,0.877755,0.96836,0.31775,0.550606,0.981802,0.0316489,0.739323,0.730024,0.0567152,0.795589,0.201648,0.804962,0.757897,0.406479,0.812361,0.601786,0.0439537,0.58904,0.0209587,0.022719,0.847412,0.518945,0.032352,0.0250026,0.741753,0.746584,0.0467299,0.0375523,0.897382,0.837937,0.0256247,0.727172,0.763205,0.677471,0.835018,0.882459,0.039251,0.717589
-1.0,0.0550459,0.253071,0.0263102,0.0486374,0.0111245,0.0386057,0.600846,0.0188216,0.866447,0.803084,0.846279,0.854092,0.124933,0.0329508,0.960172,0.634952,0.821498,0.0121148,0.0323131,0.0364404,0.594911,0.763763,0.81858,0.0448007,0.765818,0.896484,0.670759,0.801,0.303176,0.844495,0.85802,0.0464374,0.901606,0.967589,0.428343,0.577727,0.979554,0.0336868,0.767638,0.796544,0.060499,0.815289,0.218284,0.815836,0.811988,0.434723,0.90161,0.625083,0.0444885,0.539599,0.0264359,0.0266005,0.823376,0.477034,0.0291958,0.0240844,0.798344,0.830898,0.0528708,0.0386301,0.904043,0.870451,0.0276591,0.771672,0.814139,0.72363,0.870438,0.85559,0.0228702,0.758833
-1.0,0.0512803,0.274418,0.0399833,0.0475987,0.0233016,0.0379665,0.666603,0.0244997,0.790079,0.679001,0.836078,0.848091,0.245384,0.0527078,0.967187,0.611999,0.793232,0.0213842,0.034822,0.025672,0.609776,0.757202,0.75448,0.0679143,0.745158,0.864512,0.714356,0.720442,0.350555,0.839414,0.852197,0.0791512,0.878065,0.969008,0.387935,0.535192,0.977023,0.0320296,0.709132,0.756725,0.0498184,0.816559,0.250931,0.799637,0.79122,0.456634,0.818204,0.623483,0.0545923,0.57912,0.0215038,0.0293935,0.832753,0.51884,0.0379239,0.0234682,0.773313,0.719591,0.0720257,0.0380918,0.936856,0.853443,0.0238378,0.778097,0.814524,0.763364,0.851899,0.85515,0.0492673,0.63154
-1.0,0.0539225,0.193984,0.0229229,0.064777,0.00987037,0.035433,0.536544,0.0305105,0.861879,0.751619,0.849085,0.850616,0.193077,0.0295351,0.966842,0.705818,0.816833,0.0303844,0.0327315,0.0181041,0.637315,0.770494,0.777822,0.0581798,0.786714,0.87742,0.670076,0.722498,0.268796,0.788482,0.840124,0.0813567,0.909264,0.965537,0.446685,0.551905,0.979117,0.0323306,0.736428,0.768191,0.0473534,0.833844,0.18379,0.763126,0.784308,0.361091,0.85839,0.646682,0.0618842,0.697384,0.0222823,0.0305971,0.837649,0.487304,0.0275208,0.0222502,0.818406,0.764761,0.0509385,0.0319798,0.922312,0.885136,0.0162693,0.738251,0.836796,0.694851,0.851274,0.875117,0.0562753,0.766703
-1.0,0.0567713,0.266538,0.0355198,0.0315929,0.0258562,0.0360747,0.621922,0.0207828,0.835216,0.755789,0.83809,0.882191,0.0998762,0.041822,0.965148,0.644556,0.815803,0.0190178,0.0176745,0.0259589,0.619822,0.778619,0.776,0.0691549,0.765399,0.89262,0.6712,0.770438,0.343899,0.800037,0.833533,0.0606297,0.861418,0.968156,0.402124,0.555976,0.980154,0.0369356,0.754704,0.783214,0.0478251,0.854002,0.240281,0.839538,0.815972,0.388621,0.890176,0.664556,0.041082,0.69803,0.0211393,0.0214998,0.846772,0.472069,0.0370084,0.0220117,0.821314,0.803283,0.0470585,0.0353368,0.919709,0.882103,0.0215124,0.771784,0.830604,0.717615,0.862069,0.902057,0.0275406,0.760869
-1.0,0.061054,0.215078,0.0309233,0.0570365,0.0177323,0.0317581,0.628185,0.0191998,0.809465,0.763094,0.816628,0.8578,0.105105,0.0516211,0.95366,0.710014,0.814264,0.0213368,0.03368,0.0191077,0.646551,0.720285,0.689862,0.0483408,0.768061,0.899512,0.685972,0.765159,0.312454,0.820388,0.827543,0.0506456,0.806177,0.96286,0.549975,0.601812,0.978031,0.0466557,0.749949,0.758512,0.0830458,0.834663,0.217866,0.853915,0.792598,0.519481,0.879183,0.591014,0.0337147,0.638215,0.0235064,0.0251464,0.807518,0.4498,0.0521226,0.0233276,0.804941,0.768875,0.0450664,0.0317785,0.900484,0.861489,0.0231143,0.794664,0.812127,0.736848,0.860798,0.875026,0.0369241,0.711051
-1.0,0.0424015,0.176275,0.0265049,0.066813,0.0190665,0.0227679,0.619779,0.0171878,0.843609,0.732713,0.77427,0.855064,0.100564,0.0446665,0.967829,0.731864,0.815248,0.0195569,0.0279592,0.0271507,0.529453,0.709011,0.769269,0.0351973,0.743164,0.89536,0.578496,0.745779,0.163388,0.79061,0.811021,0.0700482,0.85743,0.971456,0.407989,0.525127,0.981697,0.0422666,0.807565,0.751464,0.0390982,0.841808,0.180388,0.805375,0.77237,0.420277,0.783402,0.650198,0.0618579,0.579669,0.021232,0.0285682,0.831557,0.426082,0.0261113,0.0185995,0.773336,0.75383,0.0546953,0.0278435,0.897956,0.856503,0.0191427,0.724834,0.799844,0.690858,0.834053,0.887949,0.0462763,0.724469
-1.0,0.0427513,0.372206,0.0330746,0.0413014,0.0186937,0.0310955,0.544137,0.0153778,0.891474,0.723536,0.895066,0.900011,0.140099,0.0165243,0.96964,0.494605,0.805124,0.0113446,0.0295276,0.0584004,0.559985,0.759677,0.782018,0.0558324,0.776748,0.909015,0.528187,0.657059,0.212352,0.888652,0.777868,0.0518779,0.749363,0.967288,0.376054,0.482734,0.978276,0.0226664,0.815618,0.714985,0.0301921,0.82464,0.225002,0.838394,0.797459,0.428556,0.742868,0.603026,0.0423262,0.599947,0.0233246,0.0259154,0.804292,0.394679,0.0339081,0.0225442,0.495041,0.730694,0.0491301,0.0333283,0.928584,0.927385,0.0215891,0.767469,0.803299,0.611073,0.886334,0.898937,0.036341,0.801239
-1.0,0.0400937,0.331477,0.0309169,0.0243305,0.0175734,0.0377569,0.62981,0.01895,0.860755,0.744424,0.846544,0.84979,0.122486,0.0387976,0.960884,0.664432,0.819712,0.0157436,0.0396292,0.0297282,0.527115,0.750903,0.772448,0.0527803,0.768021,0.868134,0.67898,0.75669,0.480135,0.865945,0.851698,0.0549599,0.886462,0.966048,0.391327,0.58281,0.977456,0.0293349,0.760383,0.741514,0.0535853,0.838417,0.296188,0.833895,0.809418,0.566623,0.810337,0.675763,0.0407394,0.596067,0.020677,0.0248179,0.81608,0.532587,0.0400318,0.0210435,0.770742,0.745583,0.0510169,0.0388875,0.895418,0.875869,0.0168714,0.75772,0.808111,0.723355,0.84702,0.889787,0.0274519,0.734689
-1.0,0.0487992,0.237185,0.0227132,0.0348817,0.0110332,0.0279333,0.668645,0.0245028,0.837231,0.733979,0.7952,0.860557,0.152132,0.0214797,0.968336,0.668096,0.755724,0.0200859,0.0291587,0.00920782,0.570761,0.854568,0.723799,0.0407141,0.81953,0.929548,0.601851,0.763532,0.247349,0.819681,0.842416,0.053525,0.884206,0.971759,0.402644,0.477421,0.963034,0.0328948,0.763419,0.74567,0.0404212,0.832666,0.19761,0.821896,0.762346,0.40993,0.868354,0.63557,0.0415789,0.59017,0.0193927,0.0333209,0.819352,0.449366,0.026182,0.0195036,0.81466,0.698186,0.0549167,0.028808,0.923782,0.886723,0.0175547,0.723758,0.853398,0.7084,0.866944,0.863191,0.0401149,0.756948
-1.0,0.0546386,0.216233,0.0347136,0.0399443,0.018567,0.035363,0.595373,0.0253279,0.828219,0.734113,0.806378,0.843308,0.204175,0.0423943,0.964355,0.705484,0.861644,0.0177127,0.0339365,0.0271831,0.459596,0.780439,0.742514,0.058695,0.781088,0.892684,0.572171,0.760571,0.236974,0.806264,0.777208,0.0550372,0.842007,0.973926,0.366034,0.581793,0.979105,0.0429444,0.740625,0.739131,0.0471412,0.816808,0.191624,0.810588,0.798677,0.456843,0.835796,0.672603,0.0375909,0.558016,0.0215398,0.0229177,0.779228,0.442354,0.030877,0.0229849,0.777756,0.693061,0.0556594,0.0417338,0.899659,0.873926,0.0187961,0.719501,0.830158,0.659929,0.875657,0.866242,0.0392,0.690199
-1.0,0.0580058,0.223068,0.0285342,0.0719094,0.0543374,0.0401481,0.575515,0.0285982,0.80667,0.713309,0.804874,0.812185,0.14293,0.05235,0.96445,0.659753,0.768799,0.0249222,0.0361338,0.0258859,0.531371,0.772105,0.748072,0.0592677,0.761271,0.886571,0.634464,0.713739,0.45707,0.826021,0.791198,0.0671517,0.881403,0.965526,0.406188,0.511667,0.978798,0.0426973,0.78089,0.749143,0.0845805,0.824094,0.188498,0.793477,0.808323,0.419704,0.828266,0.681001,0.0697299,0.578069,0.0220793,0.0349572,0.837528,0.479615,0.0315064,0.0289211,0.77572,0.661755,0.0491741,0.0344924,0.904962,0.85511,0.0188715,0.684997,0.813447,0.663429,0.812374,0.866931,0.0597305,0.685734
-1.0,0.0521347,0.191574,0.0438832,0.0396526,0.0125252,0.0410115,0.637007,0.0233693,0.879475,0.723428,0.790694,0.856313,0.151727,0.0407293,0.961098,0.63501,0.833621,0.0198787,0.0338536,0.0307855,0.551589,0.750495,0.690705,0.0578024,0.798084,0.898614,0.601609,0.774183,0.289148,0.841797,0.816033,0.0731675,0.865597,0.966176,0.355733,0.547496,0.975577,0.0429142,0.734187,0.789383,0.049275,0.791837,0.1758,0.840509,0.811881,0.372627,0.817544,0.671656,0.0404505,0.562515,0.0238344,0.0247453,0.831497,0.496473,0.0363749,0.0274368,0.744712,0.663514,0.0514534,0.0355287,0.904125,0.848583,0.0197479,0.727138,0.764378,0.672877,0.828597,0.895887,0.0303607,0.716911
-1.0,0.0498015,0.249032,0.0403816,0.0181508,0.0244023,0.0375869,0.566835,0.0178,0.874489,0.750977,0.802157,0.824622,0.134014,0.0288521,0.961608,0.683798,0.734873,0.0130666,0.0426331,0.0327596,0.570554,0.718757,0.742679,0.060171,0.781192,0.89946,0.654696,0.777222,0.302878,0.835969,0.843612,0.08082,0.885049,0.969537,0.422588,0.577914,0.978152,0.0335178,0.757255,0.811689,0.0346562,0.842401,0.198862,0.802076,0.797798,0.52307,0.817714,0.63216,0.0437602,0.624682,0.031532,0.0241428,0.837757,0.529532,0.0314189,0.0252288,0.781487,0.735254,0.0545672,0.0425771,0.909323,0.86363,0.0170451,0.719259,0.806985,0.721631,0.81746,0.897529,0.0262065,0.70141
