class,cg03068376,cg06385324,cg26864230,cg27413732,cg19212550,cg14913676,cg20122548,cg16082606,cg09545123,cg09029902,cg17492891,cg05241830,cg14210817,cg25742745,cg08957018,cg09551996,cg00656478,cg02379079,cg01454528,cg00589181,cg06128509,cg17183362,cg07195224,cg04656009,cg20446404,cg24343720,cg06024135,cg27471901,cg08042322,cg01328621,cg13272159,cg06881421,cg07563765,cg02301292,cg13380204,cg03761979,cg16000683,cg09007236,cg22867629,cg01588475,cg03606020,cg00830526,cg02361702,cg02989768,cg15768901,cg17868994,cg10646633,cg04181864,cg11036962,cg24046411
1.0,0.0597819,0.073446,0.0851934,0.136524,0.7005,0.0815789,0.0539637,0.0721348,0.0826104,0.33985,0.034623,0.839128,0.530977,0.118499,0.0441166,0.0823718,0.835723,0.586889,0.103992,0.87564,0.0876089,0.120972,0.557974,0.733308,0.400189,0.746434,0.0476663,0.272712,0.669834,0.821562,0.0682706,0.687272,0.945701,0.756251,0.507759,0.0325804,0.651568,0.106667,0.794627,0.620879,0.451069,0.0317119,0.794126,0.0424374,0.27314,0.0580618,0.0352207,0.953247,0.820282,0.0616083
1.0,0.0316482,0.0468369,0.0195714,0.0626478,0.809978,0.0405243,0.0395374,0.0452404,0.0720936,0.507295,0.0405129,0.852476,0.667117,0.116397,0.0380868,0.0620071,0.862606,0.609843,0.057826,0.864682,0.0381992,0.103845,0.518028,0.707009,0.302301,0.691775,0.0373602,0.219248,0.437942,0.849591,0.0788184,0.684666,0.974256,0.778334,0.56407,0.0260668,0.668479,0.0304327,0.809008,0.645805,0.543076,0.0456893,0.812306,0.0233853,0.237061,0.0397731,0.0273707,0.960352,0.879974,0.0394826
1.0,0.0429864,0.0387585,0.0358885,0.0752603,0.752161,0.0561314,0.0372936,0.0635953,0.0592112,0.306523,0.0329873,0.867323,0.477101,0.0827772,0.0468634,0.0841456,0.877049,0.512802,0.0636659,0.861097,0.0556503,0.0714767,0.37051,0.629555,0.355971,0.553116,0.0417537,0.202715,0.778393,0.789632,0.0423648,0.58594,0.969877,0.705004,0.329023,0.0285466,0.557745,0.0360572,0.788049,0.489876,0.382631,0.0341993,0.823668,0.0264628,0.133375,0.0447357,0.0310697,0.948959,0.85013,0.0418199
1.0,0.0896492,0.0627136,0.0527624,0.0758261,0.713428,0.0531713,0.025504,0.0672289,0.0474904,0.370005,0.0318068,0.869177,0.606353,0.107561,0.0302645,0.0750374,0.910369,0.534735,0.0803268,0.857787,0.0427599,0.0677587,0.533932,0.666964,0.325466,0.651437,0.0394193,0.215826,0.606627,0.85223,0.0729983,0.633893,0.959108,0.760225,0.43405,0.022042,0.584033,0.0501238,0.778214,0.615396,0.426348,0.0393467,0.809899,0.0288553,0.204493,0.0476431,0.0303033,0.932078,0.88002,0.0523078
1.0,0.0492159,0.0615943,0.0444486,0.0903407,0.811219,0.0491573,0.0349658,0.0578167,0.0665747,0.305911,0.0323304,0.830267,0.526641,0.0957236,0.0319964,0.0814611,0.850199,0.504766,0.0647577,0.857734,0.0586261,0.100947,0.42644,0.654097,0.382172,0.622261,0.0396399,0.214628,0.890413,0.794837,0.0560113,0.52912,0.97372,0.703816,0.298541,0.0208325,0.567717,0.0498969,0.808094,0.525255,0.369446,0.0349155,0.789297,0.0246937,0.136666,0.0465522,0.0243378,0.955748,0.853108,0.0469643
1.0,0.0673385,0.0821588,0.0273536,0.0706115,0.738128,0.0425882,0.0467652,0.0369243,0.0953082,0.301831,0.0441751,0.869491,0.568989,0.0496756,0.0417378,0.0813033,0.886743,0.595217,0.0570556,0.911844,0.0486573,0.0543735,0.424822,0.563639,0.363358,0.680476,0.04198,0.232886,0.399096,0.820032,0.0357783,0.69419,0.971004,0.775205,0.593498,0.0249057,0.661019,0.0370184,0.782762,0.589081,0.478758,0.0379084,0.854585,0.025288,0.270222,0.0705391,0.0352427,0.949094,0.873907,0.0416939
1.0,0.0565265,0.053421,0.0438303,0.0479069,0.611568,0.0520741,0.0321538,0.053423,0.0577624,0.297133,0.0231014,0.840202,0.490826,0.132409,0.0230437,0.0800849,0.868741,0.542528,0.0713374,0.84831,0.0501393,0.0740189,0.462102,0.743337,0.357531,0.664305,0.0476459,0.220509,0.751182,0.791421,0.0408085,0.617135,0.975715,0.766058,0.382093,0.0189285,0.544945,0.047469,0.79922,0.500193,0.504646,0.0240247,0.744016,0.0348141,0.230436,0.0410319,0.0218572,0.936251,0.855818,0.0445349
1.0,0.0415588,0.0618322,0.0323024,0.0644198,0.824788,0.0387578,0.0385254,0.0512204,0.061643,0.354887,0.0389112,0.857228,0.489382,0.0931912,0.0298024,0.0626401,0.893929,0.616351,0.05647,0.888015,0.0563003,0.0651367,0.550615,0.627909,0.378409,0.670212,0.0311114,0.191043,0.748645,0.810983,0.0532747,0.662751,0.974693,0.799193,0.583993,0.0237419,0.630696,0.0490315,0.808863,0.616265,0.424321,0.0366903,0.817858,0.0241955,0.207322,0.0564173,0.0202635,0.966834,0.836712,0.037298
1.0,0.0995164,0.184696,0.0580942,0.0740336,0.604404,0.0474938,0.0531777,0.0665192,0.107872,0.422847,0.0356147,0.896672,0.817571,0.0981322,0.0353971,0.0713372,0.921245,0.70668,0.0578299,0.90217,0.0656023,0.104951,0.722478,0.724327,0.357582,0.678185,0.0354309,0.245425,0.336099,0.889895,0.0654653,0.738495,0.89924,0.787309,0.460639,0.0265745,0.80862,0.107283,0.859581,0.666983,0.439113,0.0475966,0.896873,0.0111485,0.110753,0.0544366,0.0213321,0.959303,0.941167,0.064601
1.0,0.064772,0.100883,0.0421004,0.0631604,0.762856,0.0468386,0.0428395,0.0469381,0.0822879,0.393158,0.0413061,0.856453,0.508497,0.0776492,0.0363655,0.0703469,0.891788,0.619977,0.0546625,0.876139,0.0615378,0.086634,0.543348,0.71308,0.396904,0.666224,0.0397934,0.250354,0.666804,0.772792,0.0674326,0.656099,0.95035,0.73757,0.501902,0.0271671,0.649512,0.113915,0.812531,0.653806,0.421907,0.0467676,0.812119,0.0238528,0.199139,0.0593717,0.0243854,0.955757,0.852594,0.0516332
1.0,0.0509114,0.0711773,0.0537191,0.0820885,0.781002,0.0523145,0.031765,0.0487565,0.0708116,0.332694,0.0258402,0.906518,0.561517,0.116728,0.0252169,0.0705826,0.941383,0.628649,0.0774412,0.870523,0.0572429,0.0910785,0.557208,0.732077,0.395563,0.654866,0.0361936,0.231436,0.545415,0.80012,0.0686401,0.616463,0.959288,0.758928,0.60937,0.0339751,0.615051,0.0676319,0.859727,0.63441,0.432162,0.0387077,0.811092,0.0283598,0.181964,0.0532481,0.0211166,0.945978,0.854465,0.0431965
1.0,0.0392653,0.050389,0.0529135,0.0695387,0.783649,0.0473505,0.0255692,0.0527977,0.0373075,0.273929,0.0215499,0.851896,0.420194,0.0591748,0.0196931,0.0601445,0.878431,0.556553,0.0662939,0.820067,0.0339579,0.0606557,0.450589,0.698329,0.319469,0.652856,0.0339505,0.189516,0.465081,0.835624,0.0520446,0.664677,0.955007,0.773508,0.387769,0.021892,0.649815,0.0411214,0.805647,0.591699,0.556893,0.0266125,0.76767,0.026301,0.0599995,0.0585436,0.0192309,0.955023,0.877351,0.0372005
1.0,0.0267058,0.0210899,0.0270903,0.0415047,0.813727,0.0402859,0.0181646,0.0384576,0.041554,0.17873,0.0170165,0.821353,0.390409,0.0558525,0.0173635,0.0469888,0.857332,0.530803,0.0483248,0.80802,0.0283496,0.0653422,0.387225,0.632408,0.246001,0.583205,0.0304854,0.220468,0.618806,0.802054,0.031925,0.620973,0.97754,0.790117,0.172806,0.0156956,0.579272,0.0342225,0.777583,0.521576,0.496836,0.023778,0.758794,0.0243769,0.0263965,0.0366015,0.0200719,0.962333,0.861797,0.0296393
1.0,0.0654336,0.0993327,0.0567401,0.092491,0.73651,0.0534999,0.0364648,0.0673875,0.0699391,0.44031,0.0355384,0.863738,0.716596,0.123246,0.0298336,0.0995334,0.918727,0.63498,0.0739562,0.894775,0.0692022,0.0803137,0.602751,0.710008,0.425011,0.779202,0.0432318,0.205161,0.509147,0.775855,0.0563945,0.709224,0.914145,0.764808,0.555303,0.0294993,0.729707,0.117089,0.819704,0.650575,0.500387,0.0288852,0.87846,0.0246097,0.24528,0.0479557,0.0298122,0.953982,0.883948,0.0569392
1.0,0.0781444,0.133736,0.0415181,0.073056,0.60014,0.0318563,0.0494527,0.0315458,0.0925187,0.524871,0.0363432,0.886623,0.639653,0.0772386,0.0493814,0.0590871,0.888817,0.653435,0.0312971,0.924054,0.0801267,0.132771,0.629219,0.725848,0.362653,0.752661,0.0439414,0.319155,0.484973,0.836671,0.0890075,0.749779,0.900011,0.851941,0.491546,0.0250241,0.789925,0.124968,0.80781,0.657492,0.542778,0.0594869,0.922734,0.0179285,0.134019,0.0914984,0.0147908,0.960831,0.915859,0.0543825
1.0,0.0541564,0.0806103,0.121337,0.0928917,0.750696,0.0474382,0.0377488,0.0550776,0.0632833,0.443246,0.032553,0.84113,0.664773,0.172388,0.033516,0.10334,0.907908,0.686691,0.0744979,0.883212,0.0722605,0.103239,0.519195,0.726285,0.432422,0.702552,0.0466273,0.242404,0.539137,0.789811,0.0587559,0.68995,0.948434,0.749055,0.567604,0.0266528,0.683583,0.11205,0.806199,0.6386,0.517525,0.0357991,0.828815,0.0271597,0.296405,0.0545401,0.0242635,0.949109,0.869707,0.0581408
1.0,0.0389455,0.055871,0.0342907,0.0597826,0.704397,0.059532,0.0388505,0.0509841,0.0799242,0.359622,0.0309545,0.856637,0.475256,0.103749,0.0326694,0.0497745,0.878931,0.642926,0.0130272,0.907043,0.0495671,0.0742194,0.518241,0.649575,0.381958,0.701829,0.0453968,0.24596,0.712045,0.804806,0.0444604,0.70106,0.970118,0.817153,0.551561,0.0269658,0.614473,0.0718155,0.790201,0.608346,0.388607,0.0398206,0.83648,0.0250042,0.207278,0.0596663,0.0316548,0.957353,0.840145,0.0455013
1.0,0.0289835,0.0503672,0.0765108,0.0696828,0.82678,0.0383733,0.0248753,0.043413,0.0520846,0.294891,0.0156805,0.878519,0.487231,0.100914,0.0176576,0.0526655,0.85854,0.557347,0.0611976,0.834505,0.0404009,0.0726021,0.482848,0.697192,0.347155,0.716647,0.024449,0.231667,0.727995,0.806169,0.0375947,0.673287,0.96196,0.757935,0.438776,0.0154323,0.595597,0.0691394,0.738466,0.613039,0.47316,0.0202101,0.808477,0.0236653,0.126394,0.0265158,0.0285454,0.960338,0.877917,0.0316504
1.0,0.0519081,0.0650044,0.0496806,0.0679699,0.735509,0.0586903,0.029137,0.0751803,0.0629899,0.420837,0.0281907,0.869872,0.689373,0.128584,0.0240867,0.0746662,0.907217,0.541931,0.0690722,0.861725,0.0469512,0.0888506,0.533463,0.696179,0.439976,0.731824,0.0387064,0.215837,0.339411,0.859588,0.0668733,0.666165,0.972976,0.776422,0.583158,0.0221883,0.648388,0.0541616,0.854118,0.636191,0.505741,0.0362343,0.807125,0.0246315,0.217463,0.0425027,0.0301784,0.932347,0.887651,0.0519919
1.0,0.0669191,0.0558149,0.0427845,0.0729752,0.664654,0.0467722,0.0310312,0.0656238,0.0686986,0.311964,0.0266053,0.826336,0.535953,0.110911,0.0255214,0.0742525,0.878148,0.487872,0.0863699,0.833376,0.0465082,0.0924794,0.437682,0.727047,0.394559,0.675446,0.0460345,0.178842,0.44385,0.857621,0.0638069,0.65755,0.953366,0.764683,0.532416,0.0285894,0.63472,0.057548,0.812763,0.547041,0.502844,0.0401897,0.820611,0.0244781,0.204451,0.0377026,0.0297157,0.935317,0.868907,0.0489808
1.0,0.0353241,0.0689298,0.0389878,0.0642219,0.785607,0.0403326,0.0406319,0.0419286,0.0664373,0.331711,0.0369383,0.814662,0.603013,0.114526,0.0468298,0.0648197,0.874507,0.585012,0.0402795,0.802141,0.0677619,0.067118,0.520939,0.774722,0.350441,0.702992,0.03647,0.128281,0.404126,0.79156,0.0481972,0.663304,0.974256,0.784216,0.5721,0.0212044,0.647375,0.0293385,0.780561,0.639091,0.581123,0.0331621,0.824023,0.0278398,0.172639,0.0561592,0.0285813,0.961793,0.883914,0.0443209
1.0,0.0452782,0.0462079,0.0407908,0.0613984,0.763374,0.0427466,0.0332079,0.0413079,0.0698848,0.376802,0.0286579,0.846964,0.572568,0.0908845,0.0381821,0.062154,0.859609,0.588189,0.0564616,0.859062,0.0405943,0.041702,0.471852,0.658902,0.381599,0.685732,0.0449152,0.267169,0.748738,0.813996,0.038336,0.679899,0.973692,0.741646,0.483655,0.031157,0.635631,0.0246378,0.785992,0.578861,0.507123,0.0360119,0.808572,0.0258473,0.235403,0.0473695,0.0375191,0.954693,0.843524,0.0303812
1.0,0.0512939,0.0432652,0.0391193,0.0675837,0.763938,0.0479639,0.0232323,0.0501172,0.0911352,0.379995,0.0149536,0.841452,0.512387,0.0499501,0.0122362,0.0511175,0.861407,0.585691,0.0510633,0.860698,0.0466289,0.0731759,0.519108,0.700215,0.364436,0.683689,0.0174456,0.207002,0.487136,0.827447,0.0389545,0.695422,0.949925,0.752894,0.527632,0.0228477,0.656512,0.078845,0.783072,0.593589,0.509268,0.024972,0.776591,0.0217027,0.336749,0.0411276,0.01794,0.928672,0.889071,0.035206
1.0,0.173085,0.199076,0.100315,0.0842904,0.650313,0.041248,0.0138982,0.0418259,0.056509,0.549164,0.0169222,0.88011,0.805184,0.110425,0.0169612,0.0756644,0.89975,0.730013,0.0569268,0.935022,0.0479369,0.355703,0.724312,0.733241,0.379568,0.746494,0.0283292,0.197205,0.297313,0.846417,0.0516973,0.797794,0.824684,0.787347,0.585938,0.0238124,0.828464,0.159521,0.84734,0.686018,0.576253,0.0285808,0.949309,0.0199978,0.232331,0.0418832,0.0151796,0.963553,0.940071,0.0723362
1.0,0.0500251,0.0686462,0.0375734,0.0882656,0.733113,0.0441026,0.0323104,0.0492522,0.0565574,0.292418,0.0207754,0.857517,0.433122,0.0913763,0.028163,0.0870013,0.857996,0.582343,0.0554396,0.872626,0.0579634,0.0818185,0.480287,0.716759,0.380046,0.50685,0.0345331,0.244057,0.734543,0.817389,0.0805375,0.606826,0.970769,0.728234,0.310157,0.0199427,0.589306,0.0719258,0.776191,0.564614,0.446485,0.0259131,0.78932,0.0259073,0.341954,0.0408462,0.0198093,0.958821,0.869329,0.052564
1.0,0.0294177,0.084417,0.0509799,0.0651061,0.77531,0.0445662,0.0184518,0.0621135,0.0589331,0.333854,0.0214078,0.816111,0.482126,0.0979475,0.0188994,0.0528524,0.863485,0.5632,0.0637048,0.814,0.0310485,0.080186,0.504358,0.676117,0.365126,0.630531,0.039351,0.197062,0.496973,0.820493,0.0580191,0.64518,0.968639,0.741121,0.559682,0.0243502,0.58982,0.0478865,0.797561,0.55553,0.502489,0.0253754,0.82083,0.0254825,0.246798,0.0305982,0.0294333,0.948741,0.869305,0.0557594
1.0,0.0844116,0.0269095,0.0884595,0.0538861,0.764923,0.0399083,0.0207959,0.0505122,0.0461519,0.299577,0.0146863,0.77681,0.605036,0.0822942,0.0142763,0.0430015,0.848146,0.44155,0.0541392,0.805934,0.0380877,0.0789554,0.331059,0.614592,0.244292,0.633715,0.0296069,0.20446,0.548708,0.823606,0.0356108,0.631134,0.968987,0.707166,0.451538,0.013798,0.565646,0.031769,0.717643,0.506264,0.51754,0.0274247,0.779437,0.0267534,0.226007,0.0307854,0.0219498,0.957071,0.845282,0.0404832
1.0,0.0947211,0.130231,0.0836437,0.115125,0.703713,0.0434291,0.0418583,0.044419,0.0975003,0.50439,0.0355479,0.828367,0.573121,0.123837,0.0329078,0.0733466,0.881328,0.629582,0.0481635,0.903461,0.0580474,0.111965,0.618138,0.758239,0.377018,0.737334,0.0386165,0.222466,0.477319,0.845338,0.058511,0.74687,0.920963,0.802539,0.554995,0.0287006,0.725618,0.135319,0.829501,0.656296,0.519226,0.0448597,0.896677,0.0274017,0.170547,0.0658894,0.0271611,0.955885,0.901528,0.0457145
1.0,0.031746,0.0849676,0.0394686,0.062946,0.678225,0.0598252,0.0682314,0.0486544,0.083739,0.462799,0.0389078,0.862757,0.602529,0.117362,0.0347054,0.0551497,0.891473,0.610679,0.0622729,0.891735,0.0486533,0.108108,0.505979,0.77965,0.380175,0.718742,0.0445143,0.189362,0.400344,0.823849,0.0442044,0.694373,0.978008,0.781462,0.547026,0.0395819,0.694313,0.0334125,0.832564,0.639466,0.599659,0.0460953,0.839581,0.0277721,0.195303,0.049549,0.0296666,0.947445,0.866116,0.0360111
1.0,0.0738816,0.060951,0.0426555,0.065029,0.698453,0.0603795,0.031957,0.0666411,0.0613586,0.366187,0.0276757,0.839137,0.573453,0.108899,0.0206695,0.0810645,0.881908,0.554281,0.0662293,0.870616,0.0506745,0.0722822,0.470247,0.693054,0.38316,0.727713,0.0408538,0.204169,0.381311,0.823558,0.0555527,0.665165,0.968123,0.749514,0.265255,0.0185603,0.621066,0.0535729,0.848055,0.585818,0.493886,0.0323601,0.791229,0.0291313,0.166334,0.0410072,0.034107,0.928372,0.928279,0.0400157
1.0,0.0560483,0.0474021,0.0354693,0.0550174,0.645764,0.0533048,0.0319204,0.053743,0.0606551,0.284792,0.0266222,0.885242,0.526958,0.119626,0.0304508,0.0727218,0.878668,0.574574,0.0749915,0.877616,0.0462037,0.0912616,0.507201,0.707435,0.355532,0.517882,0.0488415,0.159314,0.846249,0.81652,0.0535147,0.582219,0.968623,0.752096,0.215632,0.0155404,0.568162,0.0330783,0.741858,0.56414,0.371571,0.0286183,0.80052,0.0241966,0.0548466,0.0374462,0.0248607,0.935102,0.828747,0.0475531
1.0,0.0548891,0.10281,0.0515094,0.0948807,0.723942,0.0543957,0.0282944,0.0606861,0.0558588,0.363003,0.0248266,0.810183,0.585209,0.118613,0.0373082,0.0882706,0.851428,0.531516,0.0801977,0.855188,0.0473552,0.0800019,0.452346,0.61462,0.332607,0.701191,0.0401021,0.176823,0.480825,0.813182,0.0648723,0.642151,0.965962,0.726942,0.475614,0.0257897,0.609843,0.0561271,0.830547,0.571822,0.527775,0.0328078,0.771971,0.0230999,0.19911,0.039025,0.0329736,0.944553,0.880767,0.0489478
-1.0,0.0223981,0.0379996,0.026048,0.0718262,0.805943,0.0318864,0.0195189,0.0303606,0.0410784,0.249752,0.0152079,0.810079,0.358452,0.0511466,0.0147009,0.0396563,0.777567,0.491585,0.0354115,0.8203,0.0295568,0.0490762,0.414446,0.502358,0.307164,0.512834,0.0230949,0.138299,0.828859,0.803824,0.0246524,0.615883,0.976717,0.698027,0.22174,0.0173856,0.577613,0.0507858,0.722166,0.496935,0.424126,0.0239719,0.758288,0.0222837,0.0998757,0.0273371,0.0168262,0.973749,0.796645,0.0335089
-1.0,0.0296235,0.0274191,0.0250296,0.0459186,0.793421,0.0345588,0.0149708,0.03555,0.0397966,0.240643,0.0184955,0.835074,0.411561,0.0630298,0.0177934,0.046282,0.849248,0.46168,0.0480312,0.81157,0.0282051,0.0580303,0.306351,0.576191,0.295508,0.550428,0.0247172,0.242106,0.864681,0.797675,0.0329099,0.594607,0.978282,0.68492,0.257079,0.014755,0.541292,0.0307323,0.729055,0.504084,0.38159,0.0287473,0.771155,0.021348,0.134864,0.0227889,0.0206142,0.963484,0.767329,0.0266261
-1.0,0.0539205,0.0490594,0.029893,0.066004,0.825909,0.0412371,0.0418998,0.0429975,0.0783224,0.189281,0.0381579,0.804589,0.432835,0.0380176,0.0315865,0.0529052,0.803725,0.51651,0.0485997,0.814899,0.0337764,0.059988,0.401193,0.608878,0.293613,0.560834,0.0264946,0.0744765,0.828513,0.74308,0.04031,0.619074,0.976882,0.725107,0.233926,0.0230913,0.524705,0.0245531,0.725496,0.524658,0.440158,0.0384079,0.750034,0.0246869,0.0705666,0.0474846,0.0478987,0.965249,0.784561,0.037235
-1.0,0.0370456,0.0318487,0.0248782,0.0594418,0.781094,0.0400362,0.0337207,0.0507484,0.0859093,0.124533,0.0365909,0.790958,0.355148,0.0475186,0.0511277,0.0465155,0.779132,0.470328,0.0549998,0.801126,0.058899,0.0521833,0.304125,0.546488,0.282382,0.521964,0.0402388,0.152737,0.853951,0.78873,0.0422679,0.606734,0.976572,0.711694,0.197048,0.0224946,0.497099,0.0419667,0.751576,0.468018,0.419607,0.0409064,0.74496,0.0228077,0.100768,0.037697,0.0302536,0.954096,0.804032,0.0345352
-1.0,0.0309721,0.0467429,0.0292423,0.0623321,0.782186,0.0391606,0.0147124,0.0411477,0.034194,0.262734,0.0190223,0.830094,0.489634,0.0892081,0.0164197,0.0404998,0.890359,0.5785,0.0533349,0.855943,0.0351865,0.0726755,0.484836,0.609545,0.370814,0.661735,0.0203405,0.20067,0.486176,0.803548,0.0406882,0.662823,0.974153,0.756577,0.412658,0.0190743,0.603671,0.042415,0.779326,0.610885,0.543078,0.0223685,0.78106,0.025857,0.192327,0.0290744,0.0189525,0.966409,0.849027,0.0376491
-1.0,0.0423754,0.0188379,0.0242858,0.0532871,0.819997,0.0318962,0.0189466,0.0427719,0.0373702,0.259238,0.0198504,0.764418,0.252401,0.0561401,0.0154592,0.0377979,0.819037,0.544122,0.0461325,0.795615,0.0280239,0.0683518,0.409443,0.524289,0.384194,0.547997,0.0238058,0.162648,0.852569,0.78086,0.0390737,0.631015,0.977869,0.704113,0.316935,0.0197951,0.639944,0.0300336,0.724158,0.476434,0.382218,0.0238787,0.734239,0.0200095,0.010742,0.0298167,0.0187627,0.964316,0.830107,0.0374375
-1.0,0.0265973,0.0243184,0.0284433,0.0508969,0.827186,0.0361207,0.0168527,0.0282174,0.0336787,0.269414,0.0165587,0.824927,0.493075,0.075163,0.0138772,0.0256594,0.850927,0.482218,0.0447293,0.816493,0.0207321,0.0648837,0.38259,0.636434,0.26512,0.684416,0.0233082,0.131268,0.844881,0.804156,0.0285486,0.667295,0.980803,0.724336,0.364325,0.0160369,0.542722,0.0222586,0.784182,0.524233,0.385293,0.0204477,0.733777,0.0184707,0.0928746,0.0218364,0.0162094,0.973651,0.829661,0.0309657
-1.0,0.0309912,0.0259501,0.0286874,0.0658986,0.881346,0.0339021,0.0194594,0.038502,0.0432841,0.131019,0.0198427,0.763792,0.315555,0.0563686,0.0218249,0.054259,0.776119,0.471109,0.0506211,0.759797,0.0432683,0.055159,0.350871,0.540727,0.273054,0.608328,0.0286595,0.174747,0.895044,0.783059,0.0385869,0.599716,0.977765,0.681398,0.210716,0.0211368,0.542331,0.0362715,0.760952,0.503337,0.4026,0.0230257,0.675638,0.00211783,0.0616456,0.035407,0.0250854,0.96582,0.794662,0.0403487
-1.0,0.0320012,0.0265591,0.0249446,0.0534163,0.854048,0.0327272,0.0168374,0.0395955,0.0362833,0.281468,0.0197784,0.811172,0.480535,0.0440371,0.0165176,0.0426136,0.832396,0.509922,0.0434959,0.862687,0.0366566,0.056833,0.38074,0.570883,0.281103,0.574361,0.030025,0.155225,0.835374,0.801987,0.0270559,0.632073,0.976158,0.780504,0.290918,0.0202691,0.546427,0.0212436,0.744817,0.514785,0.390889,0.0292111,0.743992,0.0210093,0.147266,0.0314844,0.0186807,0.969937,0.85167,0.0381006
-1.0,0.0333464,0.0235525,0.0180376,0.0476032,0.803219,0.0348854,0.0230671,0.0421508,0.0348619,0.201117,0.0132294,0.842528,0.27168,0.070768,0.018301,0.0502969,0.803277,0.50491,0.062354,0.848364,0.0347063,0.0631817,0.320766,0.649093,0.293351,0.621368,0.0244502,0.187314,0.884015,0.825586,0.033502,0.619017,0.975251,0.774577,0.144297,0.017374,0.579165,0.0372246,0.709701,0.534515,0.371017,0.0173234,0.764491,0.0213402,0.0515887,0.0275737,0.0215567,0.96229,0.85866,0.0289624
-1.0,0.0221383,0.0485797,0.0265861,0.0456512,0.801862,0.0406063,0.027101,0.0408815,0.0325863,0.185225,0.0163005,0.806767,0.286384,0.0654446,0.0329635,0.047142,0.860995,0.441849,0.0511879,0.819659,0.0373588,0.0411875,0.316889,0.616691,0.216732,0.566428,0.0219965,0.16013,0.867304,0.803313,0.0303605,0.605329,0.972342,0.760563,0.191038,0.0195108,0.548918,0.0353085,0.764242,0.533174,0.352944,0.0193032,0.749645,0.0191428,0.170539,0.0387598,0.0172255,0.96613,0.880446,0.0224053
-1.0,0.0294437,0.0343867,0.0279288,0.0492848,0.821669,0.0349278,0.0185194,0.0456403,0.0441816,0.172718,0.0214216,0.830264,0.391274,0.0491473,0.0168662,0.0374342,0.828564,0.522671,0.0498453,0.860207,0.0251391,0.0530195,0.43542,0.671218,0.293234,0.528841,0.0270047,0.153619,0.857268,0.851035,0.0337797,0.624332,0.98033,0.717524,0.241735,0.0172094,0.568066,0.0286085,0.740508,0.545347,0.384137,0.0209817,0.830668,0.0204315,0.0768256,0.0199378,0.0215136,0.968722,0.844369,0.0305189
-1.0,0.0357284,0.0256624,0.0194786,0.0596074,0.790293,0.0467783,0.0172192,0.0482069,0.0340781,0.234908,0.0152994,0.833134,0.388906,0.0396723,0.0157498,0.0629416,0.85688,0.532771,0.0645175,0.822187,0.0428258,0.0647666,0.453913,0.618986,0.270799,0.582625,0.0238543,0.265818,0.849562,0.782088,0.0380844,0.622751,0.969751,0.715504,0.20391,0.0161239,0.588265,0.0441906,0.760648,0.509751,0.424951,0.0234987,0.786589,0.0253802,0.104729,0.0331395,0.0239567,0.958217,0.784599,0.0286236
-1.0,0.0360957,0.0438367,0.024208,0.0439553,0.830463,0.0332154,0.0199685,0.0392441,0.0820137,0.174731,0.014636,0.803439,0.343857,0.0847842,0.0164963,0.0543476,0.798694,0.430183,0.0501774,0.782532,0.037068,0.0469526,0.437602,0.568571,0.256918,0.55196,0.029771,0.16022,0.826475,0.786179,0.0361629,0.614429,0.979239,0.7083,0.249849,0.0126573,0.500142,0.0342794,0.75839,0.490956,0.410402,0.0226214,0.762449,0.0219375,0.158045,0.0385882,0.0182972,0.968064,0.805154,0.0367121
-1.0,0.0358392,0.0220865,0.0326901,0.0488326,0.834408,0.0317185,0.0209278,0.0362943,0.0397887,0.334446,0.0171995,0.826446,0.364492,0.0481993,0.0166394,0.0481481,0.815049,0.551241,0.0427757,0.820287,0.0252588,0.0443294,0.373528,0.5915,0.277701,0.58764,0.0220512,0.142591,0.87925,0.767595,0.0256397,0.626038,0.97801,0.754541,0.270378,0.0182594,0.537735,0.0278221,0.727089,0.503828,0.36891,0.0187794,0.811483,0.0228325,0.0512967,0.0225166,0.0230238,0.96681,0.815574,0.0354038
-1.0,0.0325291,0.0587441,0.0230776,0.0511208,0.840648,0.0529669,0.0225352,0.0378782,0.077806,0.193315,0.0232569,0.80364,0.361668,0.0542413,0.0365883,0.0502192,0.851365,0.51767,0.0682832,0.861482,0.0378337,0.0526283,0.381053,0.627998,0.310932,0.520429,0.051711,0.19007,0.89545,0.812877,0.0446471,0.582307,0.977947,0.734125,0.269341,0.0304265,0.569896,0.0306975,0.721457,0.526873,0.401402,0.0463127,0.783724,0.0237287,0.123582,0.0302902,0.028777,0.954383,0.879601,0.0464187
-1.0,0.0421161,0.0234434,0.0214465,0.0503722,0.860324,0.0348356,0.023262,0.0374307,0.0488842,0.287596,0.0175557,0.802498,0.368497,0.0518911,0.0174964,0.0413712,0.850549,0.512714,0.0461914,0.819056,0.0300567,0.0799495,0.417693,0.564882,0.304247,0.59521,0.0233133,0.155741,0.878423,0.828668,0.0343537,0.611352,0.980845,0.753479,0.152788,0.0157889,0.601099,0.0326533,0.764538,0.538044,0.424054,0.0204569,0.777586,0.0197805,0.208503,0.0335635,0.0192493,0.966646,0.855881,0.0327364
