class,cg27413732,cg09545123,cg03068376,cg27627006,cg17098965,cg10150615,cg15004938,cg08042322,cg00656478,cg01517148,cg26864230,cg00589181,cg24343720,cg07512295,cg19212550,cg00949670,cg04656009,cg07563765,cg07195224,cg04312209,cg02379079,cg09363891,cg00957480,cg05835416,cg00113117,cg09812397,cg26996201,cg24061542,cg13017471,cg21546155
1.0,0.0928917,0.0632833,0.0541564,0.388808,0.513524,0.0936711,0.841743,0.539137,0.907908,0.826652,0.121337,0.883212,0.702552,0.615817,0.750696,0.0327125,0.726285,0.948434,0.519195,0.478302,0.686691,0.795441,0.831885,0.471773,0.85632,0.693652,0.0767358,0.0599406,0.883494,0.151824
1.0,0.0597826,0.0799242,0.0389455,0.462978,0.323533,0.0743116,0.810036,0.712045,0.878931,0.806157,0.0342907,0.907043,0.701829,0.55991,0.704397,0.0350335,0.649575,0.970118,0.518241,0.316569,0.642926,0.702482,0.818016,0.572794,0.83331,0.683499,0.0205151,0.0365055,0.868449,0.0594734
1.0,0.0696828,0.0520846,0.0289835,0.334841,0.243096,0.0413722,0.783605,0.727995,0.85854,0.782171,0.0765108,0.834505,0.716647,0.494479,0.82678,0.027718,0.697192,0.96196,0.482848,0.343637,0.557347,0.668591,0.788973,0.566436,0.821742,0.626664,0.0489971,0.0538074,0.870362,0.0844769
1.0,0.0679699,0.0629899,0.0519081,0.373901,0.387618,0.0775338,0.826053,0.339411,0.907217,0.791676,0.0496806,0.861725,0.731824,0.552403,0.735509,0.0312208,0.696179,0.972976,0.533463,0.490191,0.541931,0.739439,0.814523,0.481423,0.837211,0.740049,0.0740597,0.0630861,0.889273,0.0782869
1.0,0.0729752,0.0686986,0.0669191,0.366873,0.305388,0.0728102,0.770879,0.44385,0.878148,0.776226,0.0427845,0.833376,0.675446,0.53167,0.664654,0.0323682,0.727047,0.953366,0.437682,0.365306,0.487872,0.724315,0.821493,0.503811,0.853452,0.687849,0.0798616,0.0545765,0.909267,0.111136
1.0,0.0642219,0.0664373,0.0353241,0.356966,0.257244,0.0955449,0.787152,0.404126,0.874507,0.795886,0.0389878,0.802141,0.702992,0.490132,0.785607,0.0315536,0.774722,0.974256,0.520939,0.428692,0.585012,0.699446,0.813697,0.566036,0.800101,0.688527,0.0107579,0.0401638,0.84118,0.0464101
1.0,0.0613984,0.0698848,0.0452782,0.243688,0.239195,0.0686895,0.739645,0.748738,0.859609,0.779253,0.0407908,0.859062,0.685732,0.496199,0.763374,0.0392857,0.658902,0.973692,0.471852,0.381687,0.588189,0.736235,0.809033,0.669241,0.791754,0.551512,0.00797792,0.0301237,0.849453,0.0393717
1.0,0.0675837,0.0911352,0.0512939,0.310658,0.216638,0.0571612,0.812328,0.487136,0.861407,0.812131,0.0391193,0.860698,0.683689,0.576501,0.763938,0.0245155,0.700215,0.949925,0.519108,0.40467,0.585691,0.695204,0.829636,0.620868,0.820965,0.658646,0.0757826,0.0389385,0.845069,0.083098
1.0,0.0842904,0.056509,0.173085,0.452555,0.774017,0.0627935,0.861986,0.297313,0.89975,0.907654,0.100315,0.935022,0.746494,0.67307,0.650313,0.0226135,0.733241,0.824684,0.724312,0.533799,0.730013,0.882521,0.872355,0.570046,0.922378,0.727933,0.0932599,0.0366245,0.909909,0.234672
1.0,0.0882656,0.0565574,0.0500251,0.267472,0.19991,0.0768476,0.77311,0.734543,0.857996,0.769544,0.0375734,0.872626,0.50685,0.460429,0.733113,0.0207415,0.716759,0.970769,0.480287,0.268031,0.582343,0.692616,0.798148,0.608809,0.778301,0.620784,0.0603076,0.0507405,0.863569,0.129635
1.0,0.0651061,0.0589331,0.0294177,0.307036,0.25449,0.0308327,0.768216,0.496973,0.863485,0.770884,0.0509799,0.814,0.630531,0.410019,0.77531,0.0295778,0.676117,0.968639,0.504358,0.346448,0.5632,0.697248,0.793344,0.652113,0.784945,0.642706,0.0103273,0.0458397,0.831328,0.0596606
1.0,0.0538861,0.0461519,0.0844116,0.41911,0.180346,0.0335421,0.728174,0.548708,0.848146,0.711414,0.0884595,0.805934,0.633715,0.576391,0.764923,0.0218364,0.614592,0.968987,0.331059,0.212618,0.44155,0.623824,0.770381,0.502294,0.703946,0.722849,0.031405,0.0475399,0.84409,0.0424311
1.0,0.115125,0.0975003,0.0947211,0.395128,0.477795,0.0793841,0.864919,0.477319,0.881328,0.837327,0.0836437,0.903461,0.737334,0.612432,0.703713,0.0400045,0.758239,0.920963,0.618138,0.470145,0.629582,0.790019,0.838261,0.599558,0.869351,0.71432,0.0651136,0.041169,0.881852,0.219901
1.0,0.062946,0.083739,0.031746,0.36068,0.325785,0.0933514,0.787964,0.400344,0.891473,0.850193,0.0394686,0.891735,0.718742,0.606928,0.678225,0.0327757,0.77965,0.978008,0.505979,0.449032,0.610679,0.764629,0.816695,0.5709,0.846508,0.718841,0.0208644,0.0444528,0.842568,0.0537927
1.0,0.065029,0.0613586,0.0738816,0.368434,0.240243,0.0676172,0.803379,0.381311,0.881908,0.787939,0.0426555,0.870616,0.727713,0.540571,0.698453,0.0258138,0.693054,0.968123,0.470247,0.34622,0.554281,0.732965,0.826144,0.530883,0.847797,0.657845,0.067099,0.0560388,0.885819,0.0722698
1.0,0.0550174,0.0606551,0.0560483,0.222585,0.122645,0.0667003,0.758279,0.846249,0.878668,0.758767,0.0354693,0.877616,0.517882,0.449766,0.645764,0.0286924,0.707435,0.968623,0.507201,0.313437,0.574574,0.672823,0.807221,0.540852,0.815873,0.562699,0.0343109,0.0591777,0.870861,0.05346
1.0,0.0948807,0.0558588,0.0548891,0.347457,0.41533,0.0698467,0.791068,0.480825,0.851428,0.77917,0.0515094,0.855188,0.701191,0.58939,0.723942,0.0242569,0.61462,0.965962,0.452346,0.446718,0.531516,0.719386,0.803341,0.573294,0.855976,0.632476,0.0792189,0.0640105,0.860707,0.0812271
-1.0,0.058393,0.0276814,0.0263028,0.19551,0.126278,0.0477298,0.760311,0.862878,0.872554,0.742654,0.0224071,0.860118,0.634709,0.426798,0.850904,0.0131985,0.602534,0.979807,0.435687,0.323336,0.577106,0.662916,0.787843,0.656239,0.793392,0.613671,0.02067,0.032232,0.847185,0.0370298
-1.0,0.0642526,0.0621636,0.0386812,0.286748,0.13272,0.0907816,0.762003,0.822044,0.853582,0.789357,0.0285452,0.875717,0.628687,0.420839,0.855777,0.032307,0.590044,0.974701,0.406026,0.324501,0.57016,0.632917,0.781598,0.646971,0.780132,0.602285,0.0117144,0.0304697,0.824047,0.0613563
-1.0,0.0552169,0.0635172,0.0361249,0.227667,0.200767,0.0366464,0.772948,0.84009,0.850542,0.770985,0.0233549,0.880234,0.633041,0.521816,0.818078,0.0212858,0.677308,0.977934,0.500354,0.358484,0.565165,0.586185,0.829514,0.647198,0.810907,0.625668,0.0114544,0.0410501,0.831286,0.0447634
-1.0,0.0549585,0.0420353,0.0345454,0.219244,0.0551935,0.0479925,0.722253,0.836032,0.827562,0.708971,0.0321803,0.813943,0.625139,0.406479,0.831537,0.024228,0.619935,0.981802,0.31775,0.364507,0.521389,0.602208,0.763279,0.666402,0.730024,0.58904,0.0165852,0.0307784,0.795589,0.0447032
-1.0,0.0550459,0.0329508,0.0263102,0.253071,0.165514,0.0486374,0.803084,0.854092,0.866447,0.81858,0.0364404,0.846279,0.627713,0.434723,0.821498,0.0188216,0.600846,0.979554,0.428343,0.256331,0.552096,0.639107,0.765818,0.634952,0.796544,0.539599,0.0111245,0.0386057,0.815289,0.0387713
-1.0,0.0512803,0.0527078,0.0399833,0.274418,0.103941,0.0475987,0.679001,0.848091,0.790079,0.75448,0.025672,0.836078,0.546546,0.456634,0.793232,0.0244997,0.666603,0.977023,0.387935,0.226361,0.560172,0.654168,0.745158,0.611999,0.756725,0.57912,0.0233016,0.0379665,0.816559,0.0559211
-1.0,0.0539225,0.0295351,0.0229229,0.193984,0.0766674,0.064777,0.751619,0.850616,0.861879,0.777822,0.0181041,0.849085,0.578229,0.361091,0.816833,0.0305105,0.536544,0.979117,0.446685,0.298082,0.515345,0.633076,0.786714,0.705818,0.768191,0.697384,0.00987037,0.035433,0.833844,0.0356048
-1.0,0.0567713,0.041822,0.0355198,0.266538,0.113221,0.0315929,0.755789,0.882191,0.835216,0.776,0.0259589,0.83809,0.615805,0.388621,0.815803,0.0207828,0.621922,0.980154,0.402124,0.301553,0.49276,0.628926,0.765399,0.644556,0.783214,0.69803,0.0258562,0.0360747,0.854002,0.0269125
-1.0,0.061054,0.0516211,0.0309233,0.215078,0.0919992,0.0570365,0.763094,0.8578,0.809465,0.689862,0.0191077,0.816628,0.601892,0.519481,0.814264,0.0191998,0.628185,0.978031,0.549975,0.334993,0.581059,0.601308,0.768061,0.710014,0.758512,0.638215,0.0177323,0.0317581,0.834663,0.050359
-1.0,0.0424015,0.0446665,0.0265049,0.176275,0.0874585,0.066813,0.732713,0.855064,0.843609,0.769269,0.0271507,0.77427,0.558697,0.420277,0.815248,0.0171878,0.619779,0.981697,0.407989,0.318094,0.490232,0.59875,0.743164,0.731864,0.751464,0.579669,0.0190665,0.0227679,0.841808,0.040483
-1.0,0.0427513,0.0165243,0.0330746,0.372206,0.0600225,0.0413014,0.723536,0.900011,0.891474,0.782018,0.0584004,0.895066,0.537361,0.428556,0.805124,0.0153778,0.544137,0.978276,0.376054,0.173411,0.369593,0.750866,0.776748,0.494605,0.714985,0.599947,0.0186937,0.0310955,0.82464,0.0386994
-1.0,0.0400937,0.0387976,0.0309169,0.331477,0.115944,0.0243305,0.744424,0.84979,0.860755,0.772448,0.0297282,0.846544,0.600584,0.566623,0.819712,0.01895,0.62981,0.977456,0.391327,0.231744,0.501842,0.62605,0.768021,0.664432,0.741514,0.596067,0.0175734,0.0377569,0.838417,0.026124
-1.0,0.0487992,0.0214797,0.0227132,0.237185,0.231765,0.0348817,0.733979,0.860557,0.837231,0.723799,0.00920782,0.7952,0.584739,0.40993,0.755724,0.0245028,0.668645,0.963034,0.402644,0.279328,0.534778,0.620297,0.81953,0.668096,0.74567,0.59017,0.0110332,0.0279333,0.832666,0.0288416
-1.0,0.0546386,0.0423943,0.0347136,0.216233,0.183358,0.0399443,0.734113,0.843308,0.828219,0.742514,0.0271831,0.806378,0.662521,0.456843,0.861644,0.0253279,0.595373,0.979105,0.366034,0.206018,0.494382,0.57185,0.781088,0.705484,0.739131,0.558016,0.018567,0.035363,0.816808,0.0348546
-1.0,0.0580058,0.05235,0.0285342,0.223068,0.174947,0.0719094,0.713309,0.812185,0.80667,0.748072,0.0258859,0.804874,0.549671,0.419704,0.768799,0.0285982,0.575515,0.978798,0.406188,0.278823,0.497335,0.620139,0.761271,0.659753,0.749143,0.578069,0.0543374,0.0401481,0.824094,0.0606563
-1.0,0.0521347,0.0407293,0.0438832,0.191574,0.103865,0.0396526,0.723428,0.856313,0.879475,0.690705,0.0307855,0.790694,0.589854,0.372627,0.833621,0.0233693,0.637007,0.975577,0.355733,0.237561,0.475827,0.613742,0.798084,0.63501,0.789383,0.562515,0.0125252,0.0410115,0.791837,0.0356831
-1.0,0.0498015,0.0288521,0.0403816,0.249032,0.139851,0.0181508,0.750977,0.824622,0.874489,0.742679,0.0327596,0.802157,0.596502,0.52307,0.734873,0.0178,0.566835,0.978152,0.422588,0.255649,0.526598,0.640218,0.781192,0.683798,0.811689,0.624682,0.0244023,0.0375869,0.842401,0.0815952
-1.0,0.0718262,0.0410784,0.0223981,0.256772,0.113108,0.0335314,0.707726,0.828859,0.777567,0.73335,0.026048,0.8203,0.512834,0.398211,0.805943,0.0209591,0.502358,0.976717,0.414446,0.307889,0.491585,0.58384,0.766499,0.671113,0.72022,0.501071,0.0481342,0.0192186,0.876025,0.0281495
-1.0,0.0459186,0.0397966,0.0296235,0.195808,0.0956046,0.0323433,0.700611,0.864681,0.849248,0.757586,0.0250296,0.81157,0.550428,0.336314,0.793421,0.0166909,0.576191,0.978282,0.306351,0.236224,0.46168,0.609506,0.764327,0.675649,0.785953,0.56037,0.0121178,0.0427769,0.821569,0.0248045
-1.0,0.066004,0.0783224,0.0539205,0.19271,0.0893594,0.0878974,0.683402,0.828513,0.803725,0.737106,0.029893,0.814899,0.560834,0.358389,0.825909,0.027972,0.608878,0.976882,0.401193,0.315126,0.51651,0.534586,0.788044,0.698545,0.750483,0.506264,0.0175129,0.03031,0.835827,0.0480053
-1.0,0.0594418,0.0859093,0.0370456,0.157707,0.0698915,0.0774421,0.684951,0.853951,0.779132,0.72234,0.0248782,0.801126,0.521964,0.410382,0.781094,0.036685,0.546488,0.976572,0.304125,0.179011,0.470328,0.582126,0.757008,0.610509,0.732892,0.563829,0.00720274,0.060225,0.857411,0.038278
-1.0,0.0623321,0.034194,0.0309721,0.400071,0.270188,0.0452467,0.755016,0.486176,0.890359,0.751208,0.0292423,0.855943,0.661735,0.519359,0.782186,0.0232706,0.609545,0.974153,0.484836,0.431334,0.5785,0.665324,0.794385,0.59067,0.828176,0.655334,0.031015,0.0490068,0.837934,0.077976
-1.0,0.0532871,0.0373702,0.0423754,0.251748,0.100465,0.0365534,0.707904,0.852569,0.819037,0.723482,0.0242858,0.795615,0.547997,0.414151,0.819997,0.0211405,0.524289,0.977869,0.409443,0.310436,0.544122,0.559951,0.769007,0.711489,0.741571,0.68144,0.0128102,0.0306594,0.838684,0.0221034
-1.0,0.0508969,0.0336787,0.0265973,0.191145,0.0893971,0.0352988,0.742662,0.844881,0.850927,0.759295,0.0284433,0.816493,0.684416,0.400997,0.827186,0.0165867,0.636434,0.980803,0.38259,0.305804,0.482218,0.703585,0.79884,0.719604,0.803853,0.60025,0.00885898,0.0264429,0.840537,0.0231354
-1.0,0.0658986,0.0432841,0.0309912,0.190996,0.0618723,0.0451929,0.742651,0.895044,0.776119,0.731413,0.0286874,0.759797,0.608328,0.3746,0.881346,0.0230942,0.540727,0.977765,0.350871,0.226255,0.471109,0.527924,0.756611,0.668735,0.745694,0.567385,0.0165391,0.045971,0.808647,0.0453987
-1.0,0.0534163,0.0362833,0.0320012,0.247618,0.107405,0.0319476,0.787617,0.835374,0.832396,0.755832,0.0249446,0.862687,0.574361,0.452638,0.854048,0.0211356,0.570883,0.976158,0.38074,0.199075,0.509922,0.633457,0.811477,0.662452,0.755171,0.6859,0.0157644,0.025881,0.872001,0.0320743
-1.0,0.0476032,0.0348619,0.0333464,0.214564,0.200037,0.0292769,0.768389,0.884015,0.803277,0.770405,0.0180376,0.848364,0.621368,0.412325,0.803219,0.0207571,0.649093,0.975251,0.320766,0.180624,0.50491,0.619143,0.803728,0.686267,0.81195,0.644144,0.00641744,0.0406065,0.840953,0.0431835
-1.0,0.0456512,0.0325863,0.0221383,0.158963,0.195801,0.113438,0.717867,0.867304,0.860995,0.765293,0.0265861,0.819659,0.566428,0.410507,0.801862,0.0227808,0.616691,0.972342,0.316889,0.126245,0.441849,0.551791,0.80089,0.70229,0.806767,0.561899,0.0185722,0.0340224,0.801815,0.0303885
-1.0,0.0492848,0.0441816,0.0294437,0.226586,0.0587073,0.0307947,0.737527,0.857268,0.828564,0.765006,0.0279288,0.860207,0.528841,0.407652,0.821669,0.0184014,0.671218,0.98033,0.43542,0.280955,0.522671,0.636934,0.774916,0.692053,0.800344,0.635175,0.042256,0.0286557,0.848587,0.0253865
-1.0,0.0596074,0.0340781,0.0357284,0.297247,0.128806,0.0314528,0.764573,0.849562,0.85688,0.747309,0.0194786,0.822187,0.582625,0.416579,0.790293,0.0189515,0.618986,0.969751,0.453913,0.30013,0.532771,0.552988,0.799239,0.675545,0.799335,0.533918,0.0519213,0.0370641,0.808349,0.0503543
-1.0,0.0439553,0.0820137,0.0360957,0.272242,0.098467,0.0301983,0.745952,0.826475,0.798694,0.737194,0.024208,0.782532,0.55196,0.431184,0.830463,0.0207496,0.568571,0.979239,0.437602,0.165225,0.430183,0.560189,0.729598,0.646221,0.724205,0.529719,0.0124933,0.034918,0.831689,0.0408404
-1.0,0.0488326,0.0397887,0.0358392,0.288519,0.207482,0.0341737,0.75689,0.87925,0.815049,0.800964,0.0326901,0.820287,0.58764,0.418606,0.834408,0.0192044,0.5915,0.97801,0.373528,0.227857,0.551241,0.52481,0.755249,0.642786,0.768464,0.623793,0.0144932,0.0397753,0.822651,0.0392537
-1.0,0.0511208,0.077806,0.0325291,0.201454,0.09983,0.0511224,0.711305,0.89545,0.851365,0.728118,0.0230776,0.861482,0.520429,0.412614,0.840648,0.0292698,0.627998,0.977947,0.381053,0.296438,0.51767,0.595355,0.769669,0.607639,0.708741,0.639715,0.00683223,0.0439754,0.843418,0.0433921
-1.0,0.0503722,0.0488842,0.0421161,0.184507,0.14443,0.0310757,0.757029,0.878423,0.850549,0.742206,0.0214465,0.819056,0.59521,0.438788,0.860324,0.0239107,0.564882,0.980845,0.417693,0.209955,0.512714,0.541197,0.793618,0.670712,0.769395,0.604305,0.0279291,0.0312376,0.851705,0.0217879
-1.0,0.0533564,0.0383584,0.0258299,0.222819,0.0815126,0.0336094,0.730901,0.819585,0.811714,0.756711,0.0227332,0.829199,0.591058,0.358067,0.820264,0.0217124,0.603883,0.982416,0.451823,0.278867,0.474134,0.620146,0.751113,0.69916,0.750511,0.637105,0.0101326,0.0242819,0.833643,0.0439293
-1.0,0.0527169,0.033186,0.038815,0.193325,0.16866,0.0411609,0.743286,0.877862,0.801826,0.751285,0.0276986,0.747895,0.591523,0.490021,0.848537,0.0212604,0.630806,0.978119,0.413028,0.273765,0.502467,0.623984,0.772631,0.673444,0.753918,0.57846,0.0286244,0.0312764,0.801624,0.0293052
-1.0,0.0597942,0.0505409,0.0289374,0.24651,0.194725,0.0495735,0.741908,0.836681,0.843254,0.737865,0.0332811,0.819235,0.562629,0.398523,0.830168,0.0234888,0.619194,0.957835,0.369372,0.207276,0.498591,0.628972,0.782388,0.668345,0.745181,0.556361,0.0159658,0.0382067,0.811944,0.045221
-1.0,0.0541108,0.0495904,0.0280613,0.19029,0.139999,0.0717946,0.736041,0.87078,0.86117,0.797562,0.0296311,0.841197,0.552775,0.415781,0.825792,0.0248954,0.596244,0.98097,0.397834,0.206388,0.456823,0.564172,0.806491,0.669971,0.820764,0.581003,0.0142299,0.033231,0.838923,0.0333056
-1.0,0.059772,0.0441694,0.0360175,0.238617,0.10055,0.0471801,0.786074,0.887805,0.784613,0.754666,0.0283416,0.87636,0.53178,0.423883,0.838382,0.0307009,0.662476,0.980703,0.418894,0.299869,0.510204,0.694112,0.791969,0.705114,0.772489,0.65499,0.0359714,0.036055,0.82742,0.0245472
-1.0,0.0406227,0.0447282,0.0248118,0.171691,0.0988052,0.036416,0.726538,0.918728,0.811601,0.698419,0.0238935,0.801542,0.466697,0.406728,0.820559,0.0187079,0.57252,0.982531,0.328669,0.234703,0.511148,0.491554,0.74881,0.679807,0.726516,0.560997,0.0127391,0.0343108,0.828879,0.0221566
-1.0,0.050146,0.049316,0.0319766,0.307307,0.0861602,0.0366313,0.784882,0.73299,0.84153,0.717473,0.0194469,0.869601,0.60282,0.402166,0.717941,0.0215127,0.60861,0.974523,0.416524,0.229328,0.511696,0.668908,0.752185,0.576022,0.753621,0.694295,0.0343244,0.0451557,0.808414,0.027862
-1.0,0.0486609,0.0228163,0.0281882,0.235468,0.226073,0.0532575,0.812631,0.598355,0.872265,0.817059,0.01925,0.830103,0.714496,0.486162,0.85101,0.0157691,0.635986,0.979824,0.471949,0.368894,0.555561,0.713669,0.838909,0.669192,0.834513,0.72865,0.0108597,0.044438,0.859378,0.0288306
-1.0,0.0602775,0.0392694,0.0280999,0.328905,0.114634,0.0259244,0.712654,0.570252,0.788329,0.764059,0.0445235,0.836611,0.586305,0.457028,0.796304,0.0183811,0.563853,0.977956,0.385665,0.267249,0.514788,0.606277,0.754872,0.591263,0.690114,0.611374,0.0281203,0.0241184,0.801118,0.0306459
-1.0,0.0425521,0.042953,0.028349,0.324201,0.134932,0.0299984,0.726026,0.782805,0.833067,0.754131,0.0367069,0.788062,0.52511,0.450003,0.747537,0.0210611,0.644025,0.977821,0.393448,0.199808,0.475084,0.697488,0.797986,0.755722,0.794278,0.606694,0.0113292,0.0297297,0.801048,0.0255421
-1.0,0.0527826,0.0307021,0.0367416,0.245561,0.137179,0.0401386,0.792544,0.817518,0.828286,0.749802,0.0243562,0.812614,0.59455,0.478084,0.808537,0.0229818,0.623638,0.979252,0.395706,0.253133,0.509333,0.645317,0.782689,0.619249,0.778402,0.653814,0.0262998,0.0300115,0.828036,0.0640143
-1.0,0.0551596,0.0334992,0.0214182,0.200988,0.132689,0.0753629,0.73936,0.8586,0.862598,0.771396,0.0163116,0.789504,0.587071,0.46102,0.811449,0.0234156,0.613701,0.979733,0.379029,0.213809,0.546543,0.547882,0.795186,0.696493,0.755164,0.605261,0.0202654,0.0238007,0.81986,0.0493712
-1.0,0.0520747,0.0397588,0.0341883,0.281149,0.108473,0.0284572,0.746933,0.766961,0.780558,0.724009,0.0281649,0.822676,0.503386,0.444086,0.843262,0.0227636,0.573322,0.981926,0.357508,0.215503,0.510692,0.591087,0.755791,0.622474,0.752591,0.563618,0.0193489,0.0332293,0.805133,0.0215569
-1.0,0.0514438,0.0428101,0.0362224,0.376142,0.202143,0.0432076,0.712343,0.544833,0.803904,0.745827,0.0371898,0.77206,0.60797,0.567,0.824789,0.0204704,0.633273,0.984182,0.413441,0.328545,0.503156,0.65903,0.756639,0.632984,0.722234,0.628542,0.0306021,0.0391821,0.813585,0.0770772
-1.0,0.0472739,0.0462084,0.0265766,0.221667,0.14534,0.0399149,0.78703,0.851506,0.854773,0.757517,0.0286205,0.84129,0.595758,0.419513,0.845688,0.0239313,0.641637,0.975405,0.419386,0.286227,0.517761,0.679333,0.783099,0.656065,0.7509,0.67142,0.0280846,0.0486035,0.837783,0.0449707
-1.0,0.0484617,0.042588,0.0342282,0.240709,0.0797833,0.0359537,0.724697,0.885063,0.788378,0.733335,0.0259675,0.84069,0.54525,0.444977,0.826714,0.0211333,0.578417,0.981857,0.304292,0.0679405,0.391374,0.553291,0.774962,0.68313,0.737609,0.613196,0.0136688,0.028751,0.834409,0.0212303
-1.0,0.0453851,0.0377828,0.0229074,0.233211,0.0950848,0.0406241,0.744322,0.860336,0.857307,0.779145,0.0286407,0.790445,0.595154,0.460778,0.867096,0.0169982,0.690556,0.983376,0.472131,0.247689,0.479789,0.605689,0.800793,0.67463,0.799312,0.636217,0.0107312,0.0216834,0.856454,0.0215425
-1.0,0.0535312,0.0328975,0.0330515,0.243502,0.122466,0.0317885,0.753749,0.8127,0.821182,0.736987,0.0232863,0.817064,0.56741,0.465156,0.805685,0.0190643,0.611545,0.97579,0.356258,0.262436,0.492008,0.693508,0.805606,0.654594,0.796011,0.606033,0.0156301,0.0439435,0.825378,0.0514332
-1.0,0.048717,0.0340596,0.0341348,0.204088,0.0985243,0.0491074,0.703086,0.742434,0.815586,0.74907,0.0239421,0.840434,0.551791,0.384418,0.799243,0.0170873,0.680901,0.978838,0.409549,0.251941,0.540787,0.709141,0.779033,0.667203,0.757709,0.60682,0.0439799,0.0266251,0.866133,0.0486008
-1.0,0.0469564,0.0222134,0.0375382,0.322084,0.161523,0.022326,0.782787,0.662107,0.813817,0.739649,0.0220874,0.796661,0.59464,0.460372,0.842487,0.0258471,0.594068,0.976669,0.332795,0.258863,0.545207,0.645691,0.780255,0.607448,0.767466,0.620231,0.0117663,0.0325613,0.820585,0.0509232
-1.0,0.0524917,0.0416414,0.0383981,0.288289,0.176665,0.0669361,0.804362,0.72342,0.842594,0.8068,0.0294674,0.807905,0.622249,0.493588,0.748991,0.0281289,0.638879,0.97095,0.405224,0.26096,0.545112,0.634752,0.800542,0.630306,0.790136,0.631346,0.0379933,0.0312107,0.828302,0.0669931
-1.0,0.0481377,0.0497392,0.0379155,0.241588,0.1228,0.0398062,0.706185,0.838079,0.815687,0.743567,0.0301136,0.802721,0.594383,0.460216,0.84873,0.0192237,0.611525,0.980537,0.343262,0.172737,0.461775,0.637316,0.783129,0.663581,0.776756,0.601229,0.0319082,0.0334344,0.800222,0.0325416
-1.0,0.0434024,0.0420199,0.0299968,0.301453,0.0922572,0.0311645,0.718175,0.805387,0.807215,0.692714,0.0236342,0.82988,0.490287,0.407856,0.818862,0.0190909,0.49957,0.980777,0.336673,0.154013,0.449404,0.534793,0.725177,0.588208,0.734276,0.544608,0.0145721,0.0273561,0.788431,0.0324489
-1.0,0.0424364,0.0396564,0.026603,0.309088,0.184525,0.0303872,0.716446,0.763153,0.808493,0.764254,0.0296528,0.807108,0.595723,0.431804,0.835083,0.0223458,0.636123,0.982088,0.463611,0.3228,0.506597,0.562072,0.7666,0.651016,0.749722,0.582217,0.0494745,0.0251743,0.871768,0.0609054
-1.0,0.0680813,0.0379541,0.0351482,0.378063,0.227135,0.0330804,0.727904,0.662301,0.817191,0.736098,0.0245686,0.783275,0.583842,0.45507,0.794135,0.0180231,0.623475,0.974461,0.369822,0.24424,0.518879,0.645988,0.737705,0.639416,0.77479,0.607513,0.00905303,0.0325883,0.83147,0.0433843
-1.0,0.0584577,0.0494089,0.0368522,0.201115,0.0781779,0.0305335,0.692516,0.875845,0.821013,0.723646,0.0196251,0.794686,0.530845,0.365976,0.815848,0.0236287,0.56355,0.97843,0.340087,0.257443,0.474084,0.586356,0.786833,0.660534,0.747438,0.558865,0.0171102,0.0330763,0.820694,0.038211
-1.0,0.05064,0.0397527,0.0344719,0.28006,0.151072,0.0616713,0.787571,0.866462,0.863263,0.770707,0.0287726,0.83096,0.612123,0.384572,0.837176,0.0169719,0.720368,0.977735,0.510906,0.256183,0.554213,0.649947,0.781394,0.634257,0.80429,0.64579,0.0135358,0.0268526,0.839106,0.0543382
-1.0,0.0411321,0.0447131,0.0320164,0.340294,0.271975,0.0479278,0.752756,0.534987,0.888756,0.759991,0.0832637,0.774695,0.69876,0.535225,0.796731,0.0185212,0.694507,0.972032,0.471509,0.344421,0.55981,0.723794,0.798264,0.618724,0.786663,0.618926,0.0151578,0.0318468,0.823599,0.0728753
-1.0,0.0513874,0.0489396,0.0317368,0.352187,0.139153,0.0346821,0.767402,0.842152,0.86909,0.737925,0.0277584,0.813426,0.599385,0.441474,0.823086,0.0236474,0.672437,0.967774,0.459623,0.277528,0.559381,0.639705,0.820207,0.700257,0.751184,0.574017,0.0334623,0.0430729,0.807833,0.0723241
-1.0,0.05338,0.0406309,0.0326802,0.205446,0.0941,0.0484334,0.737187,0.887119,0.819896,0.720519,0.0315038,0.802373,0.596569,0.433826,0.850891,0.0203297,0.64539,0.979845,0.420833,0.27927,0.521873,0.569803,0.765991,0.667623,0.779096,0.541012,0.028467,0.0422093,0.818476,0.032834
-1.0,0.0487886,0.0383244,0.0337975,0.355641,0.0994418,0.0347001,0.774484,0.860217,0.838742,0.732372,0.0280655,0.850679,0.481252,0.47435,0.820959,0.020472,0.48254,0.973497,0.331779,0.152789,0.492431,0.497262,0.820115,0.69597,0.746119,0.521401,0.0302714,0.0327824,0.830249,0.0357393
-1.0,0.0519642,0.0366157,0.0249686,0.373343,0.208198,0.0247942,0.704513,0.427855,0.837142,0.737182,0.0279654,0.875039,0.675595,0.499452,0.807846,0.0192221,0.610374,0.975976,0.375699,0.254419,0.505746,0.602277,0.787672,0.55321,0.748221,0.614978,0.00876512,0.0232073,0.847448,0.0281611
-1.0,0.0625996,0.0628331,0.0270412,0.236007,0.0998566,0.0455471,0.729843,0.851607,0.804884,0.745651,0.0188253,0.797437,0.527387,0.310057,0.811848,0.0251018,0.5488,0.978127,0.309827,0.228381,0.492152,0.505441,0.742781,0.62967,0.714385,0.536102,0.0181938,0.0501791,0.85884,0.034411
