class,cg20716209,cg17590135,cg27413732,cg07804728,cg21051964,cg04500632,cg19212550,cg27009008,cg01338084,cg26864230,cg23018039,cg05415871,cg24046864,cg25141069,cg22407458,cg21946667,cg10334121,cg10462643,cg21948655,cg10678486,cg11693709,cg17492891,cg23099959,cg08957018,cg26996201,cg05714219,cg13590117,cg26916609,cg12624829,cg05835416,cg27349795,cg06475503,cg02061431,cg21149764,cg02515103,cg05115468,cg14332346,cg02000145,cg19722347,cg12698628,cg14862260,cg11323483,cg23843090,cg22052948,cg06359059,cg26154534,cg03760191,cg11851429,cg04875128,cg14363146,cg05634428,cg25986322,cg11354603,cg04704634,cg20416129,cg24800175,cg22641350,cg13969273,cg20488820,cg07676859,cg05482498,cg01248426,cg23386807,cg22850234,cg14640772,cg17371436,cg04992576,cg08185095,cg09278980,cg05497345,cg15094912,cg20578893,cg01970427,cg18764516,cg23008404,cg10599951,cg01914455,cg00656478,cg05241830,cg27627006,cg19958866,cg00855396,cg12309938,cg13956443,cg19747632,cg08642716,cg19640789,cg06997008,cg08118581,cg07871971,cg11826324,cg12161132,cg02825728,cg08327690,cg25699073,cg26333652,cg22498143,cg13027556,cg22541336,cg12559685,cg01918222,cg10150615,cg00985564,cg26362488,cg26435172,cg10788213,cg21200382,cg11784305,cg11969637,cg18020955,cg10510478,cg22209441,cg01060282,cg05419984,cg17527563,cg03087607,cg23009962,cg04164023,cg16803707,cg21492137,cg05293407,cg22313322,cg05212836,cg15004938,cg02558362,cg06804311,cg16052570,cg19998533,cg21126573,cg27237541,cg12938320,cg13619623,cg17836114,cg19570702,cg26484108,cg14527097,cg07850477,cg17208530,cg21398280,cg02157083,cg12775613,cg05070626,cg26820845,cg23460843,cg09545123,cg22510376,cg22447839,cg24492374,cg22008551,cg16288872,cg20002958,cg04058144,cg13652536,cg05303208,cg00949670,cg15879426,cg14992768,cg23944920,cg24691656,cg08390760,cg06941312,cg10584042,cg02255700
4.0,0.0214646,0.94885,0.0538881,0.905592,0.933034,0.901701,0.825194,0.00833829,0.0195331,0.0222327,0.926749,0.976219,0.786799,0.014073,0.410828,0.795661,0.875046,0.86365,0.840463,0.0462826,0.691087,0.0241519,0.923207,0.0153248,0.017603,0.0285835,0.94232,0.938926,0.0374517,0.680674,0.0215677,0.951604,0.0613827,0.939154,0.0215713,0.0192429,0.00641929,0.0314941,0.890962,0.412377,0.869168,0.861463,0.832709,0.551054,0.0199047,0.148461,0.892206,0.01425,0.538503,0.0203474,0.485967,0.761622,0.797276,0.792954,0.785992,0.0278992,0.963552,0.0190467,0.0627094,0.624821,0.0867733,0.573059,0.0162664,0.0153847,0.0808321,0.0251708,0.815929,0.752618,0.260049,0.0958524,0.0247528,0.94551,0.940052,0.0203667,0.871522,0.922986,0.0283159,0.801504,0.814302,0.184222,0.0244037,0.915962,0.795086,0.902811,0.0272352,0.763461,0.987273,0.902001,0.814823,0.876062,0.670069,0.95586,0.622311,0.0158635,0.930275,0.689973,0.0374501,0.891666,0.87446,0.847171,0.396871,0.054093,0.884238,0.0237407,0.414892,0.97208,0.45029,0.0242186,0.756023,0.475698,0.963718,0.627626,0.862775,0.0474047,0.949106,0.233348,0.981152,0.9703,0.0371683,0.836214,0.0494901,0.0432032,0.0364943,0.685272,0.518911,0.983224,0.720536,0.420478,0.0144701,0.55153,0.867348,0.874502,0.0395689,0.940216,0.822166,0.927581,0.0267434,0.645304,0.97207,0.716826,0.939051,0.0479797,0.0576557,0.0351531,0.0327799,0.0193381,0.025608,0.00624845,0.454686,0.940749,0.892961,0.0182277,0.693709,0.286699,0.0202431,0.972846,0.701103,0.808531,0.0252351,0.044622,0.0411094,0.00603637,0.0392882
4.0,0.0229567,0.942461,0.0651771,0.88214,0.956321,0.860056,0.800845,0.00915461,0.0150291,0.0241976,0.919543,0.953134,0.836073,0.0181061,0.415462,0.787199,0.903672,0.85514,0.872535,0.0277422,0.637739,0.0186443,0.90171,0.0168417,0.0120749,0.0366535,0.96248,0.747038,0.0228523,0.653114,0.0231249,0.952903,0.0453668,0.94908,0.0226987,0.0205033,0.0292216,0.0351518,0.872077,0.244728,0.905301,0.869094,0.844485,0.616401,0.0159775,0.144656,0.94515,0.0164069,0.53775,0.0110296,0.472372,0.776333,0.882133,0.74904,0.820243,0.0445791,0.948233,0.0236127,0.060255,0.657857,0.0954988,0.548234,0.0136161,0.0300309,0.0539607,0.0212892,0.801318,0.539746,0.193289,0.0854997,0.0235473,0.931116,0.926493,0.0199373,0.846378,0.928258,0.0307045,0.768548,0.771046,0.218581,0.0193215,0.887186,0.85238,0.88516,0.0364922,0.741935,0.987229,0.878126,0.858983,0.883874,0.612267,0.93867,0.645123,0.0194953,0.944986,0.652113,0.0381264,0.911546,0.855852,0.871476,0.453246,0.0286872,0.900313,0.01724,0.435148,0.970972,0.0392153,0.176792,0.706388,0.453384,0.964362,0.643301,0.84402,0.058592,0.953242,0.280467,0.979775,0.980294,0.0294727,0.819798,0.0513472,0.0418087,0.0274278,0.726388,0.482623,0.984249,0.731381,0.439036,0.0121955,0.448857,0.908765,0.818509,0.0310485,0.947131,0.791353,0.856703,0.0323886,0.723013,0.966559,0.732567,0.937727,0.036474,0.0460247,0.0567162,0.0409767,0.0395628,0.0260676,0.0131064,0.461281,0.930913,0.883346,0.0191235,0.770761,0.271845,0.0216677,0.965473,0.650987,0.871745,0.0333665,0.0334699,0.0498796,0.0618863,0.0511404
4.0,0.0224904,0.955459,0.0505776,0.9128,0.936732,0.882057,0.86524,0.0110279,0.0187487,0.0275496,0.915631,0.955475,0.795315,0.0214876,0.383226,0.81997,0.894129,0.80822,0.83539,0.0349471,0.694135,0.015414,0.910142,0.0162133,0.036612,0.0222908,0.970148,0.939937,0.0302438,0.658469,0.0196655,0.955133,0.0551745,0.923503,0.0206601,0.0213195,0.021464,0.041299,0.899972,0.412009,0.899252,0.881939,0.862561,0.569998,0.023268,0.175662,0.946749,0.0168402,0.504028,0.400165,0.458068,0.794215,0.811376,0.808658,0.848853,0.0789522,0.957623,0.0193261,0.0895348,0.683194,0.102334,0.614844,0.0183979,0.0186924,0.0480654,0.026194,0.830016,0.679408,0.233545,0.0841391,0.0194278,0.916112,0.935494,0.0212108,0.863659,0.924027,0.0285504,0.838254,0.826842,0.265234,0.0134592,0.892164,0.813157,0.888902,0.0360559,0.766066,0.986093,0.91988,0.822171,0.883713,0.719031,0.955363,0.694826,0.0284298,0.945406,0.688261,0.0438291,0.859653,0.886896,0.894677,0.465296,0.0362333,0.878706,0.0133413,0.50363,0.967478,0.0358521,0.0994323,0.680228,0.465062,0.951084,0.680785,0.895801,0.0441834,0.94123,0.295312,0.98235,0.979948,0.026115,0.842813,0.0488243,0.043819,0.0342146,0.683215,0.518405,0.984224,0.830258,0.397621,0.0122333,0.613927,0.870416,0.877541,0.033975,0.953332,0.749832,0.448996,0.0351468,0.704181,0.969534,0.750771,0.948389,0.0440402,0.041663,0.0187372,0.0347943,0.0269416,0.031424,0.0121612,0.479928,0.941096,0.890159,0.0138384,0.689214,0.289945,0.0201955,0.967257,0.684455,0.809145,0.0374483,0.0165859,0.0581302,0.0646295,0.0494156
4.0,0.0278361,0.934924,0.043317,0.914279,0.958703,0.910081,0.803328,0.00890079,0.0160873,0.0259608,0.9355,0.960839,0.847563,0.0157583,0.397019,0.826727,0.89143,0.865799,0.873581,0.0356849,0.682737,0.0234926,0.92354,0.0244205,0.0107064,0.0297689,0.96383,0.959358,0.0241782,0.682247,0.0249198,0.945994,0.0507687,0.923745,0.0225465,0.0238586,0.00404653,0.0312606,0.566935,0.417345,0.831716,0.833507,0.823905,0.626857,0.0178291,0.120528,0.925983,0.0128908,0.498185,0.0148074,0.449399,0.811162,0.848131,0.766863,0.805598,0.0344232,0.957316,0.0160799,0.0888536,0.702256,0.127664,0.55034,0.0169697,0.0186445,0.0698009,0.0179229,0.804361,0.71337,0.188629,0.124683,0.0264861,0.928654,0.932033,0.0228752,0.890025,0.915028,0.0191205,0.761501,0.775139,0.171489,0.0173616,0.895576,0.852945,0.877342,0.022769,0.757422,0.987182,0.909984,0.794768,0.883877,0.632936,0.959989,0.597841,0.0258277,0.876472,0.684819,0.0271613,0.882587,0.8825,0.895156,0.428994,0.0621532,0.892936,0.0231778,0.444241,0.97235,0.0912439,0.0314407,0.850795,0.493489,0.96222,0.61773,0.898784,0.0634476,0.830869,0.248821,0.980792,0.976914,0.0361266,0.833976,0.0475029,0.0606631,0.0303227,0.752281,0.518483,0.981102,0.808522,0.423474,0.0136752,0.630117,0.838738,0.857033,0.0445594,0.944475,0.796437,0.886415,0.025885,0.670378,0.977607,0.753351,0.939664,0.039005,0.0450975,0.0269641,0.0385657,0.0250066,0.0292369,0.00973668,0.476971,0.93362,0.927441,0.0169205,0.683435,0.291053,0.0206834,0.971509,0.665159,0.786267,0.110799,0.0200407,0.0450237,0.0728495,0.0492874
4.0,0.0280733,0.927457,0.0468665,0.918757,0.953819,0.877436,0.840068,0.0108421,0.0147523,0.0329075,0.920395,0.948106,0.797934,0.0182569,0.467743,0.790155,0.890664,0.840927,0.854182,0.0329118,0.619044,0.0159998,0.904485,0.01999,0.0112131,0.0282629,0.938185,0.949572,0.0238751,0.585586,0.0264035,0.946488,0.0579176,0.925487,0.0267948,0.0257666,0.0223322,0.0362824,0.890227,0.0317405,0.899822,0.857293,0.848176,0.575281,0.0244359,0.276968,0.922094,0.0207142,0.545939,0.0104131,0.531793,0.735845,0.868919,0.758535,0.822609,0.0407365,0.955632,0.0241683,0.0928825,0.641568,0.112515,0.574711,0.0143719,0.0303432,0.0447965,0.0246947,0.774945,0.570652,0.303521,0.104831,0.0271464,0.925077,0.931149,0.0234579,0.864592,0.922737,0.034671,0.807629,0.752862,0.190433,0.0213076,0.897596,0.823837,0.889397,0.0377773,0.782343,0.985325,0.884647,0.817133,0.857948,0.705203,0.962728,0.765812,0.0250529,0.925969,0.67408,0.0359482,0.897195,0.905633,0.871217,0.529766,0.030616,0.901048,0.0206383,0.512146,0.967089,0.0396739,0.0521695,0.701069,0.385077,0.958118,0.610545,0.881014,0.0578441,0.927026,0.282928,0.980488,0.971445,0.0264989,0.818384,0.0533395,0.0455947,0.0306389,0.743148,0.386928,0.985448,0.813483,0.436774,0.0164441,0.517335,0.842737,0.832974,0.0480422,0.941922,0.751895,0.883287,0.0348263,0.679703,0.962924,0.74107,0.941864,0.0488303,0.0411678,0.260023,0.0434909,0.0328616,0.0330348,0.0135117,0.454523,0.912591,0.897779,0.016283,0.77598,0.244113,0.023689,0.962104,0.69342,0.782683,0.0241495,0.0157173,0.0487036,0.0678879,0.0607217
4.0,0.0288309,0.964267,0.0591556,0.927746,0.944058,0.916636,0.78087,0.00859174,0.0277386,0.0269568,0.931177,0.914276,0.851266,0.0179497,0.406347,0.804412,0.918317,0.860927,0.872791,0.0354606,0.669899,0.0349937,0.893773,0.0280809,0.00924037,0.0212073,0.942357,0.957717,0.0189846,0.640965,0.0251021,0.949809,0.0645234,0.938873,0.0293886,0.0232412,0.0100075,0.0367193,0.899515,0.281016,0.897851,0.81127,0.860806,0.496586,0.0178496,0.16584,0.914011,0.0131294,0.427875,0.0162311,0.542772,0.773885,0.811792,0.811142,0.847433,0.031216,0.954593,0.0189138,0.123617,0.554886,0.128962,0.598163,0.018612,0.0342355,0.0832587,0.0293191,0.84116,0.632223,0.254026,0.101671,0.0211079,0.935296,0.923586,0.0260113,0.909574,0.916315,0.0382985,0.853858,0.797122,0.264069,0.0227623,0.911538,0.81739,0.873379,0.0579127,0.826559,0.918839,0.910119,0.86805,0.896559,0.762838,0.941102,0.772705,0.0158962,0.90764,0.631445,0.0344296,0.899376,0.872248,0.872532,0.559329,0.0683758,0.896755,0.0220198,0.547247,0.964363,0.0806113,0.038623,0.809844,0.448966,0.9604,0.698104,0.910441,0.0411434,0.938933,0.255184,0.978645,0.973965,0.0330275,0.85667,0.0693006,0.0476297,0.0290425,0.761203,0.500465,0.978614,0.795887,0.483336,0.0175673,0.62532,0.886167,0.871822,0.0506411,0.93583,0.890157,0.905066,0.0294461,0.780147,0.97003,0.809518,0.948394,0.0475408,0.210833,0.0210587,0.0680905,0.0294486,0.0297132,0.00837065,0.558925,0.944931,0.924807,0.0235867,0.768491,0.242608,0.0283155,0.967292,0.789557,0.883708,0.0588779,0.0473232,0.0757188,0.0553686,0.0950022
4.0,0.0310524,0.945298,0.0648484,0.891351,0.947186,0.89306,0.789631,0.0112872,0.0189929,0.0366581,0.935233,0.952797,0.799578,0.0207261,0.43211,0.751391,0.862745,0.824541,0.811378,0.0331673,0.653416,0.0169355,0.904065,0.0173636,0.061147,0.0339909,0.951327,0.956102,0.0235134,0.655605,0.0271402,0.94998,0.0745677,0.908213,0.0281938,0.0333154,0.0363141,0.0221353,0.887637,0.342791,0.89191,0.882153,0.83181,0.634694,0.0169085,0.109752,0.89945,0.0172983,0.506192,0.013626,0.480588,0.745974,0.773529,0.784754,0.881605,0.047256,0.966677,0.0243047,0.0730314,0.610163,0.100338,0.605145,0.0171951,0.0247854,0.0664151,0.0254813,0.832406,0.703374,0.277974,0.0823993,0.026201,0.929419,0.925066,0.0216818,0.856935,0.928523,0.0265175,0.778484,0.796048,0.219271,0.023368,0.871794,0.834803,0.861469,0.0393735,0.756849,0.986307,0.888451,0.823163,0.868052,0.686643,0.938779,0.707691,0.0287718,0.884293,0.715918,0.0372741,0.918169,0.85489,0.887525,0.475654,0.0401995,0.864404,0.0187777,0.470043,0.965684,0.0464119,0.0318253,0.660558,0.53364,0.956852,0.679566,0.897825,0.0701158,0.943906,0.306047,0.98022,0.977242,0.0237823,0.804063,0.049023,0.0387096,0.0300422,0.737752,0.508657,0.978995,0.788568,0.39276,0.0174199,0.613102,0.883555,0.855246,0.0327756,0.93589,0.817089,0.688001,0.0381791,0.71079,0.963972,0.736924,0.941413,0.0383567,0.0517209,0.0443564,0.0407672,0.045206,0.0306617,0.0173915,0.446292,0.932742,0.931527,0.0232767,0.765021,0.286451,0.0252904,0.964301,0.741735,0.83015,0.0346873,0.0217336,0.0547699,0.0691162,0.0592018
4.0,0.0311472,0.944515,0.045459,0.899668,0.91737,0.893904,0.810593,0.0112676,0.0158111,0.0227994,0.903572,0.95749,0.818852,0.0216585,0.364892,0.800297,0.827741,0.874323,0.845704,0.0377736,0.677496,0.0157352,0.903833,0.0147413,0.0173327,0.0275826,0.954511,0.94741,0.0254466,0.655574,0.0216026,0.934888,0.0472959,0.929012,0.0215136,0.018452,0.0274411,0.0395687,0.89408,0.392838,0.894559,0.892691,0.793935,0.543792,0.0238241,0.116251,0.916904,0.0181017,0.513655,0.0104789,0.444761,0.777588,0.706051,0.787332,0.839342,0.0464751,0.95005,0.0239768,0.0749122,0.651941,0.0906298,0.600063,0.017395,0.0224975,0.053553,0.0247764,0.828107,0.69436,0.271298,0.104463,0.0313426,0.914367,0.920335,0.0194082,0.851638,0.929106,0.0331894,0.815464,0.830501,0.198984,0.0190812,0.906465,0.860595,0.885348,0.033206,0.778156,0.987829,0.901873,0.838553,0.896486,0.700554,0.965359,0.665279,0.0220513,0.928085,0.652186,0.032841,0.873031,0.904533,0.860461,0.415475,0.0332132,0.902307,0.014054,0.479252,0.965705,0.0625615,0.0361018,0.6872,0.440281,0.942441,0.635593,0.876973,0.0496652,0.942443,0.266271,0.980804,0.979323,0.0287445,0.852265,0.0568205,0.0381027,0.0284244,0.739077,0.51456,0.982693,0.780483,0.402453,0.0141237,0.559287,0.868357,0.872984,0.0417142,0.940341,0.784468,0.896825,0.0358617,0.697453,0.968426,0.743606,0.950051,0.0467287,0.046122,0.0488715,0.0372584,0.0452514,0.0303058,0.0157742,0.394454,0.935658,0.924646,0.0176169,0.697887,0.282176,0.020465,0.962398,0.703039,0.768333,0.0257413,0.0200103,0.0543747,0.055358,0.0598757
4.0,0.0258529,0.946608,0.0485339,0.930628,0.940426,0.916239,0.820134,0.0122712,0.0241124,0.0269234,0.91807,0.980307,0.814558,0.0137572,0.369379,0.826175,0.861353,0.869019,0.841099,0.0498641,0.686421,0.0216173,0.909729,0.0377538,0.00746114,0.0210189,0.961805,0.807631,0.0245811,0.680321,0.0253387,0.950807,0.0695595,0.910498,0.0213068,0.01875,0.000624235,0.0203358,0.889461,0.0433781,0.886661,0.908724,0.824365,0.612985,0.0243074,0.165815,0.949077,0.0175244,0.527441,0.0143933,0.494142,0.793546,0.910414,0.788365,0.835794,0.0248401,0.969864,0.0189288,0.0621421,0.706116,0.0882846,0.581421,0.0138512,0.0224755,0.0722492,0.0261297,0.815928,0.773385,0.212443,0.0837451,0.0295211,0.91966,0.93238,0.0183922,0.840724,0.92942,0.0184399,0.835183,0.80084,0.188906,0.0287864,0.886614,0.809325,0.871676,0.0225949,0.745196,0.981551,0.899889,0.873856,0.917792,0.695797,0.94782,0.679397,0.0172632,0.931975,0.758734,0.0186571,0.868265,0.895177,0.926005,0.469414,0.0693753,0.92145,0.0176512,0.352499,0.977309,0.0742908,0.0428512,0.609208,0.571647,0.94832,0.664583,0.877612,0.0601263,0.946731,0.319553,0.981512,0.980359,0.0287537,0.816977,0.0565805,0.0582419,0.0312046,0.71505,0.538126,0.984937,0.774381,0.373645,0.0187044,0.538315,0.852114,0.879402,0.0646817,0.965132,0.6956,0.900706,0.0315783,0.676571,0.92259,0.726847,0.949829,0.0494369,0.0474491,0.0234628,0.0265367,0.0150034,0.02103,0.00472329,0.452385,0.931505,0.913774,0.0155623,0.675944,0.31138,0.0273106,0.975325,0.689322,0.799007,0.0182415,0.0171016,0.0527138,0.0630353,0.0417533
4.0,0.0423047,0.961256,0.0534335,0.918492,0.951267,0.905417,0.833663,0.00842681,0.0153608,0.0209545,0.915057,0.977531,0.796834,0.0141681,0.466226,0.801023,0.888756,0.848717,0.845186,0.0422523,0.680641,0.0284393,0.91418,0.0281782,0.00810556,0.0256535,0.952458,0.960857,0.0837186,0.627407,0.0237602,0.953362,0.0507792,0.944849,0.027905,0.019494,0.00126395,0.0178925,0.903617,0.209925,0.893147,0.867192,0.874277,0.623315,0.0203829,0.158494,0.92471,0.0112304,0.52218,0.0132644,0.583743,0.755262,0.822625,0.799692,0.88786,0.0240648,0.965926,0.0217801,0.124258,0.667098,0.0933397,0.668129,0.0141798,0.0215817,0.0724215,0.0294606,0.83171,0.529888,0.312822,0.0983225,0.033608,0.92709,0.924178,0.0162946,0.871729,0.918318,0.0146623,0.834232,0.811438,0.283995,0.0176366,0.91205,0.839285,0.876744,0.0346033,0.78709,0.989628,0.909024,0.820099,0.907857,0.721759,0.952759,0.73431,0.0176813,0.927912,0.692742,0.054124,0.897773,0.914371,0.909647,0.535901,0.0657232,0.890492,0.0177387,0.521671,0.971336,0.0739732,0.0293583,0.570095,0.47978,0.961964,0.685217,0.892951,0.0534268,0.715697,0.321919,0.983932,0.980099,0.0397097,0.840686,0.071348,0.042176,0.0306676,0.754635,0.468354,0.986593,0.797658,0.43207,0.0115457,0.601255,0.896424,0.878263,0.0578835,0.956783,0.819251,0.89717,0.0385243,0.739955,0.979333,0.75529,0.951999,0.0513409,0.0565724,0.074935,0.0363955,0.0238855,0.018454,0.267207,0.460974,0.931854,0.918959,0.0225276,0.789375,0.29686,0.0335381,0.974785,0.693891,0.845527,0.0291271,0.0187246,0.0439115,0.0790355,0.0472612
4.0,0.0268912,0.949595,0.0572974,0.903874,0.951206,0.894396,0.832715,0.0116567,0.0181125,0.0283603,0.909542,0.966946,0.843065,0.0225448,0.471048,0.812056,0.920743,0.818704,0.849688,0.0336457,0.661099,0.0171829,0.898337,0.0192619,0.0133629,0.0333225,0.931187,0.952473,0.0210849,0.695437,0.020904,0.956028,0.0634648,0.923641,0.0233318,0.0222134,0.0321089,0.0303142,0.891815,0.379521,0.894476,0.877006,0.879008,0.638545,0.0267529,0.124508,0.913043,0.0183167,0.532574,0.0144625,0.616687,0.727215,0.836594,0.804754,0.846719,0.0401769,0.968045,0.0235296,0.0856803,0.654378,0.138039,0.606056,0.0185623,0.0226933,0.0855328,0.0248887,0.818842,0.705945,0.277462,0.091421,0.028094,0.916057,0.928071,0.0246793,0.865985,0.929343,0.0320827,0.839423,0.843713,0.200201,0.0248532,0.899606,0.829174,0.872496,0.0365048,0.784183,0.986457,0.891705,0.863778,0.901761,0.739028,0.424006,0.714993,0.0222475,0.84275,0.645627,0.0371905,0.917599,0.877343,0.913312,0.583374,0.0410207,0.898336,0.0191516,0.527041,0.959322,0.0340267,0.0437494,0.719398,0.523408,0.957194,0.68406,0.869762,0.0619277,0.843113,0.318297,0.978742,0.97539,0.0340231,0.83215,0.0501375,0.0488491,0.0325686,0.737944,0.517988,0.978665,0.840212,0.520983,0.0144748,0.676063,0.872997,0.884652,0.0374995,0.941891,0.824408,0.894687,0.0309556,0.758627,0.972472,0.783048,0.937797,0.061209,0.0604829,0.0192234,0.0438369,0.0368238,0.0320929,0.0153642,0.513819,0.908761,0.919413,0.0208158,0.733107,0.283713,0.0232632,0.965398,0.768729,0.864359,0.0327898,0.0188632,0.0510676,0.0677024,0.0606666
4.0,0.0287908,0.94393,0.067939,0.91907,0.953652,0.911724,0.810749,0.0111114,0.0245811,0.0276167,0.900198,0.950842,0.86649,0.0198862,0.51552,0.830405,0.921325,0.876971,0.844225,0.0395679,0.681708,0.0219932,0.880625,0.0355318,0.00767065,0.0389758,0.964024,0.863661,0.0215446,0.615063,0.0329985,0.952619,0.0698971,0.930639,0.0254755,0.0261744,0.0105254,0.0228071,0.889189,0.237549,0.913945,0.867697,0.855572,0.805805,0.0194475,0.105674,0.938588,0.0224308,0.567641,0.0170321,0.41983,0.79823,0.862306,0.802085,0.850431,0.0927462,0.954031,0.0230056,0.129353,0.746052,0.133242,0.635165,0.0167643,0.0182552,0.0614201,0.0378207,0.840545,0.599723,0.339867,0.125036,0.0313321,0.925013,0.949405,0.0279274,0.871517,0.915416,0.0299201,0.883886,0.801732,0.303186,0.0190474,0.916256,0.861463,0.893099,0.0347893,0.794538,0.970109,0.899426,0.856144,0.902468,0.694643,0.95662,0.766616,0.0188205,0.947634,0.748049,0.0365892,0.89117,0.845875,0.904442,0.480637,0.0641862,0.904929,0.0235597,0.50167,0.968881,0.104542,0.0366488,0.690898,0.576666,0.959512,0.723213,0.872055,0.0585139,0.930925,0.406796,0.976571,0.970749,0.0347503,0.868584,0.0702477,0.0500982,0.0331932,0.77038,0.457735,0.978574,0.779425,0.463004,0.0171517,0.702187,0.837556,0.845733,0.0471841,0.939082,0.44003,0.86382,0.0248681,0.701097,0.972384,0.753785,0.944505,0.0414266,0.0672446,0.130358,0.0803394,0.0393511,0.0333931,0.00898214,0.475069,0.92097,0.931428,0.0246604,0.723279,0.273012,0.0242365,0.966067,0.718349,0.797703,0.0707335,0.0232677,0.0610122,0.0866208,0.061704
4.0,0.0170827,0.968805,0.0484406,0.89505,0.952849,0.918535,0.799095,0.0108372,0.028434,0.0206233,0.944974,0.96948,0.85918,0.0153785,0.384166,0.753672,0.901254,0.867909,0.862825,0.040632,0.667474,0.0151349,0.914228,0.0141972,0.00748257,0.0315134,0.962487,0.95318,0.0224721,0.661027,0.0231732,0.951283,0.0654498,0.929514,0.0213682,0.0230422,0.00229955,0.0436629,0.899256,0.304114,0.936048,0.861365,0.900888,0.612108,0.0151792,0.162668,0.928271,0.00985143,0.467909,0.016252,0.547431,0.790962,0.818253,0.7978,0.842528,0.0412877,0.96049,0.0179412,0.0815787,0.648079,0.108963,0.684069,0.0144758,0.0337968,0.0624296,0.0222459,0.813951,0.596342,0.171842,0.0948223,0.0224391,0.934757,0.937583,0.0170117,0.875527,0.934316,0.0277225,0.824737,0.828188,0.198136,0.0240854,0.875838,0.81988,0.899575,0.0379843,0.81225,0.988035,0.909117,0.878333,0.821999,0.729152,0.97063,0.704398,0.0168339,0.930044,0.638327,0.0408398,0.882976,0.902147,0.865951,0.571279,0.0496793,0.910577,0.0161826,0.622367,0.968382,0.0825878,0.0500771,0.702349,0.415024,0.968868,0.694017,0.888244,0.0457038,0.936577,0.279757,0.981598,0.971181,0.0232888,0.881357,0.0422291,0.0313915,0.0236639,0.771522,0.526281,0.9853,0.815832,0.458405,0.014615,0.608002,0.915249,0.85459,0.0279972,0.951298,0.764845,0.910146,0.029828,0.760554,0.978741,0.76168,0.952276,0.0288965,0.0350655,0.0342338,0.0296587,0.0664811,0.0171492,0.00730954,0.494088,0.90933,0.91195,0.0193915,0.832962,0.280186,0.0216728,0.969551,0.731219,0.844737,0.0329864,0.0342928,0.0493139,0.0494504,0.0467285
4.0,0.0310737,0.956864,0.0526003,0.875293,0.945761,0.887051,0.835311,0.0095932,0.0249792,0.0190476,0.921107,0.955253,0.868513,0.0145304,0.451016,0.77747,0.911563,0.884699,0.848406,0.0363894,0.648253,0.022226,0.90722,0.0114146,0.0105398,0.0207897,0.940286,0.848841,0.0219113,0.709063,0.0249338,0.956453,0.0570468,0.942415,0.0260549,0.0216282,0.00450906,0.0230677,0.866196,0.391049,0.935954,0.896464,0.836595,0.560802,0.0164549,0.130339,0.953234,0.0118395,0.510607,0.0154247,0.629332,0.79159,0.920293,0.785452,0.829889,0.023543,0.944486,0.0216773,0.0971371,0.654019,0.136382,0.626686,0.0122568,0.0290659,0.0730859,0.0302852,0.812001,0.758282,0.342367,0.0818274,0.0308365,0.934106,0.957109,0.0244134,0.853795,0.93412,0.0282172,0.853885,0.829105,0.178935,0.0240492,0.913074,0.852376,0.877908,0.0327289,0.730465,0.988696,0.898402,0.878199,0.885676,0.750928,0.928614,0.72242,0.0161953,0.916269,0.676818,0.036678,0.858017,0.873729,0.910852,0.521294,0.0431696,0.886847,0.0210835,0.520686,0.96694,0.0783361,0.0328711,0.602761,0.536464,0.962904,0.698199,0.85821,0.0551509,0.920509,0.282857,0.984269,0.979111,0.0319268,0.862298,0.0384149,0.0352278,0.0268978,0.743868,0.532764,0.984639,0.80078,0.408303,0.0169042,0.649604,0.865057,0.899852,0.038036,0.950512,0.775561,0.818014,0.0325945,0.694553,0.971388,0.769399,0.94234,0.0316777,0.0474071,0.0446199,0.044406,0.0357667,0.0203528,0.200493,0.45088,0.925461,0.906566,0.0204795,0.758103,0.300738,0.0283629,0.971924,0.749521,0.828556,0.0257528,0.020824,0.0551459,0.0788945,0.0517722
