class,cg05415871,cg07804728,cg06489728,cg22736354,cg04836492,cg13202751,cg13939055,cg20003638,cg00135497,cg02404636,cg03127558,cg21946667,cg18192222,cg13493426,cg05028639,cg02886806,cg14383422,cg04097388,cg18086664,cg12559685,cg15792367,cg18074954,cg12795947,cg11788523,cg10924085,cg05599106,cg22672359,cg03735012,cg13356175,cg06818047,cg19367176,cg16481556,cg24756378,cg07157058,cg19640789,cg23301740,cg10334121,cg11733430,cg14219896,cg06729093,cg22808692,cg02183025,cg09603381,cg00461685,cg01596963,cg00821186,cg04071270,cg25471715,cg25299750,cg13540805,cg07643912,cg06683177,cg10613684,cg26333652,cg11954230,cg12519676,cg10911354,cg22407458,cg16308533,cg12965202,cg21798667,cg09498007,cg00590036,cg00369443,cg14363146,cg21610439,cg27504738,cg18237551,cg03040554,cg02803914
-1.0,0.975003,0.87218,0.978843,0.34405,0.853618,0.487888,0.586802,0.773486,0.86598,0.263814,0.951625,0.80474,0.0400053,0.924794,0.899186,0.916685,0.515669,0.810836,0.0251287,0.892048,0.411911,0.329506,0.809324,0.434418,0.91626,0.0988962,0.0369862,0.527997,0.286374,0.891137,0.877976,0.978965,0.695161,0.0242656,0.986564,0.936933,0.851562,0.92678,0.93274,0.925229,0.822338,0.405753,0.907623,0.768173,0.57845,0.85849,0.775167,0.551183,0.308319,0.740905,0.373437,0.0281623,0.834309,0.619543,0.0252156,0.689753,0.687448,0.381492,0.947803,0.907525,0.0240882,0.167181,0.200673,0.974094,0.0181845,0.85219,0.55406,0.354405,0.861404,0.422434
-1.0,0.972814,0.927274,0.975522,0.340795,0.894544,0.480748,0.401865,0.833144,0.865112,0.0314809,0.951835,0.806497,0.0324764,0.903347,0.968711,0.910536,0.55999,0.877346,0.0407207,0.865394,0.32642,0.487291,0.732383,0.378803,0.394415,0.0863292,0.0285666,0.574809,0.260641,0.906061,0.913975,0.9822,0.716213,0.024966,0.987284,0.942548,0.903591,0.932963,0.950687,0.926416,0.982292,0.528889,0.873597,0.860813,0.556831,0.916429,0.842509,0.54978,0.398671,0.755955,0.443257,0.0248954,0.885468,0.66114,0.0541307,0.70158,0.686395,0.470889,0.878918,0.925278,0.027497,0.150415,0.150377,0.952246,0.0146711,0.907398,0.417968,0.295671,0.848628,0.475091
-1.0,0.965784,0.8975,0.973466,0.337747,0.86143,0.549435,0.59887,0.880862,0.912762,0.0301321,0.918456,0.778104,0.0467659,0.90981,0.945425,0.899677,0.668887,0.858426,0.0291243,0.898946,0.34142,0.443258,0.806726,0.488775,0.913712,0.119602,0.0316893,0.587721,0.258343,0.89328,0.93925,0.979899,0.790697,0.0306064,0.98595,0.92338,0.877648,0.945566,0.941075,0.918511,0.983227,0.50324,0.907541,0.803673,0.576233,0.888261,0.795089,0.482906,0.466916,0.722855,0.493439,0.0266594,0.774553,0.676716,0.0330866,0.635906,0.692465,0.512335,0.987546,0.918808,0.0447641,0.196001,0.144339,0.969733,0.0123934,0.881712,0.444753,0.337333,0.848013,0.484305
-1.0,0.946534,0.880957,0.975511,0.330918,0.86336,0.493641,0.512408,0.816453,0.874066,0.0289713,0.876139,0.831346,0.0230295,0.892745,0.951214,0.854152,0.52772,0.898743,0.0268861,0.896665,0.318408,0.389975,0.8088,0.34414,0.906496,0.107303,0.0209469,0.597189,0.172702,0.913894,0.908188,0.973787,0.681979,0.0242779,0.966007,0.938476,0.837327,0.912871,0.947892,0.906164,0.985838,0.432952,0.920628,0.837469,0.57407,0.872563,0.815382,0.471304,0.233132,0.721168,0.46731,0.0206988,0.821372,0.643807,0.0277943,0.617482,0.73498,0.297112,0.946069,0.913688,0.0290169,0.14964,0.169091,0.97794,0.0107285,0.839157,0.543004,0.33847,0.868069,0.388386
-1.0,0.923015,0.899457,0.985526,0.337947,0.842902,0.469227,0.474476,0.751137,0.897101,0.0283322,0.935047,0.758221,0.0320753,0.912739,0.917003,0.912051,0.486255,0.874676,0.0306169,0.801262,0.331051,0.317942,0.730326,0.374572,0.928536,0.130119,0.035406,0.614889,0.183397,0.814928,0.907791,0.965978,0.744596,0.0220495,0.972688,0.927806,0.883902,0.906474,0.949955,0.919202,0.984786,0.422616,0.918047,0.67188,0.473845,0.838326,0.795205,0.56363,0.391917,0.693298,0.500397,0.0213196,0.823474,0.604474,0.0370935,0.670803,0.661046,0.444363,0.793641,0.925841,0.0397104,0.155677,0.155445,0.975674,0.0251292,0.858982,0.445826,0.387837,0.869987,0.441619
-1.0,0.975469,0.913994,0.973926,0.25949,0.877189,0.473368,0.434023,0.805053,0.848334,0.0221016,0.897103,0.763285,0.0288107,0.850347,0.90976,0.881821,0.367066,0.87865,0.0299199,0.838407,0.407929,0.328333,0.750106,0.387953,0.902634,0.128808,0.0279142,0.524456,0.351835,0.863397,0.926419,0.982638,0.654093,0.0218336,0.971874,0.92942,0.903953,0.938859,0.954657,0.915865,0.985129,0.443676,0.91221,0.737059,0.500664,0.874441,0.809988,0.505911,0.383647,0.770743,0.480443,0.0203153,0.895784,0.682036,0.0374411,0.723466,0.760677,0.424116,0.802019,0.917024,0.0361444,0.183926,0.13467,0.978388,0.0116827,0.904504,0.691931,0.246355,0.843666,0.489248
-1.0,0.960493,0.898307,0.975599,0.33126,0.875093,0.482162,0.507232,0.772667,0.830726,0.115388,0.938435,0.739328,0.0190486,0.879314,0.966228,0.905119,0.522549,0.908511,0.021661,0.815594,0.323082,0.380378,0.802344,0.390218,0.910006,0.0657926,0.0250289,0.568302,0.233613,0.877106,0.930401,0.978655,0.553017,0.0715774,0.986447,0.94386,0.870316,0.932667,0.950279,0.901674,0.986325,0.498453,0.880136,0.767861,0.55441,0.915472,0.800097,0.478225,0.368125,0.723634,0.462646,0.0124446,0.84332,0.677106,0.0245094,0.699926,0.665093,0.445546,0.690131,0.882483,0.0307703,0.108527,0.173159,0.97281,0.00910338,0.841097,0.474372,0.315093,0.875678,0.51516
-1.0,0.963191,0.944264,0.97147,0.381706,0.952466,0.489234,0.480297,0.864085,0.870816,0.0376584,0.924016,0.783321,0.0341135,0.893669,0.954162,0.904839,0.582974,0.847416,0.0211052,0.900953,0.304886,0.450061,0.8178,0.419384,0.910357,0.0972256,0.024817,0.582877,0.24156,0.922362,0.9141,0.979263,0.661302,0.0210873,0.983957,0.944355,0.895936,0.938376,0.948151,0.903483,0.985204,0.466295,0.925062,0.787498,0.597493,0.895183,0.833472,0.549007,0.391037,0.71267,0.480963,0.0182391,0.875065,0.704992,0.0208431,0.704271,0.701312,0.453296,0.986943,0.913701,0.0431959,0.123634,0.191182,0.982754,0.00967168,0.837327,0.626276,0.211552,0.875494,0.523118
-1.0,0.944923,0.913024,0.974768,0.352552,0.874235,0.454555,0.505946,0.81061,0.844347,0.0239316,0.934414,0.782005,0.0362818,0.905605,0.939848,0.916508,0.502528,0.884058,0.205158,0.868502,0.388647,0.220569,0.80974,0.384014,0.905248,0.0797055,0.026501,0.530371,0.243362,0.835926,0.915861,0.979549,0.796221,0.0189636,0.98598,0.94328,0.855809,0.937854,0.954365,0.931879,0.98287,0.438433,0.891115,0.720944,0.530444,0.86582,0.774117,0.478295,0.255149,0.717302,0.396937,0.0181628,0.827478,0.604278,0.018956,0.648606,0.678501,0.342398,0.843417,0.930606,0.0203307,0.106282,0.144051,0.97293,0.0156492,0.882549,0.590744,0.279668,0.831221,0.390213
-1.0,0.924313,0.87882,0.97393,0.367275,0.877795,0.47969,0.503463,0.863594,0.861931,0.0214929,0.947342,0.841613,0.0240545,0.925961,0.945879,0.90571,0.583388,0.904156,0.0312106,0.879793,0.311103,0.318647,0.803137,0.395289,0.912968,0.0943104,0.0254744,0.58022,0.220028,0.918679,0.8676,0.980565,0.706006,0.0778649,0.988607,0.944583,0.874444,0.941698,0.946408,0.926436,0.981397,0.458372,0.914479,0.7862,0.542988,0.883982,0.839548,0.38976,0.351344,0.744921,0.472917,0.147827,0.833908,0.686079,0.050743,0.618322,0.68853,0.434333,0.857087,0.926392,0.0247892,0.123817,0.136483,0.977761,0.013221,0.895573,0.510043,0.230703,0.866895,0.44244
-1.0,0.962753,0.880603,0.97718,0.361171,0.840446,0.507369,0.539575,0.885687,0.861593,0.0243847,0.936412,0.801775,0.023921,0.883103,0.907582,0.902325,0.608342,0.88603,0.0256523,0.919907,0.333098,0.510697,0.747384,0.433133,0.931849,0.0866373,0.0267214,0.629259,0.170202,0.860681,0.918877,0.969678,0.580068,0.114638,0.986342,0.934871,0.883573,0.935649,0.949219,0.926282,0.984703,0.472104,0.904673,0.762539,0.594128,0.832594,0.836699,0.50764,0.417376,0.707131,0.498729,0.0197899,0.835105,0.711777,0.0297063,0.617025,0.654453,0.446364,0.936971,0.926345,0.0268902,0.11862,0.159529,0.976864,0.0117114,0.85845,0.36391,0.496017,0.880481,0.468429
-1.0,0.959384,0.878002,0.977402,0.434379,0.914355,0.457497,0.427732,0.702718,0.714033,0.0200875,0.938808,0.748781,0.020604,0.808136,0.957342,0.811136,0.393828,0.870872,0.0252778,0.838829,0.335739,0.449784,0.788733,0.400882,0.907363,0.147118,0.0342781,0.495635,0.332303,0.905157,0.902988,0.971809,0.662231,0.023216,0.987908,0.942506,0.876237,0.914878,0.954723,0.920749,0.855627,0.400873,0.923739,0.738604,0.541678,0.878438,0.799694,0.566182,0.435072,0.734773,0.358663,0.0175548,0.831118,0.644839,0.0338387,0.65963,0.724546,0.469428,0.888842,0.918221,0.0360016,0.200265,0.175673,0.96598,0.0123944,0.870916,0.775086,0.294723,0.87253,0.488725
-1.0,0.966427,0.919233,0.973868,0.309976,0.867714,0.427464,0.507182,0.787189,0.867218,0.0363718,0.941347,0.802436,0.0301335,0.939802,0.944633,0.904354,0.529656,0.88126,0.0270385,0.878922,0.365072,0.276905,0.856448,0.37192,0.904278,0.115056,0.0341774,0.513286,0.247254,0.895979,0.905036,0.974863,0.761805,0.0227544,0.966909,0.933151,0.878108,0.933463,0.949713,0.917053,0.90455,0.462305,0.911225,0.757869,0.553082,0.851703,0.802693,0.529154,0.336994,0.747897,0.423537,0.0634735,0.820172,0.583378,0.0402348,0.654635,0.684657,0.396818,0.857705,0.908877,0.0463366,0.195445,0.155142,0.949214,0.0177483,0.882516,0.504272,0.283251,0.956189,0.419801
-1.0,0.961174,0.915417,0.973003,0.319123,0.911822,0.432126,0.533575,0.796045,0.838898,0.0302162,0.943338,0.815318,0.0305106,0.886475,0.946743,0.876708,0.46572,0.825997,0.0286179,0.89975,0.355545,0.406706,0.756607,0.39251,0.929312,0.0858425,0.0323104,0.578508,0.218883,0.905813,0.905269,0.974703,0.63434,0.0257702,0.986976,0.924878,0.841894,0.927789,0.951821,0.903462,0.98611,0.449802,0.91359,0.710685,0.523663,0.894025,0.847664,0.492117,0.390131,0.676934,0.461438,0.0172892,0.826537,0.664511,0.0295114,0.7214,0.658472,0.415477,0.896457,0.909264,0.0299999,0.155082,0.129861,0.77012,0.0135536,0.903241,0.429191,0.252795,0.863569,0.497505
-1.0,0.967511,0.907805,0.96972,0.314114,0.913799,0.482677,0.528757,0.875393,0.921451,0.0295489,0.942597,0.796635,0.0183569,0.875524,0.951642,0.888526,0.420607,0.226575,0.0198062,0.900983,0.460662,0.366358,0.842005,0.43115,0.928222,0.104881,0.0267204,0.536164,0.281571,0.883093,0.910899,0.98477,0.712032,0.0195132,0.988647,0.943743,0.91625,0.942362,0.953656,0.919727,0.988546,0.430214,0.900395,0.781889,0.59168,0.90664,0.821944,0.489684,0.227818,0.773368,0.334663,0.0203322,0.873135,0.653003,0.0261814,0.667572,0.741619,0.339547,0.838066,0.910246,0.0392861,0.173302,0.10979,0.9831,0.0114772,0.881288,0.628483,0.317238,0.871905,0.459629
-1.0,0.939752,0.928942,0.974453,0.368563,0.865331,0.437503,0.491032,0.80309,0.863864,0.023234,0.947657,0.77811,0.130198,0.909759,0.949009,0.860473,0.452018,0.878226,0.0236452,0.806313,0.384747,0.381419,0.748091,0.496206,0.912132,0.106704,0.0345786,0.529576,0.224881,0.882729,0.920984,0.977617,0.736464,0.0215103,0.987197,0.940484,0.912894,0.933664,0.951565,0.943913,0.983375,0.470975,0.88871,0.830299,0.545578,0.860677,0.815311,0.406961,0.378894,0.767812,0.481875,0.0243858,0.869863,0.659736,0.029247,0.65033,0.689269,0.414513,0.752856,0.924703,0.0367086,0.159282,0.215104,0.971634,0.0138047,0.875358,0.537154,0.318916,0.894456,0.448409
-1.0,0.957783,0.923721,0.97453,0.346907,0.884453,0.526058,0.442011,0.815466,0.896343,0.0161687,0.928594,0.804844,0.03841,0.913915,0.952871,0.903006,0.557676,0.846707,0.0285439,0.86138,0.298817,0.420997,0.703966,0.365639,0.924305,0.0799838,0.0281619,0.6148,0.199871,0.909102,0.940666,0.992792,0.732701,0.019109,0.971005,0.920615,0.827229,0.927973,0.95536,0.920192,0.9831,0.518541,0.898663,0.796412,0.576292,0.882516,0.815309,0.436799,0.332514,0.735572,0.451338,0.0133948,0.817718,0.714487,0.0353272,0.65509,0.656888,0.364519,0.853327,0.909318,0.0293212,0.193108,0.142923,0.97241,0.0144409,0.885263,0.497267,0.223386,0.861154,0.515941
-1.0,0.966357,0.918365,0.975454,0.388564,0.874634,0.45904,0.540931,0.8077,0.833719,0.0253926,0.943411,0.815817,0.0249213,0.911534,0.94629,0.924416,0.535186,0.795442,0.0239822,0.869355,0.369191,0.178959,0.74994,0.399973,0.913193,0.0511723,0.0289924,0.497624,0.258895,0.863064,0.915159,0.979024,0.757376,0.0618151,0.986927,0.912209,0.900834,0.92838,0.945737,0.893979,0.991044,0.488139,0.879192,0.748406,0.583141,0.858553,0.799759,0.462097,0.361347,0.734165,0.395961,0.0228172,0.872837,0.625167,0.0271137,0.660779,0.681345,0.418007,0.820276,0.915187,0.026161,0.0990525,0.183369,0.976539,0.0219991,0.87348,0.564098,0.352832,0.881145,0.437603
-1.0,0.95717,0.908067,0.973741,0.312042,0.892679,0.450536,0.42531,0.818848,0.78789,0.0211774,0.943267,0.763355,0.0297402,0.816008,0.943763,0.891137,0.504632,0.895793,0.0325663,0.848307,0.339822,0.205775,0.769596,0.37704,0.91058,0.0943517,0.0268532,0.527847,0.309493,0.851677,0.92085,0.982574,0.731822,0.0217691,0.988184,0.933131,0.878581,0.935677,0.935386,0.929763,0.984336,0.495815,0.905104,0.796131,0.533087,0.912356,0.796931,0.524561,0.420656,0.756862,0.386869,0.0293897,0.886904,0.655971,0.0550005,0.642414,0.684075,0.52092,0.796625,0.924386,0.036375,0.143016,0.174171,0.974053,0.0159915,0.891731,0.622792,0.160808,0.895959,0.441131
-1.0,0.957928,0.92274,0.978764,0.372328,0.872207,0.475254,0.494141,0.80727,0.844223,0.0349827,0.968963,0.782818,0.0311432,0.910528,0.947089,0.882321,0.43485,0.836245,0.0218435,0.890974,0.384554,0.39333,0.857805,0.410622,0.909215,0.0635304,0.0274764,0.518972,0.2691,0.910868,0.925211,0.980091,0.696388,0.0210456,0.983595,0.935814,0.867479,0.926979,0.950091,0.907804,0.985953,0.461189,0.930098,0.812286,0.552884,0.869744,0.794133,0.506716,0.328561,0.731027,0.328957,0.0166551,0.842009,0.639368,0.0308811,0.658787,0.676233,0.374812,0.9285,0.899902,0.0313399,0.14422,0.182521,0.978609,0.0145906,0.873827,0.686001,0.360374,0.868181,0.482767
-1.0,0.963525,0.907729,0.971945,0.344319,0.850759,0.531761,0.593001,0.807945,0.909472,0.0328477,0.941597,0.814877,0.0284794,0.899392,0.864914,0.910781,0.569955,0.888663,0.0253171,0.908792,0.244212,0.454974,0.797159,0.42359,0.921163,0.075117,0.0236536,0.568208,0.217231,0.846362,0.936559,0.980616,0.581384,0.0264271,0.989069,0.933673,0.884651,0.933407,0.94228,0.914673,0.985017,0.523437,0.922997,0.801984,0.571905,0.850543,0.809888,0.388769,0.251993,0.701382,0.385276,0.0158552,0.871848,0.695421,0.0221694,0.624128,0.601402,0.392116,0.987017,0.910235,0.0287785,0.0955828,0.160079,0.974853,0.0121615,0.87063,0.417605,0.426028,0.856155,0.507241
-1.0,0.953519,0.915598,0.974094,0.339906,0.89503,0.421865,0.498978,0.824252,0.808967,0.0249299,0.928873,0.767011,0.0234663,0.884278,0.928346,0.837554,0.393495,0.903636,0.0207673,0.817403,0.370877,0.336332,0.846936,0.298188,0.899189,0.0792406,0.0247205,0.482579,0.243895,0.849427,0.849712,0.97935,0.612575,0.0255971,0.989017,0.938827,0.893119,0.951702,0.940113,0.919147,0.984813,0.367149,0.904333,0.793368,0.510205,0.908631,0.772106,0.478282,0.343747,0.71721,0.317939,0.0219646,0.841671,0.626551,0.026147,0.657497,0.739711,0.46263,0.77596,0.892623,0.0839258,0.171797,0.203042,0.981344,0.0102037,0.866788,0.668848,0.298164,0.86195,0.443836
-1.0,0.962975,0.90366,0.974945,0.359699,0.883096,0.493865,0.458356,0.837714,0.801456,0.0214047,0.952207,0.763424,0.0324453,0.846927,0.936685,0.884287,0.510236,0.870052,0.0300425,0.892548,0.37685,0.478687,0.781058,0.450635,0.905859,0.10496,0.0341555,0.569591,0.29142,0.86877,0.910498,0.975358,0.686102,0.0985857,0.981614,0.930139,0.892709,0.93562,0.940996,0.915181,0.983696,0.456584,0.93194,0.79059,0.572484,0.897435,0.802872,0.605816,0.469537,0.741133,0.427912,0.0221686,0.923328,0.600907,0.025445,0.699231,0.684208,0.474881,0.96421,0.927718,0.0461733,0.190228,0.18605,0.956814,0.0181526,0.870335,0.510439,0.329165,0.837849,0.497017
-1.0,0.965579,0.907203,0.978728,0.335971,0.891447,0.472416,0.524394,0.799982,0.872028,0.0357411,0.943875,0.805524,0.0326621,0.937543,0.940388,0.898941,0.555856,0.881528,0.0261922,0.883574,0.393217,0.401917,0.752374,0.39209,0.895473,0.115823,0.0359507,0.561116,0.236327,0.907216,0.885539,0.973438,0.742346,0.0217939,0.981391,0.909782,0.887224,0.912322,0.946178,0.9031,0.983785,0.463111,0.91133,0.846361,0.604495,0.905149,0.793673,0.538769,0.276621,0.732012,0.343492,0.0234503,0.86168,0.669167,0.451768,0.648241,0.662473,0.38181,0.880303,0.91642,0.0274146,0.150511,0.15346,0.972061,0.0169396,0.879444,0.585843,0.299572,0.875797,0.472256
-1.0,0.946096,0.925988,0.97185,0.336968,0.87047,0.549483,0.503706,0.819024,0.890763,0.0225482,0.93655,0.796265,0.0320311,0.895443,0.946224,0.894116,0.689322,0.835684,0.0368122,0.882335,0.323903,0.185839,0.622769,0.340788,0.935161,0.0913113,0.0279431,0.573483,0.230066,0.891574,0.944174,0.976495,0.709029,0.0258149,0.985654,0.941257,0.871588,0.932245,0.949065,0.905112,0.982809,0.563094,0.932762,0.829196,0.548892,0.848851,0.820753,0.385823,0.361087,0.715265,0.425738,0.0205945,0.859141,0.694694,0.0404775,0.681887,0.667725,0.415707,0.952562,0.92413,0.0308437,0.10645,0.140902,0.971467,0.0137099,0.890257,0.539317,0.218824,0.863964,0.519629
-1.0,0.939229,0.919637,0.973853,0.378447,0.884523,0.385594,0.53093,0.789268,0.874337,0.0220165,0.93547,0.758352,0.0354102,0.839282,0.940931,0.871455,0.367023,0.814672,0.0189001,0.860112,0.314796,0.275201,0.754024,0.374112,0.906109,0.0802072,0.0273135,0.414909,0.280705,0.915676,0.909502,0.976684,0.750165,0.016853,0.985841,0.93507,0.887854,0.942866,0.951484,0.915807,0.983957,0.418597,0.901298,0.717277,0.53211,0.904142,0.716364,0.496932,0.399585,0.773107,0.390319,0.0224362,0.874887,0.623091,0.0405355,0.734895,0.72622,0.453715,0.906402,0.901859,0.0253142,0.12697,0.153302,0.967991,0.0133473,0.850715,0.818301,0.23277,0.889243,0.363461
-1.0,0.947257,0.872493,0.980406,0.324361,0.90323,0.454744,0.412296,0.755825,0.840251,0.0261628,0.936611,0.789117,0.0226262,0.899406,0.944265,0.901028,0.437382,0.854856,0.0258622,0.847207,0.360924,0.332649,0.727428,0.363857,0.904288,0.0773944,0.0300803,0.491047,0.264471,0.934407,0.929335,0.983864,0.669389,0.0201514,0.972025,0.938346,0.853771,0.950638,0.956041,0.91794,0.962684,0.445341,0.897942,0.712866,0.562393,0.87297,0.751738,0.50567,0.30747,0.699418,0.412947,0.0160442,0.834691,0.612375,0.02746,0.654423,0.693597,0.368195,0.864402,0.910084,0.0282299,0.168751,0.153614,0.972529,0.0109894,0.880273,0.623684,0.234968,0.884659,0.425388
-1.0,0.964077,0.91065,0.977496,0.334159,0.896759,0.549855,0.548999,0.821591,0.909824,0.0295615,0.963496,0.770178,0.0209216,0.922387,0.95325,0.88784,0.626891,0.861432,0.0241585,0.912648,0.351307,0.355867,0.779696,0.408742,0.926315,0.0588848,0.0304054,0.564614,0.232199,0.923241,0.88938,0.974232,0.738433,0.0288908,0.981209,0.93497,0.891477,0.930512,0.947173,0.909375,0.984924,0.449307,0.919302,0.779457,0.559245,0.887792,0.750582,0.434607,0.395003,0.725026,0.449867,0.0201572,0.813508,0.648448,0.0334555,0.698025,0.672598,0.426411,0.870786,0.933702,0.0364191,0.113671,0.15688,0.976207,0.0134027,0.880041,0.425023,0.287426,0.865534,0.448763
-1.0,0.949384,0.893632,0.97558,0.347859,0.869829,0.527079,0.521352,0.848075,0.845062,0.0304902,0.911002,0.79489,0.0225939,0.901651,0.941983,0.899928,0.647715,0.826729,0.0263644,0.902549,0.278301,0.510226,0.801065,0.455143,0.4058,0.0898159,0.0300266,0.633565,0.136298,0.90259,0.929384,0.979171,0.64983,0.0855089,0.987189,0.921815,0.872109,0.922563,0.935484,0.928645,0.983914,0.608037,0.934428,0.8033,0.585994,0.8941,0.830519,0.442185,0.391321,0.718881,0.503734,0.0345806,0.866071,0.710135,0.021779,0.616755,0.62907,0.467832,0.956101,0.91079,0.0288476,0.0867387,0.127388,0.978007,0.0135985,0.908357,0.374477,0.378544,0.87557,0.605726
-1.0,0.955887,0.920746,0.975713,0.396486,0.862358,0.480963,0.568468,0.785704,0.832951,0.0272612,0.910272,0.816799,0.0310622,0.82878,0.953829,0.873625,0.484133,0.831374,0.0256292,0.895891,0.285117,0.379318,0.78096,0.445255,0.908913,0.0838666,0.0270217,0.572969,0.199861,0.907737,0.915539,0.981863,0.527126,0.026966,0.984579,0.918144,0.902666,0.945653,0.948331,0.910167,0.986515,0.417863,0.918758,0.805469,0.544759,0.863561,0.860099,0.488117,0.374154,0.765497,0.43994,0.016617,0.831443,0.667334,0.0218196,0.813347,0.750122,0.439572,0.898794,0.911381,0.0252661,0.129035,0.188725,0.976779,0.013138,0.898645,0.628222,0.387165,0.863055,0.404385
-1.0,0.939296,0.925272,0.972104,0.375586,0.861171,0.557628,0.484745,0.899477,0.863721,0.0209527,0.953325,0.791962,0.030378,0.93085,0.947418,0.914565,0.663171,0.871485,0.038532,0.903931,0.37658,0.451659,0.723829,0.396365,0.883125,0.074435,0.0356239,0.600962,0.206005,0.872325,0.841641,0.96497,0.706765,0.0296536,0.985861,0.912301,0.903169,0.939402,0.957126,0.935187,0.981031,0.455241,0.9165,0.803987,0.590011,0.840281,0.846322,0.464935,0.354625,0.742881,0.429146,0.020479,0.813757,0.743578,0.0226843,0.708296,0.724724,0.36262,0.883886,0.923223,0.0498981,0.147319,0.168449,0.96027,0.0200027,0.869715,0.542479,0.280457,0.871905,0.492519
-1.0,0.943514,0.920604,0.975152,0.370443,0.886234,0.502698,0.493177,0.757283,0.829383,0.0298207,0.94059,0.815332,0.0365754,0.921979,0.939483,0.827808,0.535505,0.880023,0.0276727,0.899659,0.375225,0.332188,0.747436,0.420189,0.920467,0.102783,0.0296401,0.562913,0.296942,0.906891,0.924375,0.979283,0.838719,0.0300393,0.985592,0.940905,0.844936,0.940327,0.940777,0.921759,0.982469,0.489026,0.917526,0.794224,0.499653,0.90243,0.822957,0.507685,0.403643,0.7317,0.434261,0.0228435,0.853516,0.626635,0.0346913,0.648687,0.744631,0.481375,0.946787,0.918152,0.0283661,0.158058,0.155411,0.975866,0.0162745,0.877136,0.661063,0.356585,0.876074,0.439008
-1.0,0.966889,0.912257,0.974208,0.37455,0.890184,0.480917,0.445238,0.75207,0.844139,0.031954,0.891762,0.767653,0.0280786,0.918145,0.946674,0.937133,0.528822,0.823416,0.0241259,0.866974,0.331807,0.44382,0.781102,0.47087,0.90998,0.100686,0.0321239,0.533945,0.221441,0.872786,0.883968,0.978592,0.816655,0.0221584,0.980433,0.91946,0.8906,0.925615,0.945426,0.91878,0.983273,0.436243,0.900913,0.823803,0.534219,0.857472,0.796377,0.454738,0.373183,0.748075,0.45275,0.0222511,0.840512,0.61588,0.0307542,0.654996,0.685415,0.421877,0.817968,0.913137,0.0331032,0.140065,0.183024,0.96813,0.0180037,0.882416,0.53064,0.281866,0.888354,0.481606
-1.0,0.965509,0.916381,0.97143,0.319029,0.861243,0.453806,0.482923,0.838321,0.892987,0.0306013,0.92634,0.77834,0.0306802,0.910992,0.946395,0.917244,0.442511,0.733818,0.0288597,0.82178,0.412296,0.281265,0.788089,0.374107,0.932062,0.0874943,0.0324269,0.514565,0.269957,0.881668,0.87266,0.981004,0.710269,0.026579,0.983288,0.934249,0.880133,0.932398,0.947386,0.932347,0.980548,0.425284,0.912139,0.785645,0.52393,0.842864,0.812291,0.462503,0.227608,0.73563,0.360609,0.0220946,0.807202,0.629506,0.0367356,0.682454,0.707777,0.245332,0.76935,0.900029,0.0439904,0.183719,0.168268,0.716242,0.0173439,0.830833,0.537666,0.313832,0.850962,0.424831
-1.0,0.957809,0.922516,0.975859,0.350374,0.870356,0.472753,0.571759,0.863973,0.895119,0.0278762,0.956656,0.800095,0.0886134,0.9167,0.954379,0.860832,0.515621,0.852607,0.024756,0.915398,0.395737,0.0831671,0.762938,0.368619,0.906816,0.0852467,0.0234775,0.534215,0.191263,0.92435,0.828598,0.982449,0.738067,0.0185816,0.987804,0.93193,0.9183,0.939281,0.941757,0.907233,0.986808,0.450569,0.891275,0.807129,0.584194,0.848618,0.837897,0.458067,0.268415,0.756718,0.317953,0.0151651,0.825576,0.629648,0.0183482,0.725399,0.682376,0.326064,0.951008,0.917249,0.0414514,0.134815,0.165546,0.976795,0.0126111,0.809449,0.602678,0.324543,0.874819,0.394611
-1.0,0.966773,0.914616,0.972723,0.388537,0.882269,0.544001,0.486317,0.823563,0.881163,0.0261148,0.95156,0.819493,0.0381082,0.930805,0.945213,0.88594,0.569129,0.833215,0.0308286,0.919269,0.318789,0.241558,0.709518,0.449056,0.914348,0.0796278,0.0333241,0.598839,0.19347,0.904497,0.918421,0.978533,0.723334,0.023943,0.986754,0.920324,0.852423,0.933274,0.94783,0.916133,0.983208,0.528723,0.902301,0.760064,0.591439,0.885032,0.824691,0.422964,0.360455,0.723695,0.444717,0.0238085,0.867295,0.626095,0.0236167,0.546794,0.717921,0.442286,0.938996,0.901834,0.0365094,0.143239,0.117084,0.970427,0.0178507,0.878259,0.64595,0.378127,0.851109,0.525535
-1.0,0.978368,0.901826,0.974405,0.351692,0.874605,0.56304,0.496703,0.876015,0.901966,0.0243465,0.938727,0.815754,0.0322752,0.860963,0.922984,0.911138,0.679816,0.83334,0.0348973,0.901357,0.295132,0.499366,0.823239,0.361281,0.905242,0.0784851,0.0295479,0.619044,0.162289,0.906525,0.900062,0.980317,0.697831,0.0221039,0.989869,0.937848,0.879062,0.936884,0.954265,0.901332,0.98317,0.56342,0.92498,0.821041,0.612775,0.903864,0.866645,0.39274,0.251591,0.759524,0.462214,0.0228132,0.853323,0.732256,0.0568192,0.494875,0.651538,0.349347,0.906387,0.901889,0.0274197,0.110464,0.133154,0.975317,0.0131904,0.888474,0.417874,0.314235,0.919251,0.516637
