class,cg05415871,cg07804728,cg13202751,cg22736354,cg06489728,cg13939055,cg20003638,cg04836492,cg03735012,cg14383422,cg00135497,cg21946667,cg03127558,cg12559685,cg13493426,cg01596963,cg18192222,cg02886806,cg05028639,cg26333652,cg15792367,cg11788523,cg02404636,cg05599106,cg06818047,cg09603381,cg18074954,cg22407458,cg00461685,cg04071270
-1.0,0.955253,0.875293,0.549853,0.290963,0.975292,0.537094,0.897745,0.87663,0.593713,0.685757,0.892262,0.77747,0.906142,0.910852,0.92767,0.591043,0.0351254,0.901047,0.93196,0.676818,0.375938,0.409769,0.0190572,0.0826191,0.886615,0.918392,0.383657,0.451016,0.871052,0.772525
-1.0,0.969705,0.930452,0.541368,0.365221,0.977365,0.500526,0.834297,0.887906,0.566713,0.635695,0.898109,0.793508,0.957546,0.896846,0.888086,0.569771,0.0403007,0.909918,0.943384,0.670975,0.342499,0.448954,0.0266866,0.0788291,0.84331,0.908042,0.434686,0.465635,0.827241,0.819604
-1.0,0.969795,0.926352,0.532297,0.383128,0.978899,0.532311,0.817099,0.879428,0.612053,0.626911,0.906167,0.809193,0.948468,0.892717,0.882008,0.589061,0.0221113,0.918989,0.952174,0.714789,0.30031,0.484958,0.0288187,0.0821592,0.907233,0.924776,0.493789,0.396401,0.769645,0.835565
-1.0,0.966639,0.929004,0.483379,0.356845,0.97894,0.504136,0.837529,0.910713,0.587519,0.561629,0.88322,0.803984,0.938365,0.889861,0.90691,0.61309,0.0272004,0.894817,0.94801,0.675973,0.300963,0.426099,0.0271134,0.0747507,0.921249,0.936495,0.406311,0.424245,0.810907,0.8438
-1.0,0.953469,0.925347,0.402738,0.3456,0.977159,0.47594,0.781945,0.889339,0.513665,0.402203,0.850829,0.779213,0.929254,0.807955,0.893679,0.533623,0.0630332,0.889793,0.945108,0.638037,0.382754,0.341213,0.0301504,0.0955802,0.901029,0.916619,0.420252,0.405411,0.738331,0.846406
-1.0,0.954131,0.931161,0.415171,0.323036,0.976537,0.404402,0.835928,0.870741,0.561421,0.540876,0.897995,0.794957,0.916016,0.890025,0.898423,0.544366,0.030733,0.877582,0.944034,0.63101,0.338362,0.447595,0.0350782,0.0718712,0.879216,0.909901,0.36952,0.362059,0.81397,0.842579
-1.0,0.975576,0.916337,0.486019,0.449559,0.972534,0.545325,0.875267,0.872719,0.548543,0.611486,0.879816,0.806792,0.948404,0.922683,0.928779,0.615272,0.0377299,0.91784,0.949416,0.682099,0.332797,0.416948,0.0237258,0.0809041,0.918962,0.915539,0.363524,0.457637,0.834233,0.813074
-1.0,0.940177,0.897784,0.515576,0.374818,0.978448,0.508915,0.813974,0.356233,0.603851,0.584294,0.871689,0.808224,0.945728,0.922413,0.915666,0.609203,0.0480521,0.914289,0.946966,0.732624,0.314501,0.492216,0.016346,0.092594,0.910158,0.927951,0.382721,0.455076,0.776132,0.799783
-1.0,0.941239,0.912637,0.502089,0.371126,0.972351,0.554502,0.861097,0.897694,0.553882,0.612546,0.921978,0.844502,0.965932,0.928078,0.912355,0.57637,0.0329773,0.912387,0.935213,0.666015,0.394807,0.388706,0.0197239,0.111211,0.917253,0.933162,0.214498,0.452039,0.803636,0.828206
-1.0,0.96678,0.896413,0.479237,0.373004,0.975099,0.538998,0.819836,0.853367,0.528882,0.516691,0.841381,0.833135,0.9648,0.915112,0.926709,0.5845,0.02136,0.893565,0.946962,0.627565,0.358698,0.36173,0.0330435,0.0789797,0.92988,0.921813,0.328529,0.420407,0.776232,0.788352
-1.0,0.973015,0.918787,0.498663,0.37648,0.976782,0.567707,0.858039,0.868638,0.559487,0.603061,0.869733,0.796805,0.944698,0.886766,0.925574,0.623935,0.0269465,0.916095,0.949939,0.688109,0.322842,0.410047,0.0250304,0.074937,0.892778,0.933783,0.394379,0.359589,0.79457,0.818501
-1.0,0.964207,0.907722,0.598292,0.504863,0.978709,0.649248,0.908285,0.892014,0.633555,0.693249,0.935343,0.829611,0.975699,0.912704,0.938887,0.67715,0.0381498,0.897215,0.948607,0.722539,0.355728,0.52522,0.0300695,0.0987724,0.91073,0.941121,0.572555,0.527142,0.832744,0.829824
-1.0,0.970027,0.92348,0.413586,0.398244,0.976372,0.493857,0.767282,0.874263,0.534937,0.494267,0.801665,0.755829,0.919513,0.866646,0.916679,0.562742,0.0422258,0.907678,0.939519,0.653423,0.293513,0.461976,0.0294268,0.0778895,0.857375,0.914921,0.405999,0.478191,0.824734,0.794718
-1.0,0.962088,0.924408,0.55095,0.4254,0.97511,0.492908,0.791094,0.863825,0.57219,0.555581,0.909409,0.81179,0.901362,0.882257,0.902486,0.589242,0.0836374,0.891854,0.935352,0.682661,0.379885,0.444849,0.148198,0.0762451,0.952364,0.919922,0.238274,0.375124,0.855233,0.849797
-1.0,0.963183,0.915019,0.455122,0.381424,0.978516,0.513281,0.871935,0.874346,0.618051,0.514771,0.813055,0.798249,0.932969,0.888254,0.862742,0.560778,0.042126,0.903541,0.946794,0.674032,0.35183,0.424413,0.0364572,0.0631929,0.851578,0.91427,0.479375,0.421061,0.745321,0.824508
-1.0,0.966735,0.920631,0.558802,0.354249,0.970371,0.538757,0.856276,0.849379,0.557181,0.620518,0.912783,0.807396,0.950282,0.887594,0.909351,0.547129,0.0281365,0.896955,0.943728,0.677741,0.276264,0.424196,0.0216189,0.0739512,0.924997,0.921862,0.365031,0.42774,0.813307,0.85849
-1.0,0.963263,0.912257,0.570978,0.376962,0.974044,0.51312,0.801086,0.878287,0.563676,0.589036,0.82473,0.805594,0.944932,0.894404,0.932962,0.634078,0.0301011,0.880152,0.949419,0.700502,0.331197,0.492852,0.0211827,0.0783184,0.894772,0.932931,0.522918,0.373609,0.8095,0.806277
-1.0,0.970936,0.909973,0.498011,0.402179,0.978184,0.659676,0.809537,0.864861,0.570005,0.617315,0.898375,0.806444,0.934145,0.905157,0.932645,0.606696,0.0296562,0.906548,0.928546,0.66397,0.300792,0.521597,0.0318159,0.0660156,0.880014,0.909137,0.488009,0.415217,0.791286,0.814276
-1.0,0.974019,0.910636,0.499582,0.332332,0.976875,0.627161,0.870324,0.87008,0.583716,0.654221,0.904699,0.830515,0.942808,0.930638,0.942917,0.613562,0.0245641,0.901511,0.948997,0.703562,0.315852,0.449303,0.0242797,0.0593186,0.912152,0.92455,0.419781,0.410481,0.823944,0.836166
1.0,0.88558,0.861819,0.346966,0.261831,0.974377,0.414504,0.744472,0.876728,0.342491,0.291894,0.714358,0.699048,0.937026,0.674114,0.879998,0.498943,0.0255942,0.833251,0.948996,0.499554,0.451377,0.310762,0.025067,0.127514,0.737658,0.81197,0.124808,0.25061,0.655626,0.713778
1.0,0.96959,0.899905,0.415761,0.314063,0.971924,0.396789,0.736977,0.872172,0.471969,0.380807,0.787748,0.773589,0.931818,0.821812,0.864992,0.500444,0.0344032,0.881761,0.926971,0.59246,0.410708,0.33934,0.0258268,0.101356,0.829185,0.92549,0.296613,0.278725,0.696096,0.737515
1.0,0.900322,0.914683,0.367452,0.277958,0.930838,0.41572,0.76345,0.469029,0.364305,0.459824,0.789268,0.731926,0.818303,0.727106,0.88287,0.493293,0.0233378,0.842783,0.892171,0.580906,0.428297,0.332655,0.038877,0.116394,0.850774,0.847044,0.105175,0.260686,0.708892,0.728152
1.0,0.944356,0.851611,0.381248,0.312592,0.975633,0.418273,0.692451,0.90581,0.486452,0.364862,0.800804,0.680489,0.910293,0.704083,0.912322,0.519351,0.0265321,0.867729,0.943445,0.599008,0.41954,0.340504,0.0428815,0.123307,0.851727,0.889231,0.110078,0.289412,0.69734,0.753345
1.0,0.895655,0.884536,0.36044,0.29729,0.973536,0.390841,0.734514,0.887048,0.42267,0.375866,0.761663,0.805588,0.909895,0.844456,0.815774,0.489398,0.0372607,0.889299,0.942782,0.606792,0.411402,0.310821,0.0172255,0.0977305,0.853016,0.899273,0.234974,0.258714,0.689044,0.748018
1.0,0.871255,0.887125,0.490198,0.244033,0.974279,0.343676,0.72012,0.873942,0.55856,0.512831,0.880667,0.715887,0.907561,0.730309,0.863646,0.497471,0.0258902,0.836049,0.939973,0.588482,0.366434,0.389461,0.0328687,0.0964885,0.920578,0.879245,0.0849145,0.505336,0.745947,0.806694
-1.0,0.957527,0.918429,0.460793,0.299315,0.974108,0.503879,0.749503,0.828673,0.399504,0.463112,0.825726,0.777631,0.935201,0.876526,0.908024,0.543282,0.0668393,0.899333,0.941073,0.594863,0.41858,0.362273,0.035129,0.101176,0.900672,0.868811,0.0698078,0.229181,0.705902,0.784581
-1.0,0.972253,0.894309,0.435188,0.29525,0.975864,0.412833,0.765962,0.874839,0.573587,0.462651,0.740729,0.78377,0.952469,0.86005,0.834809,0.564056,0.0306653,0.931179,0.946712,0.631081,0.426822,0.335675,0.0270452,0.0837451,0.870525,0.895809,0.394983,0.32079,0.7542,0.804874
-1.0,0.941036,0.900125,0.501898,0.361446,0.976644,0.444185,0.768463,0.884897,0.553126,0.606767,0.849772,0.79625,0.928434,0.859562,0.908492,0.541821,0.0296427,0.867186,0.923725,0.634846,0.419077,0.349259,0.0252666,0.0850943,0.919029,0.905485,0.176241,0.466129,0.731128,0.810517
-1.0,0.954186,0.928595,0.455404,0.360567,0.974388,0.422316,0.724008,0.881352,0.504438,0.440999,0.779977,0.711408,0.926607,0.771692,0.934585,0.508256,0.029831,0.912406,0.942062,0.589622,0.44735,0.362147,0.0285928,0.103489,0.870594,0.917383,0.359623,0.389094,0.80935,0.753032
-1.0,0.976996,0.918982,0.405193,0.289113,0.977033,0.497767,0.819412,0.854473,0.493291,0.423836,0.81139,0.80753,0.9542,0.870952,0.927367,0.560746,0.0270171,0.897423,0.948093,0.633851,0.468687,0.374661,0.0215936,0.0944665,0.924559,0.9306,0.33161,0.352205,0.751982,0.7533
-1.0,0.97255,0.909726,0.516386,0.405435,0.974392,0.579005,0.84604,0.86643,0.598249,0.486032,0.838807,0.811887,0.913122,0.931128,0.896871,0.585447,0.0333901,0.925149,0.945154,0.636288,0.316832,0.52715,0.0302751,0.080061,0.881668,0.910252,0.466205,0.443815,0.797405,0.827059
-1.0,0.951851,0.863824,0.428391,0.36707,0.971647,0.543363,0.805346,0.874175,0.47417,0.412528,0.833174,0.763824,0.863703,0.830811,0.905787,0.481141,0.0425705,0.863607,0.950125,0.63664,0.402759,0.435232,0.0240151,0.113772,0.846156,0.885057,0.401948,0.32998,0.758181,0.806326
-1.0,0.955227,0.924736,0.487723,0.344168,0.974496,0.457237,0.848155,0.887684,0.511702,0.622552,0.865159,0.727643,0.914172,0.807221,0.897526,0.507713,0.0305981,0.896359,0.940347,0.655314,0.342228,0.364482,0.0273157,0.0850796,0.896477,0.89556,0.307335,0.443071,0.770351,0.786739
-1.0,0.912454,0.899161,0.458739,0.268559,0.940902,0.398942,0.833796,0.879155,0.415331,0.612648,0.809975,0.731159,0.851357,0.776552,0.903843,0.503231,0.0342559,0.906513,0.954076,0.641897,0.340888,0.41423,0.0319958,0.0750724,0.875266,0.901109,0.288996,0.279915,0.614517,0.812595
-1.0,0.950617,0.932439,0.420647,0.314773,0.975846,0.513383,0.829688,0.849867,0.423302,0.376606,0.804981,0.775664,0.932156,0.863802,0.913946,0.514178,0.0470161,0.918581,0.947103,0.551757,0.490065,0.361838,0.0309885,0.153195,0.83902,0.92542,0.233231,0.399223,0.775749,0.762196
-1.0,0.97123,0.90665,0.428992,0.32176,0.973317,0.464221,0.786817,0.886915,0.473975,0.463274,0.804589,0.7895,0.953172,0.832644,0.91091,0.549309,0.0309801,0.889423,0.948256,0.592726,0.416731,0.302544,0.024959,0.0888712,0.865105,0.916804,0.273169,0.409763,0.742848,0.770639
-1.0,0.970452,0.878343,0.467571,0.352426,0.972904,0.441686,0.765382,0.858801,0.552769,0.481879,0.764236,0.770827,0.948308,0.849729,0.88874,0.553313,0.0351816,0.89859,0.944713,0.618066,0.367983,0.397298,0.0252724,0.100631,0.894746,0.923182,0.275705,0.427813,0.785131,0.776167
-1.0,0.9389,0.896945,0.420072,0.341119,0.974581,0.448096,0.702144,0.854716,0.399364,0.443656,0.852995,0.712512,0.948243,0.758989,0.909346,0.475078,0.0325194,0.900377,0.942626,0.638625,0.361984,0.329729,0.0181807,0.104965,0.89065,0.903219,0.34342,0.42619,0.751148,0.761843
-1.0,0.961304,0.919915,0.510591,0.346067,0.972218,0.500601,0.819124,0.88096,0.545007,0.539471,0.882277,0.814073,0.947084,0.884504,0.934929,0.57938,0.0277099,0.900268,0.944195,0.653346,0.293618,0.376684,0.0235406,0.0713203,0.914339,0.937418,0.447663,0.380129,0.750866,0.823443
-1.0,0.877419,0.879113,0.442336,0.337383,0.975428,0.517567,0.756575,0.897824,0.516792,0.495518,0.852964,0.731371,0.93896,0.80656,0.893404,0.511999,0.04985,0.84879,0.93972,0.597953,0.370837,0.37544,0.027885,0.102735,0.868116,0.896956,0.158242,0.294781,0.757101,0.793226
-1.0,0.92586,0.918617,0.454017,0.271267,0.97245,0.41757,0.766743,0.865267,0.490423,0.464699,0.848797,0.767145,0.915599,0.759777,0.908301,0.520028,0.0340025,0.888808,0.947215,0.622269,0.292327,0.278264,0.0110295,0.061042,0.678886,0.882735,0.203003,0.338773,0.746669,0.813795
-1.0,0.9673,0.863199,0.447037,0.364029,0.973208,0.465574,0.758741,0.875049,0.583036,0.513841,0.858977,0.782794,0.907175,0.871758,0.888746,0.514668,0.030418,0.860271,0.948005,0.606677,0.356364,0.394017,0.0226836,0.0784969,0.881443,0.903254,0.358099,0.378617,0.777731,0.789744
-1.0,0.971614,0.907723,0.41301,0.33972,0.972078,0.514278,0.85993,0.86815,0.57999,0.492344,0.861178,0.764,0.89313,0.830536,0.882296,0.562079,0.0654282,0.858295,0.93864,0.609428,0.396148,0.393386,0.0272477,0.0965984,0.89024,0.909692,0.384324,0.386662,0.768376,0.808355
-1.0,0.961966,0.888907,0.453694,0.369985,0.9791,0.374608,0.763888,0.905079,0.521727,0.54444,0.77356,0.795311,0.948249,0.859134,0.871229,0.549868,0.0232187,0.888962,0.948884,0.661536,0.366022,0.398813,0.0253958,0.108816,0.892592,0.895187,0.352785,0.439266,0.842078,0.808833
-1.0,0.953943,0.882362,0.392329,0.269462,0.976628,0.512159,0.813352,0.865779,0.446533,0.372456,0.850598,0.734215,0.950214,0.827744,0.875672,0.527359,0.036168,0.87203,0.939117,0.496394,0.452504,0.349492,0.0376872,0.109173,0.902467,0.885285,0.227305,0.414338,0.745945,0.700192
-1.0,0.93733,0.907061,0.471506,0.309032,0.975711,0.463279,0.759357,0.848994,0.560701,0.406319,0.741403,0.807139,0.924081,0.906523,0.793289,0.517857,0.0328478,0.892223,0.952192,0.649597,0.29819,0.401894,0.0278804,0.0838984,0.898296,0.927945,0.419994,0.462455,0.820619,0.740616
-1.0,0.957853,0.858492,0.457868,0.335048,0.972842,0.535523,0.815059,0.833622,0.536134,0.498465,0.76359,0.803837,0.941235,0.83652,0.870361,0.518263,0.0187777,0.900937,0.94879,0.633493,0.3659,0.370263,0.0277359,0.102683,0.899176,0.932553,0.073177,0.411216,0.783309,0.813912
-1.0,0.950105,0.887848,0.512175,0.320909,0.978854,0.533262,0.853206,0.897043,0.514111,0.529588,0.865336,0.785473,0.965294,0.895807,0.931115,0.578926,0.0399068,0.882607,0.95362,0.6579,0.402174,0.405743,0.0317366,0.0962685,0.908218,0.932977,0.351486,0.358232,0.762182,0.764152
-1.0,0.958606,0.803244,0.428587,0.316281,0.959844,0.406925,0.790531,0.862126,0.472427,0.481775,0.821702,0.768275,0.886372,0.793974,0.84494,0.476468,0.0283096,0.877969,0.943506,0.626638,0.404606,0.410451,0.0205523,0.10753,0.912384,0.865937,0.293005,0.370659,0.700365,0.825036
-1.0,0.970439,0.912715,0.485714,0.302114,0.972316,0.498949,0.826846,0.83778,0.549589,0.478257,0.836748,0.816513,0.948204,0.891132,0.899591,0.573076,0.0274169,0.913677,0.951992,0.627503,0.412762,0.432147,0.0367254,0.0874233,0.862369,0.898365,0.371105,0.442385,0.778862,0.824659
-1.0,0.945584,0.921103,0.432099,0.293068,0.972635,0.447073,0.756438,0.872515,0.523147,0.468407,0.859842,0.768123,0.92084,0.810263,0.854736,0.49352,0.0396746,0.853131,0.945281,0.658451,0.329571,0.371972,0.0171089,0.0717802,0.908583,0.900652,0.143181,0.381674,0.780256,0.805237
-1.0,0.954737,0.880898,0.46008,0.327508,0.980097,0.491095,0.790661,0.862932,0.498956,0.454697,0.81303,0.799151,0.947603,0.879496,0.854076,0.545444,0.0247945,0.900433,0.947597,0.633977,0.309814,0.438179,0.0271572,0.0758745,0.889265,0.891206,0.112474,0.442188,0.756235,0.794437
-1.0,0.944758,0.940002,0.396072,0.292029,0.873356,0.497396,0.828333,0.866835,0.481397,0.539078,0.87538,0.766193,0.811813,0.819525,0.881038,0.499918,0.0293011,0.87939,0.956567,0.652487,0.359773,0.395815,0.517556,0.0777845,0.888919,0.916685,0.25203,0.197762,0.769372,0.775652
-1.0,0.972441,0.873147,0.506758,0.347023,0.976807,0.480274,0.819587,0.849653,0.542024,0.499914,0.752048,0.809995,0.929095,0.891601,0.901256,0.548708,0.0332276,0.884126,0.944151,0.653556,0.413663,0.371717,0.0189128,0.09798,0.919998,0.881161,0.255916,0.398445,0.770218,0.790209
-1.0,0.973816,0.920849,0.567184,0.370848,0.978067,0.533003,0.863592,0.876738,0.619199,0.559024,0.860917,0.797495,0.931643,0.911882,0.941358,0.615456,0.0358824,0.915703,0.942655,0.72144,0.333723,0.432762,0.0431194,0.100111,0.881549,0.901726,0.288076,0.466891,0.8563,0.843584
-1.0,0.946921,0.917083,0.444717,0.375077,0.976661,0.501125,0.81715,0.876634,0.557517,0.487584,0.732367,0.821268,0.933005,0.892433,0.867584,0.535963,0.0262768,0.927208,0.933988,0.638979,0.355522,0.360121,0.0221698,0.109374,0.869768,0.899801,0.422085,0.479795,0.821017,0.79806
-1.0,0.96561,0.912455,0.427637,0.400008,0.972896,0.496254,0.740736,0.85929,0.547543,0.439816,0.768185,0.777739,0.941284,0.853394,0.890341,0.561152,0.0327184,0.91807,0.947741,0.676723,0.344939,0.430668,0.031044,0.0872296,0.888445,0.90658,0.360466,0.42074,0.80241,0.819846
-1.0,0.970582,0.936464,0.537261,0.335563,0.974063,0.481982,0.859788,0.873606,0.612675,0.572145,0.843347,0.782107,0.947238,0.877967,0.911929,0.528437,0.0336971,0.88011,0.941328,0.699783,0.337667,0.459238,0.0301908,0.0855469,0.790291,0.909668,0.375422,0.442684,0.793433,0.808199
-1.0,0.964686,0.886366,0.375151,0.362231,0.972779,0.439726,0.754773,0.887099,0.605979,0.587003,0.799818,0.805545,0.951153,0.816,0.921282,0.512229,0.0791855,0.889783,0.952982,0.695363,0.329592,0.393832,0.0230845,0.0892901,0.895969,0.924981,0.454321,0.460897,0.751293,0.842612
-1.0,0.935341,0.908367,0.442941,0.334386,0.988233,0.463609,0.829566,0.871259,0.447029,0.488934,0.821736,0.799574,0.921694,0.871055,0.83207,0.556537,0.0272525,0.852527,0.949207,0.590422,0.384581,0.397383,0.0392338,0.108506,0.892427,0.875873,0.348383,0.382034,0.75501,0.782495
-1.0,0.924405,0.879598,0.571303,0.352051,0.972393,0.501077,0.810324,0.873075,0.603014,0.54219,0.906364,0.802294,0.950643,0.908917,0.895466,0.538453,0.0345185,0.912309,0.943239,0.63198,0.362705,0.335431,0.0263722,0.0864687,0.915511,0.925746,0.395458,0.333862,0.826841,0.833516
-1.0,0.926435,0.92465,0.444795,0.336166,0.971457,0.488301,0.731325,0.859956,0.525873,0.443755,0.892755,0.756202,0.917504,0.860546,0.922221,0.530734,0.0410577,0.853629,0.942186,0.601982,0.342137,0.350982,0.0321156,0.0610439,0.575703,0.906574,0.482976,0.362243,0.776966,0.797131
-1.0,0.943708,0.933261,0.528266,0.35949,0.976152,0.518037,0.860334,0.848231,0.538141,0.580944,0.852105,0.79831,0.953738,0.91455,0.915918,0.589059,0.0377009,0.902512,0.939478,0.611548,0.43114,0.37429,0.0454434,0.100305,0.898333,0.919087,0.241017,0.463363,0.853363,0.77442
-1.0,0.958748,0.94045,0.356126,0.353341,0.974702,0.567378,0.81442,0.884953,0.426248,0.260471,0.771672,0.763833,0.947647,0.833405,0.91115,0.534075,0.0276465,0.890223,0.950927,0.610943,0.386951,0.274167,0.0215039,0.0982261,0.897545,0.907361,0.0437493,0.433506,0.765639,0.721164
-1.0,0.956776,0.903242,0.510076,0.315065,0.976707,0.431703,0.80997,0.873804,0.551671,0.506188,0.851055,0.781938,0.916981,0.840792,0.909177,0.519452,0.0279064,0.857111,0.949783,0.655127,0.324017,0.383356,0.0205016,0.0908861,0.875567,0.871395,0.335159,0.416084,0.765048,0.822408
-1.0,0.956676,0.847831,0.438734,0.303938,0.974599,0.423712,0.80472,0.858871,0.487496,0.471808,0.873888,0.797364,0.913379,0.837868,0.87211,0.547749,0.0243834,0.89917,0.952569,0.626282,0.376382,0.378613,0.0280358,0.0815475,0.885881,0.87451,0.253406,0.397894,0.792319,0.750178
-1.0,0.941895,0.896961,0.475296,0.3473,0.966247,0.489838,0.828366,0.895771,0.559216,0.551926,0.824018,0.81571,0.954204,0.909447,0.926024,0.604029,0.0287895,0.899296,0.943964,0.645783,0.408998,0.461532,0.0283258,0.100714,0.878414,0.918348,0.451194,0.510171,0.770285,0.782723
-1.0,0.968361,0.918148,0.483617,0.370614,0.978559,0.505494,0.777332,0.851751,0.514264,0.627371,0.830853,0.77069,0.949141,0.881133,0.920433,0.568488,0.0322553,0.876397,0.943478,0.617494,0.351083,0.32564,0.0208328,0.103836,0.727398,0.930754,0.350136,0.440399,0.75996,0.766155
-1.0,0.957132,0.9357,0.419905,0.333362,0.97621,0.559805,0.810409,0.881839,0.505081,0.373071,0.843727,0.739371,0.943618,0.878091,0.852841,0.50874,0.0256014,0.89665,0.9448,0.662562,0.303192,0.371329,0.0258275,0.0668988,0.919569,0.934029,0.382734,0.520034,0.79465,0.7882
-1.0,0.965603,0.913968,0.394957,0.32825,0.977626,0.492428,0.839741,0.886903,0.542645,0.556164,0.881434,0.786539,0.944303,0.910146,0.926515,0.539631,0.0364252,0.894522,0.939231,0.651524,0.381848,0.280156,0.0160011,0.0943014,0.902308,0.893209,0.281621,0.334493,0.775793,0.816286
-1.0,0.957122,0.87628,0.461553,0.36822,0.858645,0.489093,0.843234,0.871393,0.558162,0.521719,0.792487,0.792325,0.94754,0.865911,0.902036,0.569814,0.0253197,0.906209,0.955696,0.643531,0.422247,0.396025,0.029185,0.112222,0.930946,0.877115,0.0744323,0.46526,0.813008,0.798078
-1.0,0.949964,0.913892,0.465505,0.332464,0.976569,0.574151,0.764808,0.870398,0.457838,0.40582,0.804818,0.810476,0.95644,0.891118,0.908884,0.61324,0.0633018,0.876832,0.933093,0.586296,0.416186,0.360977,0.0354555,0.0986179,0.88074,0.93808,0.310097,0.317498,0.84386,0.740486
-1.0,0.955995,0.927767,0.446056,0.341711,0.971962,0.514994,0.756006,0.909589,0.542239,0.534133,0.777029,0.769215,0.946236,0.899813,0.908514,0.544775,0.0211631,0.900835,0.946447,0.644399,0.36099,0.380275,0.0321502,0.0808212,0.880982,0.918211,0.333245,0.388626,0.818483,0.785224
-1.0,0.962622,0.802859,0.459522,0.369991,0.975384,0.58237,0.815269,0.881634,0.626731,0.478576,0.823975,0.788946,0.851745,0.906127,0.875194,0.485636,0.0271114,0.896973,0.942317,0.731147,0.348629,0.378618,0.0202517,0.0854048,0.833617,0.883422,0.375459,0.467001,0.755344,0.840445
-1.0,0.936983,0.894636,0.491964,0.375498,0.971636,0.506385,0.853732,0.866414,0.542988,0.487039,0.855252,0.781225,0.890495,0.813742,0.924753,0.520283,0.057288,0.842879,0.854414,0.648156,0.373677,0.416608,0.0222101,0.100522,0.835611,0.918046,0.322272,0.445571,0.775704,0.806467
-1.0,0.950188,0.91592,0.509623,0.335747,0.969828,0.554352,0.788272,0.880849,0.573704,0.570594,0.849921,0.789344,0.921565,0.894678,0.917474,0.56435,0.0319808,0.840737,0.949828,0.648313,0.326876,0.309632,0.0251572,0.09815,0.907965,0.924579,0.370896,0.39073,0.741244,0.801356
-1.0,0.971889,0.946881,0.567709,0.399221,0.979323,0.623115,0.891353,0.872908,0.622806,0.72237,0.875884,0.825521,0.942517,0.869828,0.907578,0.587633,0.066193,0.933617,0.949981,0.699321,0.356824,0.413875,0.0172398,0.0991872,0.930198,0.929198,0.432088,0.436039,0.840707,0.827094
-1.0,0.956626,0.910168,0.483045,0.363838,0.9762,0.485305,0.780998,0.887384,0.591798,0.59782,0.87605,0.799293,0.939178,0.899592,0.928686,0.582278,0.0269485,0.909851,0.944583,0.671339,0.315641,0.377383,0.0329353,0.069544,0.771754,0.916656,0.279893,0.493792,0.832786,0.813534
-1.0,0.972072,0.903747,0.44934,0.318679,0.975526,0.469399,0.794384,0.864308,0.51327,0.498866,0.859121,0.787093,0.945269,0.901217,0.880276,0.558157,0.0244089,0.884179,0.949254,0.609318,0.426972,0.408432,0.0296502,0.105448,0.900165,0.918693,0.379709,0.338285,0.760569,0.775833
-1.0,0.93572,0.907683,0.494171,0.367478,0.969086,0.586409,0.835028,0.887124,0.445118,0.549211,0.824117,0.792771,0.934445,0.881581,0.888289,0.55188,0.0322442,0.910986,0.954399,0.669562,0.350495,0.357292,0.0291326,0.110152,0.920842,0.933346,0.296844,0.429626,0.73909,0.801356
-1.0,0.938687,0.90376,0.507294,0.379451,0.977731,0.482279,0.854457,0.906307,0.537029,0.501837,0.911489,0.816278,0.877503,0.820803,0.926443,0.52458,0.0172624,0.916945,0.947453,0.677973,0.405371,0.406878,0.0305043,0.0796036,0.946251,0.910576,0.199162,0.389233,0.665588,0.853821
-1.0,0.921603,0.884018,0.437859,0.334289,0.971177,0.428832,0.728905,0.85561,0.50308,0.45074,0.77966,0.772772,0.861322,0.811689,0.898777,0.488185,0.0225386,0.874639,0.947408,0.578827,0.280806,0.276117,0.0305496,0.0775417,0.919625,0.898002,0.193368,0.335457,0.730504,0.798974
-1.0,0.952,0.880585,0.533871,0.36505,0.955529,0.514678,0.841255,0.857149,0.544666,0.552083,0.895328,0.812243,0.938682,0.89047,0.911964,0.588028,0.0296036,0.8676,0.963837,0.63816,0.301372,0.395476,0.0298767,0.0805859,0.880057,0.933074,0.350313,0.444824,0.794809,0.823633
-1.0,0.965937,0.898695,0.484008,0.301633,0.973675,0.513269,0.77066,0.863281,0.54268,0.526821,0.849934,0.797669,0.926099,0.91493,0.895893,0.548527,0.0314395,0.904712,0.945443,0.671732,0.395818,0.392889,0.0169275,0.0744718,0.928809,0.932483,0.0796266,0.331757,0.768352,0.821495
-1.0,0.958226,0.923603,0.474021,0.350541,0.974196,0.517306,0.850033,0.88232,0.61013,0.519653,0.866437,0.797371,0.935418,0.91743,0.876799,0.586526,0.0251412,0.920222,0.946932,0.683426,0.34581,0.473894,0.0233839,0.0878973,0.864415,0.918723,0.436104,0.461462,0.735153,0.80303
-1.0,0.964071,0.909947,0.462286,0.294316,0.976576,0.564196,0.807895,0.881698,0.568226,0.526382,0.807472,0.78167,0.952304,0.859221,0.928991,0.576265,0.0414045,0.882141,0.949508,0.635494,0.406664,0.401728,0.0309764,0.0858704,0.880098,0.937444,0.421884,0.344264,0.784349,0.796439
-1.0,0.88634,0.88308,0.437661,0.302145,0.974572,0.399403,0.791487,0.888212,0.547412,0.561547,0.850319,0.774446,0.942744,0.827152,0.862687,0.520904,0.0351922,0.820622,0.955643,0.644766,0.344337,0.380362,0.0249923,0.0611397,0.910553,0.911602,0.319998,0.308081,0.800439,0.818925
