class,cg21051964,cg15256305,cg04875128,cg00590036,cg10584587,cg17590135,cg03735012,cg01953615,cg05453358,cg03127558,cg03545227,cg00135497,cg12559685,cg20002958,cg07804728,cg03354992,cg02983451,cg03760191,cg07871971,cg14710459,cg15544650,cg26168643,cg15896098,cg21399832,cg08926713,cg14527097,cg21610439,cg13590117,cg08874430,cg14800351
-1.0,0.936739,0.357161,0.518483,0.188523,0.967591,0.954526,0.539572,0.839741,0.957491,0.944046,0.225086,0.859083,0.911148,0.898176,0.892242,0.279887,0.551222,0.928365,0.865221,0.806835,0.110877,0.755848,0.0155252,0.56155,0.88096,0.84328,0.886466,0.963814,0.00937783,0.648611
-1.0,0.947739,0.55957,0.538318,0.14506,0.968626,0.926956,0.593378,0.861466,0.870444,0.943001,0.204581,0.887621,0.893272,0.872799,0.917659,0.305647,0.606644,0.91584,0.864854,0.783759,0.133723,0.766151,0.0162329,0.593119,0.857716,0.843684,0.893998,0.950651,0.0183298,0.582259
-1.0,0.885084,0.515653,0.471422,0.140346,0.970923,0.904801,0.563298,0.867442,0.955997,0.932568,0.20824,0.751675,0.890361,0.911568,0.914185,0.353112,0.552459,0.887899,0.867264,0.731075,0.0760362,0.766649,0.0177465,0.59463,0.871383,0.856991,0.899538,0.945091,0.0132917,0.612059
-1.0,0.935528,0.49901,0.500751,0.175281,0.961474,0.962766,0.520144,0.881105,0.967964,0.926611,0.247016,0.840507,0.909523,0.908308,0.917417,0.256573,0.54401,0.949624,0.894368,0.835185,0.0687016,0.761353,0.0109049,0.574753,0.913681,0.936186,0.881027,0.924746,0.0111215,0.602877
-1.0,0.939339,0.562908,0.461997,0.183672,0.971152,0.958273,0.594402,0.885749,0.955576,0.948639,0.217045,0.869256,0.886728,0.929955,0.915227,0.419082,0.57886,0.959002,0.896747,0.846279,0.00856668,0.667936,0.0108873,0.625673,0.898013,0.863439,0.871308,0.950867,0.0091032,0.686866
-1.0,0.935873,0.379068,0.470969,0.194858,0.953585,0.9634,0.559483,0.784433,0.962102,0.92817,0.206265,0.800153,0.877768,0.916846,0.93262,0.280621,0.571238,0.870148,0.8645,0.838083,0.0745439,0.67503,0.0130254,0.575775,0.871472,0.871347,0.866586,0.962006,0.0120129,0.550474
-1.0,0.943107,0.161762,0.142151,0.310447,0.95351,0.955169,0.0305846,0.820309,0.867884,0.93644,0.254038,0.869229,0.735725,0.882573,0.901183,0.0988393,0.0401049,0.761731,0.837495,0.863436,0.0576921,0.629314,0.0161467,0.071355,0.6778,0.87368,0.819276,0.930254,0.0117531,0.624165
-1.0,0.952967,0.529658,0.529004,0.265169,0.987184,0.960263,0.571069,0.859549,0.975152,0.97213,0.197736,0.902121,0.906678,0.921677,0.912409,0.204768,0.667207,0.957615,0.897138,0.881671,0.0771351,0.707636,0.0117287,0.648192,0.886537,0.888177,0.916906,0.941888,0.00958523,0.655822
-1.0,0.946392,0.495952,0.529932,0.182002,0.974815,0.961265,0.5493,0.839668,0.907895,0.960146,0.20622,0.897005,0.909726,0.919735,0.915601,0.416374,0.621839,0.947494,0.882027,0.810798,0.0773156,0.742824,0.020906,0.574582,0.906198,0.904054,0.878914,0.955668,0.0109479,0.568566
-1.0,0.943511,0.590656,0.509203,0.173589,0.975299,0.939103,0.574414,0.881348,0.947303,0.917949,0.212229,0.863371,0.916485,0.913081,0.906485,0.252426,0.590927,0.934631,0.915762,0.465316,0.0972704,0.754571,0.013419,0.552015,0.863455,0.858039,0.847328,0.962784,0.0105611,0.604312
-1.0,0.933408,0.465724,0.424625,0.195276,0.972702,0.907203,0.469156,0.801772,0.862937,0.946966,0.244888,0.82692,0.858205,0.877628,0.913013,0.249057,0.473008,0.849662,0.881328,0.843938,0.0431735,0.746404,0.0122148,0.482085,0.857577,0.90881,0.869764,0.956709,0.0102722,0.614072
-1.0,0.943635,0.562906,0.512122,0.15742,0.975445,0.968511,0.547379,0.852312,0.947974,0.933525,0.232644,0.854173,0.906067,0.870516,0.928936,0.34698,0.641403,0.913965,0.879434,0.852978,0.0532773,0.730233,0.00953203,0.576146,0.915734,0.847385,0.871681,0.920804,0.00902292,0.619784
-1.0,0.928245,0.474828,0.515403,0.166706,0.967738,0.889778,0.535886,0.848558,0.943979,0.944189,0.188786,0.857152,0.89117,0.895639,0.904932,0.213645,0.559717,0.892824,0.861327,0.701601,0.0942318,0.718456,0.0136283,0.629537,0.869064,0.850406,0.883669,0.949141,0.0125206,0.626221
-1.0,0.951056,0.457348,0.537699,0.223739,0.98144,0.954033,0.636387,0.924331,0.985594,0.947634,0.177063,0.951854,0.905242,0.929655,0.907384,0.287234,0.714047,0.961718,0.915067,0.874157,0.0846555,0.665872,0.0133012,0.665818,0.843094,0.893156,0.893119,0.977937,0.00918799,0.679452
-1.0,0.955184,0.584865,0.48277,0.219897,0.981191,0.906863,0.586604,0.897707,0.97294,0.964906,0.214031,0.849433,0.91375,0.916428,0.916617,0.26856,0.581519,0.914282,0.856007,0.753675,0.0696888,0.741911,0.0161599,0.642947,0.910107,0.860593,0.879379,0.971083,0.017571,0.676073
1.0,0.786006,0.117096,0.149127,0.0880023,0.78091,0.952229,0.146258,0.669242,0.672938,0.759974,0.0999478,0.639832,0.594752,0.782204,0.777106,0.0588187,0.232206,0.797721,0.585893,0.547407,0.111521,0.439731,0.0126439,0.257558,0.654791,0.550266,0.797555,0.800536,0.0636672,0.368392
1.0,0.837276,0.187181,0.32357,0.0838572,0.932032,0.439276,0.218401,0.781857,0.972036,0.929032,0.177274,0.775147,0.748362,0.825987,0.810248,0.0851548,0.403653,0.766974,0.667605,0.89497,0.0735868,0.774739,0.0122006,0.33824,0.767914,0.902452,0.862722,0.827147,0.00832743,0.542522
1.0,0.851884,0.137702,0.263264,0.12002,0.93196,0.967785,0.354245,0.695814,0.921652,0.911605,0.153803,0.736325,0.703115,0.831728,0.805156,0.180805,0.385775,0.793948,0.756379,0.923557,0.148615,0.523561,0.0182335,0.423536,0.687081,0.860075,0.829409,0.927271,0.0118258,0.504854
1.0,0.915485,0.281995,0.43618,0.127474,0.868106,0.948494,0.375306,0.752868,0.962488,0.907354,0.179596,0.670962,0.750362,0.8812,0.867013,0.14115,0.304374,0.747016,0.714591,0.885659,0.0711655,0.653746,0.0166663,0.430821,0.835005,0.825286,0.841401,0.869675,0.00926756,0.48546
1.0,0.909171,0.244813,0.401547,0.132921,0.872645,0.96344,0.4692,0.790024,0.856873,0.922322,0.158454,0.79442,0.860307,0.887739,0.875315,0.207606,0.522258,0.850779,0.845514,0.839225,0.120149,0.509214,0.179939,0.491745,0.623656,0.870587,0.835566,0.857159,0.0120234,0.532507
1.0,0.920069,0.236985,0.431922,0.115841,0.869662,0.946231,0.539266,0.735332,0.829889,0.861187,0.168063,0.665298,0.680924,0.854292,0.833262,0.167276,0.436633,0.811681,0.704008,0.898151,0.0693187,0.637093,0.0188357,0.463176,0.649386,0.911649,0.825409,0.84246,0.0139671,0.467875
1.0,0.937299,0.300837,0.357608,0.0948876,0.951689,0.42271,0.428537,0.687993,0.910451,0.903647,0.156083,0.771847,0.744269,0.897223,0.900171,0.0976634,0.413953,0.817059,0.783606,0.866811,0.0681188,0.592395,0.0157861,0.432436,0.833532,0.908019,0.873205,0.827202,0.0100608,0.525413
1.0,0.910524,0.304994,0.36595,0.114335,0.80586,0.956571,0.425336,0.699991,0.879809,0.733691,0.144734,0.768727,0.668656,0.849178,0.886825,0.12424,0.411133,0.833534,0.737555,0.619669,0.0628179,0.527395,0.0130876,0.430475,0.820781,0.636932,0.854453,0.860237,0.0138959,0.508272
1.0,0.933339,0.356228,0.35365,0.127081,0.972422,0.952782,0.423594,0.748133,0.952494,0.921631,0.151831,0.839786,0.85667,0.896265,0.853847,0.0933324,0.502869,0.834043,0.80431,0.7801,0.00493068,0.694294,0.0112225,0.464828,0.756308,0.829898,0.767196,0.704227,0.0102481,0.499107
1.0,0.913231,0.18603,0.31799,0.137223,0.907865,0.955413,0.491859,0.768509,0.958324,0.924537,0.167651,0.855712,0.832506,0.908172,0.893701,0.172134,0.520795,0.925953,0.844926,0.870109,0.0544829,0.642818,0.013576,0.462047,0.725891,0.837006,0.870334,0.94781,0.00952275,0.524073
1.0,0.882587,0.373347,0.418826,0.125158,0.985288,0.892483,0.352093,0.889878,0.963164,0.819322,0.268478,0.602421,0.915598,0.645134,0.763561,0.150163,0.256353,0.955394,0.889783,0.395203,0.078918,0.745626,0.0105554,0.4217,0.904143,0.909384,0.661958,0.860716,0.00865233,0.548806
1.0,0.933934,0.353385,0.511472,0.130307,0.978675,0.427389,0.508859,0.849488,0.913249,0.935258,0.202419,0.795992,0.78801,0.866459,0.873826,0.174922,0.39229,0.878582,0.817787,0.879162,0.0667393,0.640116,0.0139586,0.529038,0.856955,0.873314,0.863302,0.918193,0.00877485,0.553806
1.0,0.857419,0.168582,0.342107,0.139684,0.924609,0.964504,0.483883,0.782865,0.943871,0.916863,0.163426,0.745647,0.776591,0.898504,0.889249,0.136883,0.398272,0.845098,0.796684,0.858624,0.0573681,0.563894,0.0104401,0.444462,0.668848,0.850621,0.827824,0.94967,0.00858679,0.472627
1.0,0.919842,0.260455,0.359822,0.148884,0.934814,0.956264,0.437526,0.82016,0.926671,0.896794,0.177426,0.763582,0.799247,0.922998,0.871948,0.176652,0.432097,0.9095,0.765432,0.683932,0.0738924,0.494329,0.0155762,0.403336,0.801261,0.845764,0.866665,0.940037,0.00905219,0.495815
1.0,0.924575,0.278144,0.409598,0.13235,0.95718,0.965789,0.439203,0.803685,0.818454,0.910461,0.176994,0.808593,0.822491,0.877112,0.858773,0.186338,0.47488,0.88199,0.863293,0.873517,0.113305,0.538583,0.0140077,0.512038,0.673288,0.907671,0.879824,0.919855,0.0824939,0.524278
1.0,0.89877,0.255191,0.310562,0.139873,0.97027,0.957918,0.454567,0.821146,0.908832,0.953985,0.189428,0.814708,0.803521,0.879108,0.914459,0.234661,0.527551,0.841164,0.813849,0.817358,0.0729202,0.585479,0.0145968,0.475247,0.86272,0.902051,0.879281,0.929371,0.0127793,0.54686
1.0,0.935425,0.484574,0.482589,0.152804,0.973974,0.970161,0.547049,0.841255,0.958311,0.921907,0.235679,0.76575,0.889555,0.897255,0.889069,0.233113,0.569423,0.920772,0.861171,0.832666,0.0685178,0.658328,0.0143423,0.541072,0.846629,0.906187,0.868372,0.922502,0.0111854,0.567411
-1.0,0.939749,0.356656,0.462005,0.20645,0.980794,0.937207,0.488128,0.830715,0.957952,0.902044,0.204753,0.811537,0.809461,0.833009,0.868669,0.193066,0.41575,0.888027,0.817159,0.866783,0.058669,0.610039,0.0128813,0.486438,0.887281,0.903097,0.909664,0.943258,0.00750761,0.652148
-1.0,0.948598,0.394824,0.424056,0.14297,0.969782,0.945412,0.538947,0.831499,0.967311,0.926319,0.176305,0.810753,0.812786,0.901211,0.896808,0.193983,0.547395,0.937835,0.820318,0.804879,0.0638266,0.608844,0.0131329,0.525305,0.808437,0.908362,0.868842,0.942729,0.00862917,0.576642
-1.0,0.892632,0.390988,0.449289,0.146957,0.946238,0.937114,0.572618,0.805112,0.950481,0.949738,0.171893,0.807597,0.862348,0.910873,0.880955,0.218952,0.535111,0.888935,0.904351,0.84353,0.0382191,0.603754,0.0104713,0.484143,0.83422,0.862846,0.871815,0.919465,0.012766,0.546558
-1.0,0.927994,0.513241,0.452214,0.146424,0.930308,0.922736,0.536546,0.79371,0.939283,0.943039,0.189477,0.814498,0.846527,0.899245,0.901631,0.224029,0.645274,0.869011,0.856062,0.836253,0.0726952,0.513121,0.00946249,0.555539,0.793838,0.902597,0.874197,0.941421,0.00923603,0.592375
-1.0,0.908107,0.421505,0.465874,0.136974,0.935242,0.967031,0.513288,0.785309,0.956212,0.947212,0.199759,0.825343,0.817725,0.862453,0.913905,0.170823,0.577615,0.842837,0.787188,0.816901,0.116183,0.676507,0.0164301,0.505516,0.798186,0.875026,0.854378,0.957239,0.0103414,0.56977
-1.0,0.959472,0.442455,0.514764,0.193335,0.9816,0.952756,0.61742,0.802067,0.931443,0.953858,0.206559,0.82106,0.864593,0.883343,0.892322,0.261794,0.663938,0.872574,0.894912,0.86695,0.0737221,0.661015,0.0140561,0.538058,0.933111,0.902468,0.862034,0.974249,0.00901988,0.599646
-1.0,0.913052,0.421474,0.479633,0.115271,0.959026,0.937442,0.518557,0.699484,0.961848,0.903044,0.164405,0.732075,0.867172,0.886138,0.888305,0.175456,0.504097,0.886192,0.860857,0.799326,0.059269,0.582303,0.0114002,0.439993,0.780263,0.909033,0.879066,0.935957,0.0072121,0.495042
-1.0,0.934587,0.28682,0.497389,0.201662,0.95967,0.946101,0.515605,0.818561,0.928485,0.937409,0.225809,0.839075,0.87529,0.934686,0.927303,0.241622,0.532691,0.924722,0.857494,0.783807,0.0853968,0.59679,0.0184456,0.569718,0.864633,0.863812,0.85008,0.902213,0.012449,0.581862
-1.0,0.919576,0.442603,0.515297,0.143396,0.971082,0.946638,0.551666,0.822581,0.939387,0.955845,0.214894,0.836615,0.855177,0.925084,0.887868,0.183269,0.575053,0.949215,0.859435,0.872847,0.0667085,0.665153,0.0147461,0.57897,0.827415,0.886115,0.8538,0.912368,0.0088654,0.589793
-1.0,0.953087,0.15713,0.391417,0.165185,0.950464,0.967864,0.459528,0.872443,0.890402,0.937891,0.210582,0.829093,0.909797,0.934097,0.916909,0.148713,0.445569,0.908228,0.892557,0.837201,0.0849715,0.568613,0.0139687,0.491216,0.838644,0.526745,0.885668,0.95813,0.00992162,0.517573
-1.0,0.930388,0.23243,0.358375,0.165941,0.975086,0.958422,0.397818,0.89559,0.896224,0.973419,0.193623,0.815465,0.866506,0.943135,0.91952,0.225005,0.335706,0.913298,0.889294,0.857253,0.0680347,0.544104,0.0127647,0.46369,0.904679,0.899557,0.841997,0.944047,0.00946333,0.500183
-1.0,0.905105,0.384507,0.482976,0.127709,0.980122,0.956432,0.520404,0.812601,0.914467,0.90149,0.152288,0.830015,0.810596,0.922863,0.888645,0.158201,0.594364,0.929401,0.840058,0.67032,0.0673421,0.411391,0.0135003,0.539543,0.752318,0.901708,0.856891,0.928207,0.00865195,0.549169
-1.0,0.935068,0.41826,0.395392,0.131936,0.958849,0.967988,0.532426,0.851761,0.907162,0.917825,0.173151,0.829184,0.779325,0.90857,0.915192,0.163959,0.401766,0.895054,0.820361,0.84063,0.0986028,0.570205,0.0123786,0.478022,0.901715,0.894632,0.858945,0.950506,0.00992896,0.558042
-1.0,0.926054,0.395585,0.475963,0.136567,0.976825,0.423505,0.532735,0.883962,0.859571,0.938098,0.186391,0.826687,0.89711,0.921426,0.897226,0.279328,0.635892,0.912509,0.860589,0.84356,0.0849551,0.571289,0.0109516,0.564026,0.912295,0.894953,0.85474,0.913422,0.0101158,0.569679
-1.0,0.934101,0.471584,0.505244,0.155531,0.927288,0.936234,0.57683,0.830605,0.912684,0.928051,0.196798,0.877512,0.812574,0.934582,0.840009,0.0953939,0.591471,0.88336,0.780767,0.881275,0.0650171,0.777823,0.0134172,0.581504,0.763266,0.877308,0.856303,0.953365,0.00861526,0.582525
-1.0,0.931457,0.492108,0.441704,0.111504,0.911936,0.922844,0.503442,0.836213,0.954909,0.947216,0.19179,0.827867,0.836699,0.916226,0.883893,0.217036,0.462329,0.912965,0.883145,0.801212,0.0400605,0.810196,0.0100142,0.461035,0.727309,0.810542,0.863882,0.936949,0.0130198,0.561727
-1.0,0.955704,0.432818,0.521867,0.188664,0.97281,0.961983,0.567595,0.841349,0.916998,0.954976,0.205006,0.857913,0.836267,0.89477,0.900164,0.224502,0.496302,0.889157,0.810101,0.879435,0.0643714,0.623103,0.0131849,0.547883,0.89889,0.616747,0.891945,0.942823,0.00883187,0.585451
-1.0,0.878687,0.272502,0.456449,0.139008,0.978782,0.922079,0.481354,0.744535,0.977283,0.899566,0.183074,0.859357,0.831114,0.873191,0.897804,0.154463,0.506063,0.857697,0.798941,0.87805,0.0617507,0.70825,0.0150496,0.505889,0.901971,0.902551,0.903548,0.920352,0.00906943,0.517561
-1.0,0.945965,0.315788,0.49171,0.1763,0.977024,0.950845,0.507101,0.858505,0.925608,0.936862,0.182096,0.832013,0.877636,0.925398,0.921223,0.211911,0.528341,0.937307,0.842348,0.868623,0.0733062,0.731788,0.0166158,0.606247,0.928765,0.877028,0.86469,0.941749,0.00881541,0.581015
-1.0,0.943544,0.384068,0.504412,0.200673,0.972742,0.971707,0.527997,0.858538,0.962948,0.951625,0.193196,0.86598,0.892048,0.899947,0.87218,0.240766,0.507569,0.930228,0.894869,0.827558,0.119009,0.559466,0.013584,0.53323,0.886724,0.859428,0.85219,0.941189,0.00924415,0.618141
-1.0,0.947526,0.405176,0.510427,0.150377,0.9757,0.955544,0.574809,0.913691,0.924073,0.951835,0.180738,0.865112,0.865394,0.89086,0.927274,0.240469,0.620217,0.917078,0.872111,0.83549,0.0708567,0.60704,0.0149551,0.585206,0.809055,0.870864,0.907398,0.952227,0.0115467,0.551443
-1.0,0.957986,0.52853,0.539952,0.144339,0.96774,0.956782,0.587721,0.822998,0.919763,0.918456,0.22266,0.912762,0.898946,0.921475,0.8975,0.336682,0.592906,0.908717,0.875347,0.853413,0.0653565,0.826362,0.0180251,0.598632,0.888123,0.901921,0.881712,0.919459,0.011692,0.607514
-1.0,0.942094,0.354792,0.45124,0.169091,0.951742,0.932586,0.597189,0.836053,0.948818,0.876139,0.179467,0.874066,0.896665,0.872029,0.880957,0.215984,0.577028,0.893666,0.905455,0.858312,0.07343,0.565656,0.0153284,0.572096,0.71712,0.856203,0.839157,0.964556,0.00961294,0.528989
-1.0,0.90095,0.281133,0.388815,0.155445,0.89074,0.965022,0.614889,0.825728,0.903108,0.935047,0.189858,0.897101,0.801262,0.900139,0.899457,0.189966,0.64488,0.935952,0.797341,0.701758,0.057047,0.755914,0.0159146,0.523036,0.863174,0.893728,0.858982,0.969003,0.0106971,0.567075
-1.0,0.903305,0.27734,0.442952,0.13467,0.961028,0.963757,0.524456,0.798764,0.935927,0.897103,0.179805,0.848334,0.838407,0.892951,0.913994,0.235302,0.521715,0.910568,0.843274,0.853816,0.0650453,0.688362,0.0128079,0.520061,0.863629,0.846538,0.904504,0.960734,0.00917485,0.556387
-1.0,0.90797,0.335054,0.527034,0.173159,0.984799,0.948115,0.568302,0.859852,0.967605,0.938435,0.222113,0.830726,0.815594,0.88873,0.898307,0.232674,0.582352,0.896297,0.793779,0.850134,0.0628438,0.606486,0.0130499,0.604629,0.820357,0.889439,0.841097,0.933565,0.00738653,0.602176
-1.0,0.937845,0.568459,0.532776,0.191182,0.979561,0.944627,0.582877,0.857166,0.943304,0.924016,0.217025,0.870816,0.900953,0.917075,0.944264,0.274184,0.571468,0.912412,0.898272,0.896121,0.0621926,0.538931,0.0115182,0.604839,0.911023,0.882245,0.837327,0.971205,0.00836975,0.628242
-1.0,0.923903,0.328125,0.503004,0.144051,0.971934,0.952424,0.530371,0.854236,0.950952,0.934414,0.179884,0.844347,0.868502,0.896752,0.913024,0.220733,0.54903,0.869948,0.85571,0.808835,0.0569311,0.719033,0.0135273,0.491605,0.86091,0.886025,0.882549,0.937321,0.0101519,0.598173
-1.0,0.952076,0.498846,0.471905,0.136483,0.966118,0.953838,0.58022,0.821572,0.918669,0.947342,0.169182,0.861931,0.879793,0.926831,0.87882,0.208695,0.53824,0.925636,0.897453,0.869562,0.057153,0.640342,0.0116848,0.512123,0.8146,0.858754,0.895573,0.954888,0.0125891,0.573816
-1.0,0.956623,0.447922,0.544715,0.159529,0.97378,0.946553,0.629259,0.88983,0.979091,0.936412,0.174672,0.861593,0.919907,0.873654,0.880603,0.228099,0.65568,0.879934,0.857952,0.835718,0.0739013,0.791226,0.0174406,0.620687,0.898669,0.872004,0.85845,0.954991,0.00987093,0.635874
-1.0,0.957167,0.43445,0.507628,0.175673,0.954892,0.941039,0.495635,0.810511,0.920215,0.938808,0.253265,0.714033,0.838829,0.900276,0.878002,0.340184,0.451489,0.917253,0.865652,0.972664,0.0803586,0.654834,0.0145224,0.487661,0.886852,0.883828,0.870916,0.901303,0.0092011,0.520969
-1.0,0.904731,0.365812,0.48009,0.155142,0.957995,0.960342,0.513286,0.804081,0.933509,0.941347,0.18478,0.867218,0.878922,0.908436,0.919233,0.204631,0.51931,0.853419,0.879495,0.844348,0.0676904,0.665213,0.0151606,0.496297,0.820661,0.862615,0.882516,0.905931,0.0121202,0.590193
-1.0,0.948688,0.438314,0.512409,0.129861,0.968473,0.950086,0.578508,0.837418,0.891782,0.943338,0.172753,0.838898,0.89975,0.923434,0.915417,0.171678,0.56,0.896697,0.863102,0.707831,0.0715256,0.656148,0.016041,0.568171,0.902098,0.848398,0.903241,0.938426,0.00914295,0.535396
-1.0,0.954249,0.498497,0.549545,0.10979,0.983416,0.965924,0.536164,0.936158,0.949673,0.942597,0.213771,0.921451,0.900983,0.934442,0.907805,0.210166,0.525354,0.942748,0.873907,0.869524,0.0607961,0.542082,0.012473,0.556501,0.843246,0.8994,0.881288,0.965101,0.00703857,0.621397
-1.0,0.936066,0.513102,0.467891,0.215104,0.974106,0.963675,0.529576,0.818354,0.96038,0.947657,0.206404,0.863864,0.806313,0.919409,0.928942,0.246431,0.563774,0.91811,0.807498,0.803421,0.0811826,0.601119,0.0136508,0.53916,0.850823,0.859485,0.875358,0.960496,0.00850391,0.560589
-1.0,0.934591,0.464602,0.506148,0.142923,0.961235,0.958775,0.6148,0.883769,0.954614,0.928594,0.195119,0.896343,0.86138,0.933139,0.923721,0.27588,0.624476,0.911672,0.894239,0.830515,0.120705,0.675666,0.010919,0.571581,0.873297,0.916219,0.885263,0.962053,0.0892405,0.618649
-1.0,0.946535,0.44913,0.465139,0.183369,0.970436,0.965377,0.497624,0.910914,0.921907,0.943411,0.19302,0.833719,0.869355,0.919081,0.918365,0.287392,0.526497,0.923871,0.848242,0.812462,0.065477,0.608367,0.011353,0.569834,0.901944,0.908117,0.87348,0.943787,0.00915975,0.633486
-1.0,0.950571,0.515274,0.47423,0.174171,0.962882,0.955002,0.527847,0.807956,0.919123,0.943267,0.185564,0.78789,0.848307,0.905146,0.908067,0.216359,0.507838,0.901554,0.847198,0.856658,0.0970745,0.575418,0.0200496,0.505047,0.790174,0.872385,0.891731,0.930596,0.00920801,0.590646
-1.0,0.939693,0.466558,0.506414,0.182521,0.981174,0.946326,0.518972,0.896578,0.955725,0.968963,0.220374,0.844223,0.890974,0.910348,0.92274,0.279205,0.48747,0.907748,0.882564,0.776919,0.069005,0.631691,0.0147174,0.528713,0.906386,0.844227,0.873827,0.947016,0.00869493,0.521702
-1.0,0.924969,0.509597,0.540345,0.160079,0.95521,0.903962,0.568208,0.910934,0.970052,0.941597,0.200966,0.909472,0.908792,0.895955,0.907729,0.237833,0.653293,0.953099,0.905458,0.754637,0.0763245,0.59525,0.0169371,0.624224,0.823264,0.87936,0.87063,0.956617,0.00932566,0.648527
-1.0,0.907097,0.295237,0.503529,0.203042,0.980227,0.93755,0.482579,0.826653,0.888077,0.928873,0.197191,0.808967,0.817403,0.885097,0.915598,0.29081,0.506115,0.87533,0.792054,0.842725,0.0676487,0.610742,0.0128541,0.530782,0.74494,0.515083,0.866788,0.952575,0.00882178,0.530375
-1.0,0.942201,0.506563,0.5377,0.18605,0.976454,0.93983,0.569591,0.868254,0.953942,0.952207,0.231673,0.801456,0.892548,0.894824,0.90366,0.301093,0.605205,0.942083,0.884216,0.834171,0.0814911,0.731048,0.0151689,0.580239,0.83785,0.883273,0.870335,0.94949,0.0123848,0.63341
-1.0,0.952465,0.402733,0.517151,0.15346,0.968047,0.964022,0.561116,0.862718,0.964727,0.943875,0.213569,0.872028,0.883574,0.937305,0.907203,0.23717,0.458088,0.90638,0.88851,0.845082,0.0769952,0.66042,0.0174633,0.572479,0.887201,0.895749,0.879444,0.918937,0.0159898,0.573219
-1.0,0.954246,0.42498,0.494069,0.140902,0.978187,0.958676,0.573483,0.810032,0.965041,0.93655,0.193839,0.890763,0.882335,0.930374,0.925988,0.191891,0.641137,0.935291,0.9065,0.833048,0.0821148,0.608632,0.0164859,0.545463,0.887772,0.914622,0.890257,0.960338,0.0107513,0.648269
-1.0,0.941595,0.428598,0.462193,0.153302,0.976698,0.961024,0.414909,0.866057,0.889924,0.93547,0.212067,0.874337,0.860112,0.902697,0.919637,0.266122,0.43638,0.900422,0.875097,0.844866,0.083006,0.646236,0.0159071,0.483948,0.895327,0.459028,0.850715,0.943573,0.0113122,0.553012
-1.0,0.961238,0.297634,0.529888,0.153614,0.952648,0.938843,0.491047,0.842819,0.906428,0.936611,0.204893,0.840251,0.847207,0.895154,0.872493,0.223781,0.473147,0.93302,0.866088,0.883336,0.0647025,0.595403,0.0141104,0.47966,0.908458,0.924872,0.880273,0.924003,0.00903514,0.59674
-1.0,0.944698,0.390877,0.504804,0.15688,0.966746,0.953869,0.564614,0.827204,0.951867,0.963496,0.193795,0.909824,0.912648,0.923103,0.91065,0.197811,0.574398,0.901893,0.861705,0.662072,0.0735691,0.67162,0.014288,0.606675,0.926851,0.831288,0.880041,0.932502,0.0111966,0.624081
-1.0,0.944216,0.483966,0.545256,0.127388,0.966773,0.927033,0.633565,0.859926,0.977245,0.911002,0.191055,0.845062,0.902549,0.895842,0.893632,0.360077,0.686453,0.944748,0.898356,0.860461,0.0673513,0.681911,0.0152963,0.668717,0.900787,0.900467,0.908357,0.921807,0.00837853,0.659604
-1.0,0.942573,0.511003,0.532532,0.188725,0.98593,0.951528,0.572969,0.894873,0.966568,0.910272,0.24732,0.832951,0.895891,0.887615,0.920746,0.308737,0.55915,0.918972,0.897065,0.751135,0.0663319,0.734123,0.0126415,0.558687,0.836956,0.895122,0.898645,0.969784,0.00813572,0.555119
-1.0,0.956533,0.361836,0.518068,0.168449,0.950787,0.950792,0.600962,0.873547,0.95692,0.953325,0.210479,0.863721,0.903931,0.930118,0.925272,0.329997,0.577644,0.948744,0.87648,0.833995,0.0605093,0.702958,0.0137634,0.645773,0.848726,0.849154,0.869715,0.945878,0.012751,0.607518
-1.0,0.93964,0.47585,0.460481,0.155411,0.960892,0.96861,0.562913,0.777835,0.921295,0.94059,0.216926,0.829383,0.899659,0.871912,0.920604,0.279495,0.582989,0.931793,0.911531,0.827549,0.0966478,0.616821,0.0117494,0.540647,0.794142,0.835512,0.877136,0.934461,0.0102421,0.577435
-1.0,0.932227,0.43094,0.45722,0.183024,0.945997,0.964491,0.533945,0.844039,0.918653,0.891762,0.197631,0.844139,0.866974,0.912091,0.912257,0.265494,0.617484,0.885573,0.873101,0.857359,0.111651,0.70879,0.0157966,0.581083,0.785891,0.862145,0.882416,0.945696,0.00931055,0.616465
-1.0,0.94067,0.275617,0.435725,0.168268,0.973988,0.960242,0.514565,0.852534,0.836117,0.92634,0.180512,0.892987,0.82178,0.924769,0.916381,0.20576,0.504801,0.917339,0.829468,0.821174,0.0901271,0.769658,0.0127371,0.545949,0.913571,0.877137,0.830833,0.906513,0.00997211,0.630102
-1.0,0.952057,0.443948,0.488095,0.165546,0.968775,0.946279,0.534215,0.847901,0.961518,0.956656,0.234243,0.895119,0.915398,0.935214,0.922516,0.275515,0.53978,0.928495,0.896,0.80693,0.0785964,0.742563,0.0141951,0.609943,0.905359,0.87231,0.809449,0.948259,0.00917471,0.607043
-1.0,0.981667,0.584182,0.541786,0.117084,0.977425,0.940536,0.598839,0.94867,0.958523,0.95156,0.2091,0.881163,0.919269,0.892844,0.914616,0.218142,0.604564,0.929491,0.891177,0.838165,0.0972534,0.699356,0.0177984,0.58599,0.740789,0.862575,0.878259,0.917777,0.0109033,0.639576
