class,cg03068376,cg06385324,cg27413732,cg19212550,cg26864230,cg20122548,cg05241830,cg27471901,cg14913676,cg04656009,cg08957018,cg01328621,cg08327690,cg03606020,cg09029902,cg06475503,cg17492891,cg05634428,cg16082606,cg26817972,cg01454528,cg09551996,cg00656478,cg14210817,cg00589181,cg15768901,cg03071134,cg24046411,cg13380204,cg07563765,cg03235119,cg23479892,cg17868994,cg02301292,cg01406536,cg09545123,cg20446404,cg03761979,cg25742745,cg26469955,cg00235657,cg17183362,cg08042322,cg15209921,cg06128509,cg02720618,cg09636293,cg03799378,cg00567536,cg14107978,cg22643080,cg10646633,cg27451521,cg22867629,cg02379079,cg15719025,cg24659854,cg19410609,cg18835596,cg07195224,cg10178628,cg24756213,cg25983288,cg10535919,cg09384183,cg07093324,cg20958098,cg15094912,cg05071493,cg14193825,cg05501817,cg13120955,cg27190839,cg06881421,cg19483011,cg05835416,cg06535115,cg00595787,cg08581745,cg17751153,cg10490745,cg06024135,cg08368934,cg02361702,cg19205064,cg00128877,cg21948655,cg02989768,cg01751320,cg01117788,cg09910856,cg08277259,cg00106432,cg00830526,cg24054683,cg08054046,cg05745622,cg01833196,cg09007236,cg02754084
1.0,0.0500251,0.0686462,0.0882656,0.733113,0.0375734,0.0323104,0.857517,0.244057,0.0441026,0.716759,0.028163,0.817389,0.0324764,0.446485,0.292418,0.932034,0.0207754,0.575553,0.0492522,0.857372,0.0554396,0.0870013,0.857996,0.433122,0.872626,0.341954,0.69458,0.052564,0.310157,0.970769,0.0244931,0.0211708,0.0408462,0.728234,0.0297719,0.0565574,0.380046,0.0199427,0.0913763,0.924795,0.87949,0.0818185,0.734543,0.910172,0.0579634,0.133069,0.0580535,0.927903,0.0240705,0.0261591,0.0593967,0.0198093,0.883398,0.776191,0.582343,0.106751,0.0662141,0.839002,0.832761,0.480287,0.47764,0.823506,0.961675,0.0386569,0.893251,0.242225,0.801983,0.0288043,0.922989,0.914862,0.0416136,0.922496,0.801941,0.606826,0.858105,0.608809,0.0442027,0.905925,0.89273,0.846878,0.052286,0.0345331,0.774275,0.78932,0.673734,0.0610232,0.883228,0.0259073,0.900236,0.969538,0.904988,0.885686,0.877625,0.0259131,0.729082,0.01791,0.972296,0.0416505,0.0719258,0.368598
1.0,0.0294177,0.084417,0.0651061,0.77531,0.0509799,0.0184518,0.816111,0.197062,0.0445662,0.676117,0.0188994,0.820493,0.0770745,0.502489,0.333854,0.946682,0.0214078,0.680018,0.0621135,0.882316,0.0637048,0.0528524,0.863485,0.482126,0.814,0.246798,0.720355,0.0557594,0.559682,0.968639,0.0242268,0.0172634,0.0305982,0.741121,0.0312652,0.0589331,0.365126,0.0243502,0.0979475,0.932425,0.871193,0.080186,0.496973,0.857545,0.0310485,0.103223,0.0516706,0.856964,0.0200861,0.035957,0.0505116,0.0294333,0.860842,0.797561,0.5632,0.0902809,0.0823905,0.851295,0.840852,0.504358,0.500639,0.747959,0.955004,0.0414803,0.88166,0.170306,0.832102,0.0335382,0.88549,0.874473,0.0439213,0.893632,0.907669,0.64518,0.721943,0.652113,0.0418213,0.893602,0.880449,0.769934,0.067771,0.039351,0.752059,0.82083,0.722707,0.051601,0.840825,0.0254825,0.862035,0.969558,0.842601,0.883104,0.871931,0.0253754,0.95719,0.0206041,0.971417,0.0420663,0.0478865,0.418649
1.0,0.0844116,0.0269095,0.0538861,0.764923,0.0884595,0.0207959,0.77681,0.20446,0.0399083,0.614592,0.0142763,0.823606,0.0158746,0.51754,0.299577,0.950098,0.0146863,0.590474,0.0505122,0.848936,0.0541392,0.0430015,0.848146,0.605036,0.805934,0.226007,0.673652,0.0404832,0.451538,0.968987,0.0186909,0.0177089,0.0307854,0.707166,0.0367393,0.0461519,0.244292,0.013798,0.0822942,0.902271,0.881456,0.0789554,0.548708,0.854926,0.0380877,0.0934874,0.0555641,0.837457,0.0160328,0.0362701,0.0546286,0.0219498,0.844082,0.717643,0.44155,0.0631694,0.0814211,0.781416,0.816325,0.331059,0.496485,0.769196,0.965131,0.0453265,0.860813,0.118521,0.735321,0.0380649,0.883518,0.885277,0.0447224,0.880112,0.882074,0.631134,0.853413,0.502294,0.0314368,0.867297,0.860189,0.814319,0.0390195,0.0296069,0.658506,0.779437,0.666296,0.0452816,0.808106,0.0267534,0.793042,0.970257,0.785278,0.892111,0.854748,0.0274247,0.951596,0.0223783,0.973312,0.0999527,0.031769,0.266901
1.0,0.0947211,0.130231,0.115125,0.703713,0.0836437,0.0418583,0.828367,0.222466,0.0434291,0.758239,0.0329078,0.845338,0.164869,0.519226,0.50439,0.940841,0.0355479,0.662377,0.044419,0.90807,0.0481635,0.0733466,0.881328,0.573121,0.903461,0.170547,0.83474,0.0457145,0.554995,0.920963,0.0319083,0.0175823,0.0658894,0.802539,0.0292796,0.0975003,0.377018,0.0287006,0.123837,0.933524,0.899833,0.111965,0.477319,0.877144,0.0580474,0.166392,0.0422407,0.900416,0.0217166,0.0453458,0.0421146,0.0271611,0.877392,0.829501,0.629582,0.0829588,0.093062,0.860539,0.854509,0.618138,0.538924,0.861637,0.957049,0.0323509,0.881534,0.330841,0.861343,0.0375545,0.901111,0.8898,0.0444854,0.917542,0.848783,0.74687,0.850574,0.599558,0.00538073,0.911368,0.88644,0.820254,0.0545618,0.0386165,0.7976,0.896677,0.741648,0.103253,0.896201,0.0274017,0.879531,0.967505,0.889276,0.911418,0.923273,0.0448597,0.952122,0.0171647,0.970764,0.0767544,0.135319,0.449514
1.0,0.031746,0.0849676,0.062946,0.678225,0.0394686,0.0682314,0.862757,0.189362,0.0598252,0.77965,0.0347054,0.823849,0.126592,0.599659,0.462799,0.950715,0.0389078,0.67798,0.0486544,0.873687,0.0622729,0.0551497,0.891473,0.602529,0.891735,0.195303,0.796435,0.0360111,0.547026,0.978008,0.0417833,0.0176523,0.049549,0.781462,0.0370294,0.083739,0.380175,0.0395819,0.117362,0.938222,0.913995,0.108108,0.400344,0.885992,0.0486533,0.099622,0.0461842,0.889114,0.0227245,0.0403606,0.0470131,0.0296666,0.887457,0.832564,0.610679,0.0782903,0.106546,0.857014,0.820142,0.505979,0.571625,0.798299,0.96216,0.0379216,0.893776,0.454509,0.88492,0.0329987,0.909231,0.890565,0.0509497,0.904725,0.830185,0.694373,0.85875,0.5709,0.0383166,0.915708,0.891278,0.849022,0.054491,0.0445143,0.793953,0.839581,0.72178,0.0736603,0.877007,0.0277721,0.875881,0.969882,0.882898,0.886967,0.905864,0.0460953,0.953729,0.0212429,0.975657,0.0540491,0.0334125,0.453634
1.0,0.0738816,0.060951,0.065029,0.698453,0.0426555,0.031957,0.839137,0.204169,0.0603795,0.693054,0.0206695,0.823558,0.216158,0.493886,0.366187,0.945907,0.0276757,0.664594,0.0666411,0.892367,0.0662293,0.0810645,0.881908,0.573453,0.870616,0.166334,0.579677,0.0400157,0.265255,0.968123,0.0358269,0.0321636,0.0410072,0.749514,0.0223424,0.0613586,0.38316,0.0185603,0.108899,0.931445,0.911094,0.0722822,0.381311,0.895588,0.0506745,0.0827618,0.0576955,0.875395,0.01849,0.0415317,0.0767501,0.034107,0.890169,0.848055,0.554281,0.0687375,0.0789738,0.844049,0.868857,0.470247,0.418837,0.755739,0.957761,0.0437282,0.901592,0.180717,0.864896,0.0278294,0.884843,0.905763,0.0364559,0.835187,0.793219,0.665165,0.843456,0.530883,0.0644342,0.919283,0.874472,0.81945,0.0549292,0.0408538,0.774559,0.791229,0.695567,0.076657,0.881799,0.0291313,0.889741,0.966511,0.889913,0.880536,0.899848,0.0323601,0.951689,0.020042,0.970859,0.0429672,0.0535729,0.381813
1.0,0.0560483,0.0474021,0.0550174,0.645764,0.0354693,0.0319204,0.885242,0.159314,0.0533048,0.707435,0.0304508,0.81652,0.0208811,0.371571,0.284792,0.924744,0.0266222,0.563762,0.053743,0.872806,0.0749915,0.0727218,0.878668,0.526958,0.877616,0.0548466,0.479202,0.0475531,0.215632,0.968623,0.033085,0.0277355,0.0374462,0.752096,0.0232012,0.0606551,0.355532,0.0155404,0.119626,0.930012,0.891715,0.0912616,0.846249,0.865461,0.0462037,0.0533035,0.0625049,0.918802,0.0287266,0.0362008,0.0814089,0.0248607,0.901169,0.741858,0.574574,0.115886,0.0573661,0.868289,0.86607,0.507201,0.529944,0.783162,0.963303,0.0459526,0.878282,0.110092,0.85367,0.035649,0.89267,0.910286,0.0317974,0.915673,0.656081,0.582219,0.864613,0.540852,0.0425608,0.905024,0.876744,0.858737,0.0529269,0.0488415,0.8086,0.80052,0.712723,0.0548758,0.890186,0.0241966,0.892704,0.962597,0.884853,0.889866,0.877599,0.0286183,0.943035,0.0164144,0.960825,0.0462682,0.0330783,0.399606
1.0,0.0548891,0.10281,0.0948807,0.723942,0.0515094,0.0282944,0.810183,0.176823,0.0543957,0.61462,0.0373082,0.813182,0.279036,0.527775,0.363003,0.95137,0.0248266,0.636246,0.0606861,0.904691,0.0801977,0.0882706,0.851428,0.585209,0.855188,0.19911,0.692107,0.0489478,0.475614,0.965962,0.0194535,0.0290935,0.039025,0.726942,0.026909,0.0558588,0.332607,0.0257897,0.118613,0.937636,0.872262,0.0800019,0.480825,0.914606,0.0473552,0.126338,0.0467733,0.88193,0.0224183,0.0446047,0.0498026,0.0329736,0.880324,0.830547,0.531516,0.0766404,0.102652,0.853776,0.862556,0.452346,0.520721,0.764756,0.956634,0.0353833,0.886988,0.309623,0.847095,0.041853,0.894471,0.882185,0.0509917,0.83025,0.785458,0.642151,0.832436,0.573294,0.0519443,0.896761,0.902551,0.837209,0.0461862,0.0401021,0.779787,0.771971,0.675861,0.0651256,0.868005,0.0230999,0.88371,0.968934,0.924701,0.885007,0.895341,0.0328078,0.957263,0.0252187,0.970066,0.0785871,0.0561271,0.396819
-1.0,0.0223981,0.0379996,0.0718262,0.805943,0.026048,0.0195189,0.810079,0.138299,0.0318864,0.502358,0.0147009,0.803824,0.0219314,0.424126,0.249752,0.941412,0.0152079,0.488343,0.0303606,0.893426,0.0354115,0.0396563,0.777567,0.358452,0.8203,0.0998757,0.809971,0.0335089,0.22174,0.976717,0.0162706,0.012074,0.0273371,0.698027,0.0216409,0.0410784,0.307164,0.0173856,0.0511466,0.92142,0.895131,0.0490762,0.828859,0.846393,0.0295568,0.0509401,0.0440007,0.875792,0.0186753,0.0302385,0.0370418,0.0168262,0.812212,0.722166,0.491585,0.0450595,0.0627481,0.843878,0.828903,0.414446,0.445747,0.747676,0.970041,0.0294696,0.847839,0.124996,0.782159,0.0181409,0.886154,0.923579,0.0250263,0.880712,0.871375,0.615883,0.727581,0.671113,0.0247652,0.87879,0.876269,0.813804,0.0345165,0.0230949,0.742285,0.758288,0.658324,0.0572106,0.85391,0.0222837,0.818001,0.975191,0.847899,0.885119,0.827579,0.0239719,0.968149,0.0127076,0.971871,0.0296056,0.0507858,0.247084
-1.0,0.0296235,0.0274191,0.0459186,0.793421,0.0250296,0.0149708,0.835074,0.242106,0.0345588,0.576191,0.0177934,0.797675,0.021211,0.38159,0.240643,0.950272,0.0184955,0.455539,0.03555,0.895231,0.0480312,0.046282,0.849248,0.411561,0.81157,0.134864,0.827697,0.0266261,0.257079,0.978282,0.016704,0.0160913,0.0227889,0.68492,0.0199795,0.0397966,0.295508,0.014755,0.0630298,0.92702,0.835076,0.0580303,0.864681,0.857593,0.0282051,0.0246462,0.0441078,0.867882,0.0165127,0.0307718,0.0456678,0.0206142,0.824574,0.729055,0.46168,0.0510455,0.0781051,0.701964,0.782314,0.306351,0.42454,0.731852,0.969059,0.0273588,0.832254,0.249614,0.834957,0.0255262,0.898586,0.918014,0.0221822,0.828844,0.865318,0.594607,0.862932,0.675649,0.0227753,0.875895,0.811349,0.810154,0.029635,0.0247172,0.747033,0.771155,0.662145,0.0503023,0.835332,0.021348,0.833167,0.971979,0.844935,0.844775,0.895417,0.0287473,0.964559,0.0149334,0.975954,0.031199,0.0307323,0.23877
-1.0,0.0539205,0.0490594,0.066004,0.825909,0.029893,0.0418998,0.804589,0.0744765,0.0412371,0.608878,0.0315865,0.74308,0.0345319,0.440158,0.189281,0.952136,0.0381579,0.444852,0.0429975,0.858207,0.0485997,0.0529052,0.803725,0.432835,0.814899,0.0705666,0.862356,0.037235,0.233926,0.976882,0.0657919,0.0174916,0.0474846,0.725107,0.0344533,0.0783224,0.293613,0.0230913,0.0380176,0.902226,0.873995,0.059988,0.828513,0.879152,0.0337764,0.0287885,0.0402466,0.877475,0.0206451,0.0379542,0.0383128,0.0478987,0.863902,0.725496,0.51651,0.0817893,0.069183,0.799903,0.820158,0.401193,0.454197,0.757979,0.964944,0.0312097,0.830973,0.11043,0.768215,0.0297063,0.887026,0.919489,0.0508273,0.886033,0.797466,0.619074,0.798692,0.698545,0.0221352,0.899104,0.862295,0.810958,0.0495608,0.0264946,0.750805,0.750034,0.656793,0.0778436,0.828637,0.0246869,0.828603,0.968967,0.880045,0.844382,0.843129,0.0384079,0.95985,0.0199086,0.971877,0.0366561,0.0245531,0.317489
-1.0,0.0370456,0.0318487,0.0594418,0.781094,0.0248782,0.0337207,0.790958,0.152737,0.0400362,0.546488,0.0511277,0.78873,0.0126401,0.419607,0.124533,0.95256,0.0365909,0.465302,0.0507484,0.85842,0.0549998,0.0465155,0.779132,0.355148,0.801126,0.100768,0.73076,0.0345352,0.197048,0.976572,0.0504097,0.0167565,0.037697,0.711694,0.0285078,0.0859093,0.282382,0.0224946,0.0475186,0.905663,0.846362,0.0521833,0.853951,0.796365,0.058899,0.0431686,0.0451663,0.855921,0.0193369,0.0436325,0.0405684,0.0302536,0.856012,0.751576,0.470328,0.0577197,0.0559766,0.800995,0.801132,0.304125,0.46222,0.739288,0.962691,0.0305087,0.819582,0.18787,0.77768,0.0334702,0.862446,0.895134,0.0435649,0.873578,0.788494,0.606734,0.783827,0.610509,0.0226217,0.863491,0.829965,0.83294,0.0429967,0.0402388,0.706534,0.74496,0.63309,0.0937916,0.825585,0.0228077,0.792769,0.968476,0.850954,0.847665,0.802184,0.0409064,0.951216,0.0206012,0.970065,0.0360921,0.0419667,0.246571
-1.0,0.0309721,0.0467429,0.0623321,0.782186,0.0292423,0.0147124,0.830094,0.20067,0.0391606,0.609545,0.0164197,0.803548,0.0173951,0.543078,0.262734,0.946644,0.0190223,0.546259,0.0411477,0.854745,0.0533349,0.0404998,0.890359,0.489634,0.855943,0.192327,0.350727,0.0376491,0.412658,0.974153,0.0173056,0.0105392,0.0290744,0.756577,0.0296267,0.034194,0.370814,0.0190743,0.0892081,0.921432,0.900183,0.0726755,0.486176,0.888823,0.0351865,0.0454336,0.0428754,0.867427,0.0186926,0.031899,0.0381992,0.0189525,0.850352,0.779326,0.5785,0.0670074,0.0777071,0.815314,0.845042,0.484836,0.498707,0.76912,0.966611,0.0418923,0.837962,0.351581,0.794824,0.0207576,0.890577,0.915884,0.0293744,0.880379,0.901464,0.662823,0.812597,0.59067,0.0295655,0.870111,0.871415,0.798294,0.0483105,0.0203405,0.793732,0.78106,0.706435,0.0482756,0.871012,0.025857,0.86594,0.97226,0.862551,0.849929,0.880616,0.0223685,0.954301,0.0201591,0.978197,0.029852,0.042415,0.316748
-1.0,0.0423754,0.0188379,0.0532871,0.819997,0.0242858,0.0189466,0.764418,0.162648,0.0318962,0.524289,0.0154592,0.78086,0.0199315,0.382218,0.259238,0.957066,0.0198504,0.552307,0.0427719,0.854662,0.0461325,0.0377979,0.819037,0.252401,0.795615,0.010742,0.858763,0.0374375,0.316935,0.977869,0.0154163,0.0198045,0.0298167,0.704113,0.0233633,0.0373702,0.384194,0.0197951,0.0561401,0.925581,0.874155,0.0683518,0.852569,0.871146,0.0280239,0.0263523,0.0431491,0.874038,0.0156138,0.0334517,0.0373446,0.0187627,0.847612,0.724158,0.544122,0.0595298,0.130299,0.83894,0.821557,0.409443,0.493507,0.713086,0.970047,0.0346609,0.806051,0.0971384,0.745917,0.0266106,0.878289,0.922391,0.0342517,0.882155,0.883279,0.631015,0.846161,0.711489,0.0272556,0.865944,0.867715,0.810507,0.0307154,0.0238058,0.781688,0.734239,0.700511,0.0424356,0.820026,0.0200095,0.853386,0.972338,0.824011,0.862815,0.867821,0.0238787,0.96893,0.0166955,0.974324,0.0244062,0.0300336,0.303003
-1.0,0.0265973,0.0243184,0.0508969,0.827186,0.0284433,0.0168527,0.824927,0.131268,0.0361207,0.636434,0.0138772,0.804156,0.0195166,0.385293,0.269414,0.953609,0.0165587,0.500724,0.0282174,0.860724,0.0447293,0.0256594,0.850927,0.493075,0.816493,0.0928746,0.848338,0.0309657,0.364325,0.980803,0.0114932,0.0134434,0.0218364,0.724336,0.0172387,0.0336787,0.26512,0.0160369,0.075163,0.936393,0.887588,0.0648837,0.844881,0.84945,0.0207321,0.0147941,0.0480366,0.895285,0.0138428,0.0294137,0.0396622,0.0162094,0.871493,0.784182,0.482218,0.0529635,0.11275,0.794616,0.822198,0.38259,0.428824,0.778097,0.972615,0.0269331,0.877923,0.106115,0.832159,0.0187341,0.893048,0.919683,0.0179772,0.840957,0.916613,0.667295,0.812401,0.719604,0.0207999,0.896383,0.87398,0.805384,0.0361373,0.0233082,0.767559,0.733777,0.670213,0.0582936,0.863121,0.0184707,0.858678,0.975127,0.8226,0.864221,0.879465,0.0204477,0.974537,0.0110538,0.979672,0.0354511,0.0222586,0.262165
-1.0,0.0309912,0.0259501,0.0658986,0.881346,0.0286874,0.0194594,0.763792,0.174747,0.0339021,0.540727,0.0218249,0.783059,0.0236854,0.4026,0.131019,0.958592,0.0198427,0.485199,0.038502,0.859511,0.0506211,0.054259,0.776119,0.315555,0.759797,0.0616456,0.706376,0.0403487,0.210716,0.977765,0.0178758,0.0208587,0.035407,0.681398,0.026915,0.0432841,0.273054,0.0211368,0.0563686,0.922786,0.855746,0.055159,0.895044,0.838356,0.0432683,0.0373344,0.0454304,0.769422,0.0188157,0.0409451,0.0343414,0.0250854,0.891234,0.760952,0.471109,0.0533434,0.0595505,0.725551,0.788043,0.350871,0.442392,0.718451,0.96747,0.0278244,0.810169,0.0943332,0.788573,0.0262027,0.874026,0.916905,0.0323797,0.865897,0.892738,0.599716,0.784178,0.668735,0.0318305,0.873973,0.840973,0.781153,0.0314722,0.0286595,0.745004,0.675638,0.615201,0.0634015,0.846869,0.00211783,0.822589,0.972468,0.847314,0.86501,0.899702,0.0230257,0.971167,0.0172262,0.975155,0.0415692,0.0362715,0.373539
-1.0,0.0320012,0.0265591,0.0534163,0.854048,0.0249446,0.0168374,0.811172,0.155225,0.0327272,0.570883,0.0165176,0.801987,0.0217585,0.390889,0.281468,0.95293,0.0197784,0.43269,0.0395955,0.863354,0.0434959,0.0426136,0.832396,0.480535,0.862687,0.147266,0.827874,0.0381006,0.290918,0.976158,0.0236482,0.0161437,0.0314844,0.780504,0.0306843,0.0362833,0.281103,0.0202691,0.0440371,0.909561,0.888913,0.056833,0.835374,0.834303,0.0366566,0.0998092,0.0419572,0.872587,0.0159015,0.0342819,0.0306984,0.0186807,0.856525,0.744817,0.509922,0.0498638,0.0676359,0.821998,0.876399,0.38074,0.476312,0.764028,0.972038,0.0288474,0.862611,0.146489,0.792236,0.027898,0.898021,0.922284,0.0365351,0.890891,0.844571,0.632073,0.888209,0.662452,0.0264099,0.902186,0.855245,0.817303,0.0385164,0.030025,0.757697,0.743992,0.655511,0.055705,0.808351,0.0210093,0.85332,0.973496,0.865278,0.881921,0.876602,0.0292111,0.966718,0.0142658,0.975362,0.0355951,0.0212436,0.271321
-1.0,0.0333464,0.0235525,0.0476032,0.803219,0.0180376,0.0230671,0.842528,0.187314,0.0348854,0.649093,0.018301,0.825586,0.0247415,0.371017,0.201117,0.94,0.0132294,0.636505,0.0421508,0.885156,0.062354,0.0502969,0.803277,0.27168,0.848364,0.0515887,0.755983,0.0289624,0.144297,0.975251,0.0160406,0.0141411,0.0275737,0.774577,0.0223304,0.0348619,0.293351,0.017374,0.070768,0.925686,0.899479,0.0631817,0.884015,0.901457,0.0347063,0.0406539,0.0431696,0.864665,0.0157799,0.0329326,0.0337441,0.0215567,0.844311,0.709701,0.50491,0.0617903,0.0533306,0.823624,0.83488,0.320766,0.41273,0.75978,0.96812,0.0318206,0.853389,0.161543,0.81904,0.0207168,0.898727,0.903579,0.0341868,0.884903,0.887392,0.619017,0.830431,0.686267,0.0191841,0.897409,0.869028,0.791866,0.0417943,0.0244502,0.768997,0.764491,0.621083,0.0488203,0.84199,0.0213402,0.854869,0.973455,0.893895,0.871788,0.892915,0.0173234,0.959799,0.0163856,0.977655,0.0338529,0.0372246,0.410605
-1.0,0.0221383,0.0485797,0.0456512,0.801862,0.0265861,0.027101,0.806767,0.16013,0.0406063,0.616691,0.0329635,0.803313,0.0218507,0.352944,0.185225,0.948979,0.0163005,0.488839,0.0408815,0.896961,0.0511879,0.047142,0.860995,0.286384,0.819659,0.170539,0.82485,0.0224053,0.191038,0.972342,0.0142501,0.0128822,0.0387598,0.760563,0.0265503,0.0325863,0.216732,0.0195108,0.0654446,0.894589,0.892696,0.0411875,0.867304,0.87731,0.0373588,0.0472662,0.032597,0.83284,0.0264327,0.0288628,0.0425469,0.0172255,0.868174,0.764242,0.441849,0.0517145,0.0532538,0.75886,0.861855,0.316889,0.44011,0.86517,0.963211,0.031139,0.821838,0.227371,0.795169,0.0227118,0.87425,0.926051,0.0366762,0.82756,0.866417,0.605329,0.777245,0.70229,0.023739,0.90474,0.887709,0.8334,0.0565765,0.0219965,0.80534,0.749645,0.561033,0.0641614,0.870003,0.0191428,0.869276,0.971844,0.870167,0.80971,0.897014,0.0193032,0.958204,0.0128022,0.979925,0.0344162,0.0353085,0.301214
-1.0,0.0294437,0.0343867,0.0492848,0.821669,0.0279288,0.0185194,0.830264,0.153619,0.0349278,0.671218,0.0168662,0.851035,0.0197216,0.384137,0.172718,0.956723,0.0214216,0.466107,0.0456403,0.845786,0.0498453,0.0374342,0.828564,0.391274,0.860207,0.0768256,0.698944,0.0305189,0.241735,0.98033,0.0183909,0.01916,0.0199378,0.717524,0.0229481,0.0441816,0.293234,0.0172094,0.0491473,0.905728,0.87441,0.0530195,0.857268,0.867193,0.0251391,0.0274034,0.0455876,0.816339,0.0158549,0.0354733,0.0366459,0.0215136,0.910607,0.740508,0.522671,0.0656707,0.168386,0.811088,0.851358,0.43542,0.485331,0.750447,0.969663,0.0294178,0.880682,0.0901307,0.811979,0.0257077,0.878963,0.897191,0.030082,0.830989,0.846706,0.624332,0.850606,0.692053,0.0302006,0.886101,0.908266,0.845135,0.0332295,0.0270047,0.715826,0.830668,0.655172,0.0482214,0.866026,0.0204315,0.85872,0.97383,0.860458,0.886027,0.911875,0.0209817,0.96923,0.0156216,0.974202,0.0423552,0.0286085,0.31633
-1.0,0.0357284,0.0256624,0.0596074,0.790293,0.0194786,0.0172192,0.833134,0.265818,0.0467783,0.618986,0.0157498,0.782088,0.0390802,0.424951,0.234908,0.942655,0.0152994,0.508487,0.0482069,0.879587,0.0645175,0.0629416,0.85688,0.388906,0.822187,0.104729,0.840687,0.0286236,0.20391,0.969751,0.0190011,0.0147233,0.0331395,0.715504,0.0235452,0.0340781,0.270799,0.0161239,0.0396723,0.910548,0.88803,0.0647666,0.849562,0.840274,0.0428258,0.0360356,0.0472579,0.885289,0.0221416,0.0364262,0.0520365,0.0239567,0.829696,0.760648,0.532771,0.0907172,0.0543106,0.794047,0.754284,0.453913,0.431956,0.723533,0.966206,0.0351404,0.897789,0.0955271,0.800393,0.0248686,0.869678,0.866343,0.0336348,0.901791,0.84204,0.622751,0.808891,0.675545,0.0329556,0.87302,0.838586,0.779789,0.0399322,0.0238543,0.741728,0.786589,0.632822,0.0405597,0.848473,0.0253802,0.839597,0.968078,0.863714,0.878748,0.879556,0.0234987,0.951067,0.0175611,0.973263,0.0352689,0.0441906,0.313682
-1.0,0.0360957,0.0438367,0.0439553,0.830463,0.024208,0.0199685,0.803439,0.16022,0.0332154,0.568571,0.0164963,0.786179,0.0266263,0.410402,0.174731,0.949812,0.014636,0.498966,0.0392441,0.848867,0.0501774,0.0543476,0.798694,0.343857,0.782532,0.158045,0.807209,0.0367121,0.249849,0.979239,0.0160506,0.0139478,0.0385882,0.7083,0.0225611,0.0820137,0.256918,0.0126573,0.0847842,0.932953,0.862437,0.0469526,0.826475,0.84887,0.037068,0.0534388,0.042421,0.837759,0.0165654,0.0381931,0.0348794,0.0182972,0.822689,0.75839,0.430183,0.071516,0.0577407,0.759556,0.813802,0.437602,0.444094,0.703611,0.963384,0.0325051,0.827581,0.115578,0.800556,0.0270807,0.895964,0.959192,0.029852,0.859543,0.889449,0.614429,0.790323,0.646221,0.0246058,0.869328,0.887206,0.822633,0.0505583,0.029771,0.76637,0.762449,0.618467,0.0512875,0.852209,0.0219375,0.863516,0.972023,0.832003,0.862453,0.890203,0.0226214,0.957966,0.0179662,0.979557,0.0311547,0.0342794,0.289394
-1.0,0.0358392,0.0220865,0.0488326,0.834408,0.0326901,0.0209278,0.826446,0.142591,0.0317185,0.5915,0.0166394,0.767595,0.0211083,0.36891,0.334446,0.942924,0.0171995,0.383864,0.0362943,0.831541,0.0427757,0.0481481,0.815049,0.364492,0.820287,0.0512967,0.811792,0.0354038,0.270378,0.97801,0.0244412,0.0166549,0.0225166,0.754541,0.0234363,0.0397887,0.277701,0.0182594,0.0481993,0.910133,0.885646,0.0443294,0.87925,0.900477,0.0252588,0.0733695,0.0451854,0.873084,0.0163665,0.0313337,0.0487579,0.0230238,0.842815,0.727089,0.551241,0.04975,0.067683,0.807584,0.812753,0.373528,0.397305,0.729572,0.969268,0.0334766,0.874823,0.0938869,0.806379,0.0212284,0.903633,0.911002,0.0270353,0.874787,0.865591,0.626038,0.851742,0.642786,0.0339276,0.878886,0.834687,0.826342,0.0319508,0.0220512,0.724592,0.811483,0.643351,0.0533628,0.849137,0.0228325,0.837627,0.972633,0.850364,0.898439,0.873637,0.0187794,0.966418,0.0148535,0.976697,0.0302437,0.0278221,0.42255
-1.0,0.0325291,0.0587441,0.0511208,0.840648,0.0230776,0.0225352,0.80364,0.19007,0.0529669,0.627998,0.0365883,0.812877,0.0121021,0.401402,0.193315,0.943699,0.0232569,0.495005,0.0378782,0.858005,0.0682832,0.0502192,0.851365,0.361668,0.861482,0.123582,0.844523,0.0464187,0.269341,0.977947,0.0440022,0.0228033,0.0302902,0.734125,0.0318586,0.077806,0.310932,0.0304265,0.0542413,0.87624,0.855902,0.0526283,0.89545,0.855223,0.0378337,0.0356908,0.0472712,0.791491,0.016513,0.0500895,0.0370854,0.028777,0.875189,0.721457,0.51767,0.0698632,0.0491363,0.814721,0.880393,0.381053,0.434013,0.731778,0.963927,0.0303041,0.835882,0.1303,0.796969,0.0301159,0.885671,0.899062,0.0572147,0.850166,0.782194,0.582307,0.84502,0.607639,0.030005,0.860685,0.898471,0.82283,0.0473279,0.051711,0.755966,0.783724,0.585161,0.0913546,0.897864,0.0237287,0.823659,0.958293,0.826741,0.901518,0.818721,0.0463127,0.954692,0.0171878,0.974274,0.0388121,0.0306975,0.325521
