class,cg06358970,cg15934776,cg24461669,cg27133034,cg05630556,cg03028786,cg07824824,cg08115957,cg15772025,cg26037614,cg22827250,cg00010954,cg02308712,cg22372182,cg11032077,cg01108080,cg25940946,cg20002958,cg12518898,cg02444300,cg00179374,cg06753057,cg06132727,cg20807545,cg08918582,cg03354508,cg11614451,cg06816350,cg19489423,cg22417733,cg26244738,cg20150982,cg17703048,cg07570142,cg09320199,cg14413721,cg19224645,cg07806886,cg24589459,cg03329148,cg10588622,cg13474998,cg24304712,cg04808130,cg06211323,cg07035704,cg08357627,cg26603179,cg17239923,cg19451698,cg14355608,cg19744936,cg01416891,cg15607142,cg24244437,cg13172367,cg21051964,cg07608496,cg26343883,cg24053748,cg02081006,cg11864574,cg18181209,cg00837103,cg18126442,cg19738305,cg09682213,cg26307926,cg08128680,cg08695724,cg12866960,cg10469100,cg25364652,cg08650900,cg11410682,cg09723590,cg23213696,cg01376829,cg13466694,cg23273869,cg16025451,cg09545510,cg10285743,cg02348347,cg08492145,cg10548807,cg19610869,cg22581831,cg21833184,cg02159718,cg26114502,cg09316544,cg09175201,cg15784814,cg14167415,cg26441104,cg23319085,cg06772449,cg11706717,cg01316659
-1.0,0.0127745,0.772341,0.940094,0.741102,0.0465348,0.859346,0.314608,0.943078,0.0432194,0.0336078,0.361066,0.543849,0.534564,0.362347,0.867934,0.0168942,0.0678555,0.816822,0.00942547,0.0197719,0.657999,0.831445,0.643295,0.195036,0.809621,0.408585,0.0642702,0.63499,0.947211,0.14187,0.106784,0.257119,0.950853,0.0416022,0.647327,0.164281,0.194228,0.0479763,0.0710772,0.852789,0.302589,0.29604,0.0419039,0.906392,0.361774,0.635948,0.64217,0.315553,0.101126,0.105046,0.0201908,0.207117,0.20891,0.704471,0.0303955,0.931685,0.860238,0.0260094,0.182541,0.106555,0.453896,0.358742,0.902143,0.325565,0.265901,0.0433932,0.643795,0.290031,0.0177844,0.067106,0.902212,0.0566865,0.906266,0.880082,0.230158,0.0215817,0.0361283,0.190293,0.30426,0.670166,0.128619,0.131338,0.0821091,0.869575,0.930109,0.0194894,0.124466,0.0220397,0.66876,0.0262248,0.731213,0.645125,0.914557,0.856185,0.591677,0.733625,0.836072,0.387318,0.867141,0.619891
-1.0,0.0100415,0.93301,0.958447,0.76879,0.0568987,0.859166,0.579469,0.928716,0.0505973,0.0332567,0.391225,0.663986,0.391663,0.393552,0.89646,0.0157875,0.0726514,0.875766,0.0136219,0.015721,0.495661,0.86269,0.722558,0.217363,0.789156,0.545447,0.0470858,0.69175,0.965763,0.0820423,0.118175,0.252319,0.915569,0.0588214,0.731042,0.143244,0.228217,0.0675758,0.0812667,0.846776,0.294277,0.280499,0.0266653,0.917059,0.454567,0.727358,0.703441,0.35392,0.0879503,0.0739986,0.0179769,0.147005,0.249357,0.704549,0.0256828,0.940008,0.922904,0.0302958,0.275179,0.110844,0.504857,0.536579,0.892272,0.354649,0.32272,0.0387203,0.633747,0.227095,0.0148459,0.0894314,0.909724,0.0623749,0.884305,0.895294,0.259373,0.0136413,0.0481077,0.165787,0.294621,0.772275,0.143901,0.197472,0.113437,0.86158,0.925289,0.168415,0.161893,0.0236145,0.563705,0.0290113,0.750076,0.609335,0.918757,0.879721,0.802032,0.728057,0.838461,0.362858,0.896597,0.513197
-1.0,0.0112513,0.796743,0.924159,0.764528,0.0445865,0.820529,0.437507,0.94499,0.0690579,0.0343194,0.272143,0.535918,0.460095,0.322716,0.950122,0.0145404,0.0568557,0.890486,0.0123242,0.0113442,0.61255,0.888256,0.653477,0.182612,0.762969,0.395261,0.0342734,0.693225,0.947414,0.0523748,0.0750697,0.242126,0.945093,0.079299,0.705354,0.16428,0.119033,0.0669907,0.0682201,0.8399,0.237648,0.236872,0.0265521,0.883447,0.317409,0.682574,0.655299,0.25992,0.0599411,0.0895823,0.0177695,0.137612,0.153922,0.730246,0.0230646,0.92351,0.926117,0.0262523,0.229202,0.0770273,0.496551,0.49562,0.869083,0.350083,0.151701,0.0465746,0.583196,0.172358,0.0155475,0.0417005,0.910037,0.0758514,0.912162,0.912003,0.256067,0.0153023,0.0238578,0.135211,0.284279,0.722489,0.174971,0.132813,0.0820435,0.864836,0.937194,0.0138107,0.213778,0.0188897,0.722603,0.027034,0.709554,0.623485,0.911684,0.868356,0.748643,0.675651,0.840555,0.401847,0.863084,0.733097
-1.0,0.0108136,0.830245,0.954545,0.740342,0.0451234,0.844961,0.362698,0.946549,0.0462354,0.0264569,0.296574,0.458548,0.483553,0.492887,0.874344,0.0132295,0.107221,0.914872,0.00970397,0.0119525,0.685454,0.882498,0.591117,0.158818,0.755846,0.505324,0.0723435,0.809923,0.958855,0.133171,0.0918113,0.253842,0.903488,0.0483796,0.693917,0.137994,0.307979,0.0427747,0.0820022,0.801716,0.265929,0.355553,0.0487954,0.935039,0.38748,0.697183,0.708358,0.435434,0.101265,0.0806271,0.0190816,0.0832301,0.235866,0.680052,0.0381534,0.92766,0.921561,0.0269585,0.199265,0.111712,0.408117,0.544878,0.846927,0.299167,0.238961,0.0340273,0.634148,0.164743,0.011102,0.073809,0.923456,0.0656029,0.907541,0.868021,0.223746,0.0182157,0.0361374,0.151884,0.366439,0.755105,0.195595,0.149581,0.081399,0.904635,0.915654,0.0147298,0.0920805,0.0238689,0.581698,0.0285905,0.80305,0.667341,0.91781,0.819885,0.538472,0.749955,0.853303,0.419636,0.903345,0.500445
-1.0,0.0114675,0.709606,0.959758,0.785849,0.0478984,0.834877,0.371297,0.953018,0.0526841,0.0295667,0.358953,0.540743,0.386682,0.373797,0.899234,0.0158186,0.0873128,0.84792,0.00853492,0.0142468,0.680316,0.885255,0.645746,0.197836,0.797412,0.415246,0.06514,0.664944,0.947956,0.155556,0.0977845,0.229209,0.94768,0.0580894,0.638399,0.123301,0.163214,0.0751789,0.0700613,0.778629,0.294113,0.357835,0.0418746,0.915819,0.350282,0.645608,0.677759,0.329819,0.129402,0.0801081,0.0215824,0.13225,0.229808,0.701789,0.0339993,0.938249,0.849037,0.0277002,0.172299,0.104872,0.389579,0.40564,0.86915,0.326196,0.283305,0.0441745,0.686037,0.264416,0.0134681,0.0774546,0.933861,0.0670597,0.919137,0.87502,0.205894,0.0151058,0.0453741,0.214074,0.326905,0.697499,0.143122,0.139628,0.051288,0.884606,0.87774,0.0134449,0.134238,0.0257203,0.643925,0.0348596,0.760671,0.659438,0.93477,0.896255,0.611102,0.72792,0.855776,0.372285,0.882236,0.573022
-1.0,0.00990439,0.884397,0.955467,0.748177,0.081666,0.872404,0.487751,0.941558,0.0537024,0.0392989,0.353925,0.502163,0.593348,0.412073,0.949627,0.0152999,0.026847,0.90335,0.00998109,0.0162423,0.617009,0.950724,0.568134,0.256093,0.803027,0.508211,0.0592928,0.791534,0.959852,0.101071,0.0547706,0.184126,0.944358,0.0543704,0.702203,0.161937,0.200846,0.0836089,0.174456,0.825847,0.489595,0.192962,0.0386305,0.898852,0.382314,0.713382,0.698653,0.336202,0.0919289,0.0593908,0.0244465,0.14537,0.251061,0.682506,0.0337439,0.941952,0.914459,0.0254751,0.203548,0.124657,0.354257,0.451545,0.869406,0.293495,0.278085,0.0573877,0.586786,0.180607,0.0107457,0.078513,0.923581,0.051018,0.908449,0.90303,0.150195,0.0192697,0.0280662,0.177396,0.28515,0.803288,0.216534,0.153765,0.140843,0.866126,0.888152,0.0207167,0.0985788,0.0211863,0.645302,0.0369323,0.757472,0.650087,0.904089,0.873344,0.730321,0.689386,0.83556,0.386583,0.880359,0.725029
-1.0,0.0102923,0.793942,0.92649,0.808267,0.048974,0.873658,0.415379,0.940033,0.0330565,0.0218162,0.37038,0.479839,0.563474,0.432361,0.919857,0.0154309,0.0241699,0.913521,0.00854557,0.016343,0.712347,0.848407,0.516183,0.208013,0.530037,0.524935,0.0528344,0.83226,0.954189,0.118185,0.191751,0.312755,0.906101,0.05504,0.691304,0.14755,0.146428,0.0813791,0.056303,0.8464,0.202518,0.202934,0.0334052,0.901121,0.396009,0.690669,0.728322,0.336327,0.0748667,0.096425,0.0222698,0.149881,0.183221,0.699444,0.0283788,0.912829,0.941243,0.0301799,0.234395,0.0848399,0.448981,0.502725,0.88162,0.372179,0.233319,0.0412901,0.601761,0.14487,0.0131331,0.0478517,0.894356,0.0562695,0.927646,0.8862,0.235153,0.0183826,0.0383299,0.153665,0.296063,0.740365,0.191502,0.134372,0.0974561,0.863298,0.937044,0.0260858,0.0738624,0.0173048,0.590981,0.0231653,0.755766,0.633895,0.887691,0.873725,0.58962,0.703842,0.825698,0.400956,0.841064,0.711515
-1.0,0.0107111,0.887453,0.928928,0.78951,0.0861151,0.82511,0.450345,0.92583,0.0485643,0.0473402,0.40649,0.567547,0.46427,0.456085,0.945818,0.0171938,0.0372806,0.896829,0.00104994,0.0165748,0.616763,0.822715,0.569275,0.21506,0.790357,0.436983,0.0688721,0.760962,0.954444,0.112976,0.0782893,0.367253,0.925425,0.0667185,0.650546,0.152238,0.294492,0.104357,0.0675961,0.838231,0.347224,0.200489,0.0253812,0.887134,0.429842,0.648849,0.659952,0.40637,0.110018,0.0829964,0.0185212,0.177477,0.205044,0.701906,0.0351342,0.910122,0.92204,0.0250546,0.182083,0.115968,0.504429,0.454912,0.904183,0.336911,0.256595,0.0484154,0.538814,0.183919,0.0168361,0.06921,0.915381,0.0748174,0.913777,0.878454,0.276105,0.015835,0.0441624,0.210675,0.323308,0.692315,0.219107,0.151422,0.104906,0.893086,0.921091,0.0366657,0.0763331,0.0275573,0.647452,0.0284777,0.756373,0.631991,0.913117,0.834861,0.55972,0.711225,0.867284,0.395413,0.894102,0.641723
-1.0,0.00957475,0.918233,0.94385,0.869214,0.055295,0.852698,0.570954,0.934055,0.0465831,0.0474648,0.340073,0.553781,0.563656,0.477613,0.94556,0.0176879,0.0681109,0.923085,0.0105139,0.0182962,0.616573,0.846764,0.50658,0.231835,0.800837,0.5764,0.0948641,0.817254,0.944762,0.22205,0.118965,0.193899,0.941966,0.0611029,0.617581,0.155256,0.278803,0.0923723,0.0491567,0.79346,0.331194,0.206993,0.0477871,0.850333,0.472162,0.647109,0.696021,0.42291,0.127719,0.0884873,0.0198983,0.15573,0.268259,0.525469,0.0329567,0.948561,0.94475,0.0309984,0.209795,0.134326,0.440744,0.568203,0.908705,0.392217,0.260939,0.0463305,0.520884,0.244633,0.0159818,0.068374,0.719595,0.0598242,0.929226,0.888353,0.318029,0.0167669,0.0601186,0.24492,0.349949,0.720958,0.243567,0.153973,0.0706883,0.891947,0.899154,0.015306,0.0806833,0.0371717,0.527922,0.0347523,0.717408,0.666389,0.925508,0.875753,0.49576,0.705593,0.880884,0.41077,0.890316,0.618473
-1.0,0.0108329,0.856232,0.787309,0.690121,0.0606132,0.871571,0.526254,0.927224,0.0444443,0.0361842,0.404187,0.48985,0.518264,0.373866,0.864088,0.0190844,0.0401016,0.916801,0.0100196,0.015637,0.511957,0.702927,0.620387,0.22592,0.83335,0.455944,0.0548809,0.78712,0.954493,0.134569,0.0757105,0.277967,0.915695,0.086566,0.733513,0.155635,0.175482,0.0712655,0.058604,0.831653,0.257428,0.286484,0.0330661,0.88317,0.435409,0.727121,0.788225,0.363027,0.0798238,0.0863082,0.0175177,0.110072,0.230073,0.65446,0.0382919,0.918977,0.928344,0.0290003,0.217455,0.106359,0.424543,0.51174,0.889066,0.350285,0.284095,0.0338827,0.615936,0.285528,0.0161238,0.0763197,0.900703,0.0603173,0.925833,0.885454,0.24651,0.018564,0.0459848,0.1424,0.295454,0.676515,0.18229,0.158671,0.0862591,0.843108,0.919359,0.0286537,0.127465,0.022004,0.58781,0.0242658,0.759812,0.643662,0.90149,0.855546,0.600567,0.761753,0.862431,0.375318,0.860538,0.569848
-1.0,0.00975322,0.872899,0.94114,0.701557,0.0378233,0.86652,0.486734,0.949055,0.051284,0.0250935,0.361283,0.454149,0.39431,0.265938,0.950807,0.0157753,0.0854767,0.901461,0.0083046,0.0144738,0.548382,0.838683,0.639135,0.216348,0.803375,0.454115,0.0433806,0.777468,0.954209,0.0993775,0.09583,0.20003,0.917714,0.0546316,0.678991,0.0927915,0.193451,0.0475237,0.076181,0.793062,0.245034,0.243297,0.0188034,0.905234,0.406897,0.670122,0.676807,0.250981,0.0877694,0.103071,0.0135371,0.102209,0.25298,0.706459,0.0381599,0.943452,0.904194,0.0224,0.215957,0.0729215,0.500442,0.422095,0.868309,0.297213,0.223989,0.0410041,0.614151,0.212854,0.0118284,0.113616,0.922971,0.0637935,0.859977,0.873956,0.175204,0.0145044,0.0321713,0.14752,0.365351,0.743833,0.197444,0.154813,0.0812054,0.881676,0.927323,0.0102274,0.0878303,0.0177609,0.685993,0.0169848,0.703672,0.62314,0.902521,0.903326,0.521587,0.697402,0.842089,0.346192,0.87068,0.778048
-1.0,0.0126671,0.914692,0.943315,0.698568,0.0413127,0.88411,0.428125,0.951612,0.0563021,0.0342096,0.372181,0.497285,0.416976,0.516995,0.92346,0.015309,0.0999971,0.88986,0.0166007,0.0173102,0.74364,0.861948,0.630295,0.191318,0.807841,0.366345,0.0739159,0.794479,0.938159,0.100365,0.102804,0.244218,0.92947,0.0628721,0.665345,0.150828,0.223305,0.0635821,0.0959378,0.841847,0.281754,0.291101,0.0525778,0.902024,0.364639,0.665872,0.674995,0.402146,0.0879677,0.0973251,0.0212195,0.142905,0.215829,0.699894,0.0286131,0.944521,0.933418,0.0307557,0.223273,0.112447,0.450827,0.473353,0.878657,0.297994,0.264258,0.0461102,0.654486,0.187202,0.0180625,0.0725258,0.922705,0.0421787,0.914883,0.891603,0.187331,0.0161089,0.0533107,0.140711,0.271599,0.614676,0.231014,0.143191,0.0577529,0.809087,0.893287,0.0176317,0.075033,0.0296989,0.727843,0.0338398,0.704395,0.69382,0.918964,0.876966,0.490419,0.645096,0.856805,0.339495,0.633075,0.751358
-1.0,0.0108379,0.90804,0.944199,0.792659,0.0622617,0.468837,0.454209,0.942644,0.0568568,0.0240341,0.350901,0.497176,0.456645,0.426708,0.942636,0.0175035,0.173591,0.908757,0.0106372,0.0140884,0.691254,0.819855,0.509086,0.165503,0.823782,0.513188,0.0635666,0.670535,0.943975,0.138016,0.103083,0.258798,0.880852,0.0562317,0.735589,0.152889,0.264045,0.0864733,0.0781093,0.781521,0.268995,0.268806,0.0423864,0.923578,0.349698,0.671118,0.673489,0.370547,0.0846992,0.0929292,0.0208381,0.111866,0.18913,0.699027,0.035478,0.930399,0.917256,0.0299108,0.190974,0.142744,0.393468,0.439262,0.873829,0.311203,0.247402,0.0389909,0.601369,0.280647,0.013109,0.068164,0.918495,0.0660162,0.92478,0.903465,0.215232,0.0155529,0.0427504,0.1543,0.260597,0.764071,0.167943,0.169341,0.0993051,0.865498,0.914751,0.19162,0.103132,0.0175329,0.573128,0.0307502,0.720736,0.631354,0.911794,0.884201,0.701196,0.745826,0.836988,0.391483,0.877327,0.654834
-1.0,0.0109656,0.902917,0.943371,0.710859,0.0386556,0.909711,0.408148,0.94721,0.0580447,0.0197304,0.332882,0.579711,0.735455,0.214323,0.958467,0.014206,0.0299253,0.876049,0.00810346,0.00607693,0.589261,0.884812,0.572936,0.174858,0.720609,0.364403,0.0313007,0.722607,0.945723,0.0556171,0.21139,0.314962,0.872491,0.0505158,0.776843,0.139291,0.271157,0.0572354,0.0478233,0.844875,0.255834,0.260329,0.0454135,0.926771,0.364247,0.741147,0.630591,0.203525,0.0631534,0.0360769,0.0201533,0.0724672,0.195773,0.737627,0.023285,0.934404,0.951683,0.0254008,0.171624,0.0481473,0.209569,0.388092,0.887143,0.298608,0.163904,0.0338571,0.628247,0.063044,0.0154403,0.0571389,0.922842,0.0637418,0.912483,0.829989,0.113649,0.0125648,0.0324416,0.10283,0.309828,0.70824,0.172648,0.106474,0.0672831,0.868729,0.936705,0.0343786,0.0634477,0.0185529,0.396952,0.0345692,0.764455,0.650726,0.929768,0.872624,0.569809,0.78188,0.844158,0.423503,0.821998,0.663521
-1.0,0.0121243,0.827204,0.875955,0.584447,0.0641911,0.821846,0.434365,0.942419,0.0489021,0.0632796,0.433549,0.566366,0.425016,0.37961,0.944854,0.0159301,0.105562,0.866366,0.0128926,0.0132491,0.646142,0.886456,0.653495,0.237267,0.758737,0.479072,0.0909782,0.607047,0.953447,0.198689,0.0800479,0.187099,0.939879,0.0553241,0.596708,0.143348,0.298551,0.0574324,0.0411414,0.696184,0.293938,0.338292,0.0270461,0.881974,0.34044,0.677268,0.625896,0.369424,0.0816274,0.108001,0.0166778,0.155239,0.197089,0.718779,0.0567521,0.93346,0.934032,0.028166,0.142943,0.0937353,0.456063,0.496177,0.850748,0.35083,0.196746,0.04338,0.678316,0.242406,0.0111962,0.0566547,0.929788,0.0569689,0.941556,0.815076,0.225217,0.0137231,0.0517605,0.176788,0.282431,0.638145,0.172991,0.117762,0.167002,0.87717,0.894922,0.0192994,0.101327,0.0171542,0.465678,0.0152078,0.772641,0.580082,0.931595,0.844729,0.324945,0.725953,0.843018,0.360586,0.792268,0.66096
-1.0,0.00661379,0.934496,0.93891,0.545709,0.0352159,0.920809,0.470039,0.941493,0.0400667,0.0277663,0.220956,0.553808,0.452482,0.293626,0.940877,0.0130794,0.0218965,0.880865,0.0071482,0.0115951,0.79171,0.812831,0.661301,0.181075,0.835726,0.364314,0.0446251,0.711714,0.965346,0.127195,0.1034,0.302142,0.84179,0.0487324,0.721238,0.16924,0.182205,0.0236056,0.0578976,0.873877,0.270675,0.427626,0.0237811,0.922457,0.380075,0.771426,0.770426,0.345881,0.0589111,0.0398258,0.012076,0.0655976,0.15362,0.859972,0.0365481,0.959805,0.927244,0.0213634,0.243185,0.0744967,0.397229,0.532954,0.915532,0.327952,0.192939,0.0347964,0.718755,0.118295,0.0106952,0.0759728,0.961233,0.0965974,0.923082,0.908751,0.129716,0.0153994,0.0248733,0.130843,0.328523,0.715091,0.0890994,0.132748,0.095988,0.907861,0.930607,0.0112079,0.0710622,0.0250724,0.552097,0.023198,0.867952,0.741341,0.923262,0.882426,0.747323,0.757751,0.875932,0.39791,0.919968,0.683003
-1.0,0.0114639,0.910772,0.951197,0.691847,0.0505333,0.887046,0.468595,0.947176,0.0548666,0.029012,0.382671,0.552719,0.526531,0.151293,0.955113,0.0162324,0.133546,0.910932,0.0134496,0.0133931,0.779175,0.73829,0.673653,0.212595,0.764288,0.439937,0.0701327,0.738275,0.94144,0.134706,0.127733,0.361998,0.899291,0.0501744,0.724453,0.151808,0.229759,0.0681974,0.0752999,0.828482,0.360498,0.240209,0.021673,0.891751,0.442567,0.740995,0.707051,0.184059,0.102707,0.0638266,0.0221825,0.162907,0.30229,0.739608,0.0307569,0.932336,0.946635,0.0247245,0.262088,0.0907013,0.522509,0.565318,0.872393,0.349077,0.265669,0.0545105,0.587853,0.259716,0.0131035,0.0554086,0.922141,0.0761665,0.930826,0.849225,0.244349,0.0177503,0.0342125,0.11887,0.366203,0.672897,0.131399,0.194228,0.121309,0.847072,0.927377,0.0214597,0.0557519,0.0121819,0.742022,0.0330327,0.793475,0.618696,0.901662,0.889291,0.675842,0.706842,0.85815,0.389062,0.881383,0.530901
-1.0,0.0139864,0.81453,0.91833,0.784205,0.0446437,0.871742,0.505405,0.947803,0.0452748,0.0285423,0.329982,0.545805,0.505988,0.4292,0.872529,0.0205037,0.0318415,0.90873,0.0150066,0.0208213,0.699615,0.852252,0.649678,0.208502,0.792042,0.382633,0.057264,0.702559,0.940986,0.117968,0.0863991,0.23368,0.871265,0.0595482,0.628328,0.124803,0.141454,0.0956188,0.0671531,0.823949,0.349842,0.233622,0.036286,0.891216,0.377258,0.688877,0.607276,0.392899,0.0733595,0.0954895,0.0232377,0.155358,0.237085,0.688148,0.0474905,0.940486,0.941848,0.0412492,0.225541,0.0926309,0.458467,0.47704,0.860178,0.28217,0.257883,0.0477521,0.568639,0.235321,0.150196,0.0918229,0.917851,0.0590811,0.914369,0.860824,0.264086,0.0215902,0.0369663,0.16538,0.323897,0.746949,0.0909472,0.173249,0.102851,0.870654,0.91373,0.0214809,0.0722061,0.0286159,0.768705,0.0330047,0.709649,0.601738,0.905728,0.810645,0.614997,0.710772,0.838256,0.356276,0.859066,0.661581
-1.0,0.00956167,0.887433,0.641408,0.712692,0.0495753,0.849671,0.477902,0.953152,0.0465906,0.0269372,0.371303,0.558235,0.498237,0.500053,0.943706,0.0139113,0.0595823,0.903774,0.00894792,0.016668,0.752322,0.836078,0.679846,0.195244,0.79813,0.466167,0.0782378,0.709517,0.937376,0.15231,0.104757,0.240721,0.942794,0.0449407,0.663784,0.186039,0.179459,0.0668328,0.0398481,0.820525,0.22439,0.34311,0.0447912,0.920664,0.36672,0.638984,0.645363,0.433754,0.0852462,0.10207,0.0202943,0.103067,0.22846,0.711845,0.0276889,0.928863,0.948485,0.0253034,0.179413,0.0728558,0.587583,0.54244,0.87521,0.285719,0.218604,0.0473256,0.597838,0.243276,0.0134482,0.0681585,0.936223,0.0629579,0.925618,0.889773,0.198221,0.0170123,0.0368401,0.161398,0.453411,0.618943,0.186173,0.15142,0.0550721,0.875354,0.939048,0.0452601,0.0858685,0.0170425,0.576404,0.0258403,0.739992,0.649609,0.91829,0.892674,0.525867,0.624832,0.889105,0.375302,0.680614,0.611089
-1.0,0.0106538,0.805471,0.950431,0.734693,0.0472247,0.876253,0.456728,0.953601,0.0398937,0.0336747,0.396925,0.500955,0.488428,0.357032,0.923831,0.0166472,0.0719229,0.903232,0.0148132,0.0166594,0.59678,0.857032,0.578341,0.219492,0.83159,0.482383,0.0594107,0.763051,0.94381,0.159675,0.157862,0.248065,0.888798,0.0636595,0.683999,0.116657,0.214412,0.0538578,0.0751087,0.806838,0.455876,0.28173,0.0317315,0.900234,0.381073,0.667535,0.674472,0.334447,0.112878,0.0732726,0.0204697,0.115926,0.247925,0.623621,0.0288787,0.946233,0.933698,0.0284024,0.227616,0.0936345,0.482486,0.543833,0.859173,0.307337,0.253613,0.0368112,0.615073,0.188751,0.0143716,0.0790227,0.881362,0.0701519,0.919784,0.872828,0.269861,0.0159053,0.0382702,0.200524,0.310134,0.710183,0.165539,0.158908,0.0874321,0.841203,0.892797,0.0202037,0.079071,0.021829,0.739967,0.0265634,0.764316,0.599046,0.92544,0.829998,0.535388,0.724495,0.879295,0.367463,0.860325,0.588497
-1.0,0.01723,0.936968,0.917655,0.816905,0.0668583,0.863214,0.469302,0.941979,0.0706667,0.0280256,0.414218,0.575841,0.504167,0.354505,0.933429,0.0230794,0.0642037,0.89664,0.0161549,0.0222318,0.777913,0.848358,0.619665,0.232601,0.755601,0.398659,0.0629152,0.690827,0.942223,0.17549,0.102934,0.257459,0.93921,0.075718,0.727043,0.176964,0.208423,0.118637,0.0738392,0.847332,0.509272,0.303882,0.0356303,0.878107,0.382079,0.650638,0.717654,0.347396,0.0914548,0.157346,0.0315016,0.117794,0.253901,0.709595,0.0439805,0.931322,0.913697,0.038587,0.232599,0.121252,0.397214,0.474244,0.886916,0.337311,0.314275,0.0587136,0.633848,0.273919,0.0227933,0.108499,0.912884,0.0929119,0.90471,0.887667,0.250934,0.0227468,0.0521585,0.177186,0.320136,0.718877,0.159824,0.22055,0.137215,0.844704,0.904855,0.0321211,0.118806,0.0263061,0.763632,0.0380557,0.764458,0.647558,0.896473,0.868246,0.754966,0.677235,0.846883,0.37932,0.853909,0.624947
-1.0,0.00999326,0.916855,0.956253,0.837752,0.0452671,0.876002,0.623474,0.951749,0.0433873,0.0337068,0.401364,0.630438,0.496135,0.459883,0.937279,0.0148511,0.0549635,0.901256,0.0116631,0.0150157,0.735413,0.859262,0.654664,0.265109,0.761884,0.460587,0.0758443,0.806189,0.959727,0.124232,0.0628516,0.281875,0.965627,0.0663929,0.726426,0.162619,0.191823,0.0732774,0.0832072,0.852997,0.356383,0.240944,0.0370059,0.902356,0.380691,0.696814,0.695286,0.40408,0.104466,0.130706,0.021207,0.142238,0.324632,0.735216,0.0358506,0.933438,0.951495,0.0382635,0.273866,0.0979637,0.525066,0.575893,0.896811,0.346012,0.283064,0.038116,0.606024,0.26764,0.0146905,0.108595,0.930446,0.063673,0.926604,0.889985,0.277496,0.014557,0.046083,0.178989,0.36303,0.752322,0.185304,0.170546,0.236715,0.867552,0.930731,0.0219649,0.0795428,0.0274534,0.591196,0.0261854,0.746118,0.730007,0.926615,0.894886,0.831554,0.744383,0.88331,0.423217,0.82939,0.704979
-1.0,0.0115609,0.903672,0.932093,0.779956,0.0545948,0.817229,0.475571,0.936491,0.0478757,0.0310768,0.418146,0.57748,0.431973,0.512419,0.93303,0.0166787,0.182144,0.880938,0.00938015,0.0171696,0.562772,0.823353,0.668557,0.223689,0.676583,0.40792,0.0915602,0.726651,0.955619,0.12162,0.129205,0.269964,0.930906,0.0820879,0.680639,0.156841,0.227571,0.108032,0.107172,0.838713,0.338826,0.294623,0.0463227,0.915873,0.419183,0.636429,0.737485,0.434333,0.0968357,0.14495,0.0192432,0.178466,0.240346,0.644291,0.0329943,0.930982,0.926534,0.0320856,0.200617,0.12153,0.567733,0.439248,0.867941,0.308719,0.308253,0.0478971,0.654985,0.229139,0.0154039,0.0673336,0.905392,0.0818041,0.916793,0.874929,0.230263,0.0211211,0.0368477,0.180109,0.369571,0.658707,0.233156,0.183417,0.111096,0.899108,0.923172,0.0270061,0.106766,0.0366762,0.597913,0.0361861,0.738315,0.622439,0.914079,0.850321,0.59207,0.714556,0.86863,0.388236,0.856103,0.614055
-1.0,0.0112442,0.803708,0.938707,0.767735,0.0642118,0.86383,0.52876,0.925742,0.0419009,0.0298682,0.39005,0.638952,0.534959,0.501333,0.936042,0.0154291,0.118561,0.925741,0.00854927,0.0171514,0.665115,0.816291,0.681252,0.232719,0.66629,0.304257,0.0481633,0.83783,0.952032,0.0798605,0.125741,0.375061,0.917012,0.0881496,0.650948,0.15079,0.212204,0.0931066,0.0945252,0.831263,0.326902,0.25827,0.0316811,0.888763,0.451943,0.702056,0.688664,0.397885,0.0917451,0.103893,0.0187048,0.124851,0.22034,0.687586,0.0299286,0.945525,0.938996,0.0282725,0.243981,0.104531,0.599691,0.444723,0.897505,0.296167,0.28998,0.0459189,0.635115,0.194482,0.0162249,0.0652882,0.902838,0.055941,0.89653,0.908769,0.197169,0.0175055,0.0387545,0.138811,0.366006,0.705754,0.166801,0.170217,0.0861353,0.855116,0.92738,0.019039,0.0566784,0.0216353,0.539277,0.0232649,0.763977,0.655769,0.916061,0.877821,0.5679,0.724055,0.839547,0.360465,0.84443,0.570791
-1.0,0.0102683,0.906917,0.9532,0.79053,0.073103,0.863295,0.526476,0.954316,0.0483918,0.0403394,0.386649,0.536198,0.471282,0.52725,0.944975,0.0169236,0.154435,0.904589,0.00928608,0.0157224,0.615396,0.833911,0.639709,0.230094,0.72038,0.429526,0.0925732,0.72296,0.948878,0.148925,0.103559,0.255333,0.927849,0.081082,0.663524,0.149074,0.188448,0.0831164,0.0930728,0.841929,0.281536,0.329488,0.0425704,0.907929,0.414429,0.690726,0.689749,0.490239,0.0817518,0.105647,0.0233912,0.107535,0.289612,0.712267,0.0512129,0.947374,0.943298,0.0394326,0.203939,0.130828,0.460576,0.530688,0.91061,0.351559,0.301542,0.0422231,0.682806,0.2188,0.0143391,0.0668642,0.894971,0.0785399,0.920748,0.816059,0.201078,0.0205623,0.0457943,0.176764,0.351272,0.684377,0.220381,0.165697,0.0841758,0.857388,0.910958,0.0216379,0.125079,0.0295513,0.579973,0.0343191,0.795951,0.612958,0.911852,0.891015,0.471032,0.716689,0.86107,0.469354,0.916148,0.592484
